# plotfile = plt05012
# time = 18.00161873 s
# plane: y = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dz = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x z density B_x B_y B_z
-7.5937500e+08 -9.0000000e+08 2.0023133e+04 3.1744508e+06 4.2763356e-02 1.6733771e+06
-7.5000000e+08 -9.0000000e+08 2.0023734e+04 3.2200374e+06 4.6670433e-02 1.7468232e+06
-7.4062500e+08 -9.0000000e+08 2.0024355e+04 3.2610988e+06 4.0820753e-02 1.8100154e+06
-7.3125000e+08 -9.0000000e+08 2.0024995e+04 3.2962869e+06 6.6056562e-02 1.8690576e+06
-7.2187500e+08 -9.0000000e+08 2.0025654e+04 3.3358702e+06 7.2160233e-02 1.9414110e+06
-7.1250000e+08 -9.0000000e+08 2.0026333e+04 3.3820656e+06 5.6418534e-02 2.0266599e+06
-7.0312500e+08 -9.0000000e+08 2.0027031e+04 3.4213622e+06 9.0341341e-02 2.0932518e+06
-6.9375000e+08 -9.0000000e+08 2.0027749e+04 3.4533568e+06 1.2071263e-01 2.1571165e+06
-6.8437500e+08 -9.0000000e+08 2.0028487e+04 3.4927565e+06 1.2828138e-01 2.2413645e+06
-6.7500000e+08 -9.0000000e+08 2.0029246e+04 3.5377539e+06 1.0570519e-01 2.3365134e+06
-6.6562500e+08 -9.0000000e+08 2.0030025e+04 3.5725780e+06 1.1486756e-01 2.4034608e+06
-6.5625000e+08 -9.0000000e+08 2.0030826e+04 3.6013369e+06 1.5184778e-01 2.4760271e+06
-6.4687500e+08 -9.0000000e+08 2.0031648e+04 3.6426159e+06 1.4753816e-01 2.5786497e+06
-6.3750000e+08 -9.0000000e+08 2.0032491e+04 3.6810082e+06 1.6962112e-01 2.6707491e+06
-6.2812500e+08 -9.0000000e+08 2.0033356e+04 3.7080768e+06 1.8643288e-01 2.7406916e+06
-6.1875000e+08 -9.0000000e+08 2.0034243e+04 3.7394158e+06 2.0361529e-01 2.8335956e+06
-6.0937500e+08 -9.0000000e+08 2.0035152e+04 3.7810118e+06 1.9103854e-01 2.9530285e+06
-6.0000000e+08 -9.0000000e+08 2.0036082e+04 3.8097478e+06 1.9729369e-01 3.0284498e+06
-5.9062500e+08 -9.0000000e+08 2.0037035e+04 3.8282632e+06 2.5522598e-01 3.1074933e+06
-5.8125000e+08 -9.0000000e+08 2.0038010e+04 3.8647333e+06 2.5737280e-01 3.2373742e+06
-5.7187500e+08 -9.0000000e+08 2.0039007e+04 3.8917008e+06 2.5457594e-01 3.3341544e+06
-5.6250000e+08 -9.0000000e+08 2.0040026e+04 3.9047768e+06 3.0861588e-01 3.4087570e+06
-5.5312500e+08 -9.0000000e+08 2.0041066e+04 3.9347295e+06 3.1339271e-01 3.5376062e+06
-5.4375000e+08 -9.0000000e+08 2.0042129e+04 3.9635001e+06 3.2986514e-01 3.6602755e+06
-5.3437500e+08 -9.0000000e+08 2.0043213e+04 3.9755398e+06 3.6598097e-01 3.7309859e+06
-5.2500000e+08 -9.0000000e+08 2.0044318e+04 3.9937475e+06 3.4577653e-01 3.8520422e+06
-5.1562500e+08 -9.0000000e+08 2.0045444e+04 4.0187548e+06 4.1102441e-01 3.9955144e+06
-5.0625000e+08 -9.0000000e+08 2.0046591e+04 4.0266097e+06 4.4118896e-01 4.0704218e+06
-4.9687500e+08 -9.0000000e+08 2.0047757e+04 4.0337765e+06 4.3577820e-01 4.1834209e+06
-4.8750000e+08 -9.0000000e+08 2.0048944e+04 4.0539391e+06 4.8728631e-01 4.3461017e+06
-4.7812500e+08 -9.0000000e+08 2.0050149e+04 4.0560377e+06 5.0322673e-01 4.4210341e+06
-4.6875000e+08 -9.0000000e+08 2.0051373e+04 4.0533330e+06 4.9776568e-01 4.5317432e+06
-4.5937500e+08 -9.0000000e+08 2.0052615e+04 4.0681714e+06 5.4039719e-01 4.7110523e+06
-4.5000000e+08 -9.0000000e+08 2.0053874e+04 4.0638266e+06 6.0607673e-01 4.7796068e+06
-4.4062500e+08 -9.0000000e+08 2.0055148e+04 4.0521839e+06 6.0497332e-01 4.8967251e+06
-4.3125000e+08 -9.0000000e+08 2.0056438e+04 4.0565394e+06 6.5854931e-01 5.0838053e+06
-4.2187500e+08 -9.0000000e+08 2.0057742e+04 4.0430257e+06 6.5646574e-01 5.1436631e+06
-4.1250000e+08 -9.0000000e+08 2.0059060e+04 4.0293147e+06 7.2954362e-01 5.2815484e+06
-4.0312500e+08 -9.0000000e+08 2.0060389e+04 4.0125868e+06 7.4998302e-01 5.4407308e+06
-3.9375000e+08 -9.0000000e+08 2.0061729e+04 3.9792614e+06 7.5149947e-01 5.5120021e+06
-3.8437500e+08 -9.0000000e+08 2.0063078e+04 3.9704926e+06 8.1378492e-01 5.6929507e+06
-3.7500000e+08 -9.0000000e+08 2.0064434e+04 3.9479827e+06 8.5896517e-01 5.8169377e+06
-3.6562500e+08 -9.0000000e+08 2.0065798e+04 3.9023031e+06 8.8231720e-01 5.8872120e+06
-3.5625000e+08 -9.0000000e+08 2.0067166e+04 3.8894874e+06 9.6451174e-01 6.1083799e+06
-3.4687500e+08 -9.0000000e+08 2.0068537e+04 3.8482235e+06 9.6342144e-01 6.1650289e+06
-3.3750000e+08 -9.0000000e+08 2.0069910e+04 3.7866579e+06 9.9258169e-01 6.2684411e+06
-3.2812500e+08 -9.0000000e+08 2.0071283e+04 3.7681333e+06 1.0260235e+00 6.5361736e+06
-3.1875000e+08 -9.0000000e+08 2.0072653e+04 3.7230175e+06 1.1085542e+00 6.5223785e+06
-3.0937500e+08 -9.0000000e+08 2.0074019e+04 3.6676301e+06 1.1157065e+00 6.6778807e+06
-3.0000000e+08 -9.0000000e+08 2.0075378e+04 3.6058205e+06 1.1798633e+00 6.8334859e+06
-2.9062500e+08 -9.0000000e+08 2.0076730e+04 3.5266802e+06 1.1484362e+00 6.8811481e+06
-2.8125000e+08 -9.0000000e+08 2.0078070e+04 3.4896505e+06 1.2547101e+00 7.1502952e+06
-2.7187500e+08 -9.0000000e+08 2.0079399e+04 3.4208029e+06 1.2121165e+00 7.1381792e+06
-2.6250000e+08 -9.0000000e+08 2.0080712e+04 3.3335823e+06 1.2618971e+00 7.2583189e+06
-2.5312500e+08 -9.0000000e+08 2.0082008e+04 3.2464557e+06 1.3155003e+00 7.4799696e+06
-2.4375000e+08 -9.0000000e+08 2.0083284e+04 3.1511790e+06 1.3021613e+00 7.4670650e+06
-2.3437500e+08 -9.0000000e+08 2.0084539e+04 3.1126421e+06 1.4474453e+00 7.7571753e+06
-2.2500000e+08 -9.0000000e+08 2.0085769e+04 3.0242019e+06 1.4661191e+00 7.6947143e+06
-2.1562500e+08 -9.0000000e+08 2.0086972e+04 2.9062733e+06 1.4456536e+00 7.7982615e+06
-2.0625000e+08 -9.0000000e+08 2.0088146e+04 2.8299953e+06 1.4296504e+00 8.1162050e+06
-1.9687500e+08 -9.0000000e+08 2.0089289e+04 2.7273884e+06 1.5194928e+00 7.9610209e+06
-1.8750000e+08 -9.0000000e+08 2.0090398e+04 2.6458164e+06 1.5657031e+00 8.2879559e+06
-1.7812500e+08 -9.0000000e+08 2.0091471e+04 2.5296704e+06 1.5383055e+00 8.1605109e+06
-1.6875000e+08 -9.0000000e+08 2.0092505e+04 2.3978903e+06 1.5282329e+00 8.3077154e+06
-1.5937500e+08 -9.0000000e+08 2.0093498e+04 2.2946211e+06 1.6581447e+00 8.5662324e+06
-1.5000000e+08 -9.0000000e+08 2.0094449e+04 2.1692069e+06 1.4772729e+00 8.3760430e+06
-1.4062500e+08 -9.0000000e+08 2.0095353e+04 2.0719865e+06 1.6563578e+00 8.8043592e+06
-1.3125000e+08 -9.0000000e+08 2.0096211e+04 1.9391118e+06 1.9087745e+00 8.5134757e+06
-1.2187500e+08 -9.0000000e+08 2.0097019e+04 1.8190145e+06 1.6999515e+00 8.8008787e+06
-1.1250000e+08 -9.0000000e+08 2.0097775e+04 1.6778169e+06 1.7284633e+00 8.8160590e+06
-1.0312500e+08 -9.0000000e+08 2.0098478e+04 1.5266150e+06 1.7336590e+00 8.7193113e+06
-9.3750000e+07 -9.0000000e+08 2.0099126e+04 1.4205219e+06 1.6400952e+00 9.2488325e+06
-8.4375000e+07 -9.0000000e+08 2.0099718e+04 1.2738223e+06 1.2428600e+00 8.6503593e+06
-7.5000000e+07 -9.0000000e+08 2.0100252e+04 1.1685577e+06 1.8328096e+00 9.3488748e+06
-6.5625000e+07 -9.0000000e+08 2.0100727e+04 1.0164329e+06 1.7237022e+00 8.8189326e+06
-5.6250000e+07 -9.0000000e+08 2.0101143e+04 8.6055275e+05 1.8035987e+00 9.0374255e+06
-4.6875000e+07 -9.0000000e+08 2.0101502e+04 7.1969285e+05 1.9158690e+00 9.5251601e+06
-3.7500000e+07 -9.0000000e+08 2.0101799e+04 5.6778357e+05 1.5576939e+00 8.3827545e+06
-2.8125000e+07 -9.0000000e+08 2.0102021e+04 4.6008913e+05 1.8314363e+00 1.0568678e+07
-1.8750000e+07 -9.0000000e+08 2.0102138e+04 3.0977147e+05 1.4470812e+00 6.9049540e+06
-9.3750000e+06 -9.0000000e+08 2.0102227e+04 2.2203706e+05 1.6184873e+00 9.7054882e+06
0.0000000e+00 -9.0000000e+08 2.0102239e+04 -1.3704701e+00 1.7077905e+00 4.3335697e+07
9.3750000e+06 -9.0000000e+08 2.0102227e+04 -2.2203964e+05 1.6170934e+00 9.7054812e+06
1.8750000e+07 -9.0000000e+08 2.0102138e+04 -3.0977423e+05 1.4188894e+00 6.9049589e+06
2.8125000e+07 -9.0000000e+08 2.0102021e+04 -4.6009168e+05 1.8419851e+00 1.0568679e+07
3.7500000e+07 -9.0000000e+08 2.0101799e+04 -5.6778584e+05 1.4934857e+00 8.3827584e+06
4.6875000e+07 -9.0000000e+08 2.0101501e+04 -7.1969543e+05 1.8541967e+00 9.5251646e+06
5.6250000e+07 -9.0000000e+08 2.0101143e+04 -8.6055554e+05 1.6909751e+00 9.0374301e+06
6.5625000e+07 -9.0000000e+08 2.0100727e+04 -1.0164355e+06 1.6073128e+00 8.8189397e+06
7.5000000e+07 -9.0000000e+08 2.0100252e+04 -1.1685599e+06 1.6956389e+00 9.3488801e+06
8.4375000e+07 -9.0000000e+08 2.0099718e+04 -1.2738245e+06 1.1313928e+00 8.6503670e+06
9.3750000e+07 -9.0000000e+08 2.0099126e+04 -1.4205234e+06 1.4551349e+00 9.2488406e+06
1.0312500e+08 -9.0000000e+08 2.0098478e+04 -1.5266163e+06 1.5627030e+00 8.7193182e+06
1.1250000e+08 -9.0000000e+08 2.0097775e+04 -1.6778192e+06 1.5220843e+00 8.8160710e+06
1.2187500e+08 -9.0000000e+08 2.0097019e+04 -1.8190168e+06 1.5022588e+00 8.8008869e+06
1.3125000e+08 -9.0000000e+08 2.0096211e+04 -1.9391139e+06 1.6889768e+00 8.5134870e+06
1.4062500e+08 -9.0000000e+08 2.0095353e+04 -2.0719886e+06 1.4483506e+00 8.8043690e+06
1.5000000e+08 -9.0000000e+08 2.0094449e+04 -2.1692089e+06 1.2490125e+00 8.3760544e+06
1.5937500e+08 -9.0000000e+08 2.0093498e+04 -2.2946228e+06 1.4133198e+00 8.5662442e+06
1.6875000e+08 -9.0000000e+08 2.0092505e+04 -2.3978916e+06 1.2946464e+00 8.3077269e+06
1.7812500e+08 -9.0000000e+08 2.0091471e+04 -2.5296718e+06 1.2912588e+00 8.1605248e+06
1.8750000e+08 -9.0000000e+08 2.0090398e+04 -2.6458180e+06 1.3031961e+00 8.2879668e+06
1.9687500e+08 -9.0000000e+08 2.0089289e+04 -2.7273901e+06 1.2519471e+00 7.9610339e+06
2.0625000e+08 -9.0000000e+08 2.0088146e+04 -2.8299973e+06 1.1706348e+00 8.1162171e+06
2.1562500e+08 -9.0000000e+08 2.0086972e+04 -2.9062752e+06 1.1782212e+00 7.7982752e+06
2.2500000e+08 -9.0000000e+08 2.0085768e+04 -3.0242038e+06 1.1846240e+00 7.6947294e+06
2.3437500e+08 -9.0000000e+08 2.0084538e+04 -3.1126435e+06 1.1557585e+00 7.7571866e+06
2.4375000e+08 -9.0000000e+08 2.0083284e+04 -3.1511801e+06 1.0340688e+00 7.4670776e+06
2.5312500e+08 -9.0000000e+08 2.0082008e+04 -3.2464569e+06 1.0469374e+00 7.4799830e+06
2.6250000e+08 -9.0000000e+08 2.0080712e+04 -3.3335831e+06 9.9133719e-01 7.2583331e+06
2.7187500e+08 -9.0000000e+08 2.0079398e+04 -3.4208034e+06 9.4889308e-01 7.1381939e+06
2.8125000e+08 -9.0000000e+08 2.0078070e+04 -3.4896513e+06 9.8788415e-01 7.1503057e+06
2.9062500e+08 -9.0000000e+08 2.0076730e+04 -3.5266815e+06 8.8463285e-01 6.8811606e+06
3.0000000e+08 -9.0000000e+08 2.0075378e+04 -3.6058216e+06 9.0889353e-01 6.8335000e+06
3.0937500e+08 -9.0000000e+08 2.0074019e+04 -3.6676306e+06 8.5398959e-01 6.6778933e+06
3.1875000e+08 -9.0000000e+08 2.0072653e+04 -3.7230181e+06 8.6295228e-01 6.5223914e+06
3.2812500e+08 -9.0000000e+08 2.0071282e+04 -3.7681343e+06 7.8453428e-01 6.5361832e+06
3.3750000e+08 -9.0000000e+08 2.0069910e+04 -3.7866587e+06 7.5180884e-01 6.2684534e+06
3.4687500e+08 -9.0000000e+08 2.0068537e+04 -3.8482238e+06 7.2488803e-01 6.1650423e+06
3.5625000e+08 -9.0000000e+08 2.0067166e+04 -3.8894879e+06 7.2433545e-01 6.1083896e+06
3.6562500e+08 -9.0000000e+08 2.0065797e+04 -3.9023038e+06 6.5540313e-01 5.8872232e+06
3.7500000e+08 -9.0000000e+08 2.0064434e+04 -3.9479832e+06 6.4375207e-01 5.8169500e+06
3.8437500e+08 -9.0000000e+08 2.0063077e+04 -3.9704929e+06 6.0621544e-01 5.6929600e+06
3.9375000e+08 -9.0000000e+08 2.0061728e+04 -3.9792619e+06 5.5765854e-01 5.5120128e+06
4.0312500e+08 -9.0000000e+08 2.0060389e+04 -4.0125873e+06 5.6269291e-01 5.4407415e+06
4.1250000e+08 -9.0000000e+08 2.0059060e+04 -4.0293149e+06 5.4832661e-01 5.2815587e+06
4.2187500e+08 -9.0000000e+08 2.0057742e+04 -4.0430262e+06 4.8832145e-01 5.1436732e+06
4.3125000e+08 -9.0000000e+08 2.0056438e+04 -4.0565402e+06 4.8670854e-01 5.0838138e+06
4.4062500e+08 -9.0000000e+08 2.0055148e+04 -4.0521840e+06 4.4343496e-01 4.8967355e+06
4.5000000e+08 -9.0000000e+08 2.0053873e+04 -4.0638264e+06 4.5235051e-01 4.7796168e+06
4.5937500e+08 -9.0000000e+08 2.0052615e+04 -4.0681717e+06 3.9723081e-01 4.7110603e+06
4.6875000e+08 -9.0000000e+08 2.0051373e+04 -4.0533332e+06 3.6357513e-01 4.5317519e+06
4.7812500e+08 -9.0000000e+08 2.0050149e+04 -4.0560379e+06 3.6959680e-01 4.4210449e+06
4.8750000e+08 -9.0000000e+08 2.0048944e+04 -4.0539394e+06 3.6189789e-01 4.3461095e+06
4.9687500e+08 -9.0000000e+08 2.0047757e+04 -4.0337769e+06 3.2090087e-01 4.1834287e+06
5.0625000e+08 -9.0000000e+08 2.0046591e+04 -4.0266108e+06 3.2558812e-01 4.0704326e+06
5.1562500e+08 -9.0000000e+08 2.0045444e+04 -4.0187561e+06 3.0413412e-01 3.9955233e+06
5.2500000e+08 -9.0000000e+08 2.0044318e+04 -3.9937478e+06 2.5635638e-01 3.8520503e+06
5.3437500e+08 -9.0000000e+08 2.0043213e+04 -3.9755398e+06 2.6964355e-01 3.7309964e+06
5.4375000e+08 -9.0000000e+08 2.0042129e+04 -3.9635000e+06 2.4337468e-01 3.6602860e+06
5.5312500e+08 -9.0000000e+08 2.0041066e+04 -3.9347287e+06 2.3234389e-01 3.5376150e+06
5.6250000e+08 -9.0000000e+08 2.0040025e+04 -3.9047765e+06 2.2863626e-01 3.4087677e+06
5.7187500e+08 -9.0000000e+08 2.0039007e+04 -3.8917011e+06 1.8832658e-01 3.3341652e+06
5.8125000e+08 -9.0000000e+08 2.0038010e+04 -3.8647335e+06 1.9148158e-01 3.2373847e+06
5.9062500e+08 -9.0000000e+08 2.0037035e+04 -3.8282641e+06 1.9341852e-01 3.1075052e+06
6.0000000e+08 -9.0000000e+08 2.0036082e+04 -3.8097489e+06 1.5664940e-01 3.0284632e+06
6.0937500e+08 -9.0000000e+08 2.0035152e+04 -3.7810122e+06 1.4725965e-01 2.9530426e+06
6.1875000e+08 -9.0000000e+08 2.0034243e+04 -3.7394161e+06 1.5162158e-01 2.8336093e+06
6.2812500e+08 -9.0000000e+08 2.0033356e+04 -3.7080773e+06 1.4174860e-01 2.7407077e+06
6.3750000e+08 -9.0000000e+08 2.0032491e+04 -3.6810087e+06 1.2713611e-01 2.6707657e+06
6.4687500e+08 -9.0000000e+08 2.0031648e+04 -3.6426163e+06 1.1279420e-01 2.5786668e+06
6.5625000e+08 -9.0000000e+08 2.0030826e+04 -3.6013374e+06 1.1792849e-01 2.4760469e+06
6.6562500e+08 -9.0000000e+08 2.0030025e+04 -3.5725785e+06 9.2275619e-02 2.4034827e+06
6.7500000e+08 -9.0000000e+08 2.0029246e+04 -3.5377543e+06 8.6497657e-02 2.3365356e+06
6.8437500e+08 -9.0000000e+08 2.0028487e+04 -3.4927570e+06 9.8328284e-02 2.2413892e+06
6.9375000e+08 -9.0000000e+08 2.0027749e+04 -3.4533574e+06 9.4968145e-02 2.1571448e+06
7.0312500e+08 -9.0000000e+08 2.0027031e+04 -3.4213627e+06 7.2796104e-02 2.0932828e+06
7.1250000e+08 -9.0000000e+08 2.0026333e+04 -3.3820660e+06 5.2215325e-02 2.0266925e+06
7.2187500e+08 -9.0000000e+08 2.0025654e+04 -3.3358707e+06 5.9839056e-02 1.9414480e+06
7.3125000e+08 -9.0000000e+08 2.0024995e+04 -3.2962873e+06 5.5550519e-02 1.8690999e+06
7.4062500e+08 -9.0000000e+08 2.0024356e+04 -3.2610991e+06 3.8344458e-02 1.8100622e+06
7.5000000e+08 -9.0000000e+08 2.0023736e+04 -3.2200375e+06 4.0972444e-02 1.7468742e+06
7.5937500e+08 -9.0000000e+08 2.0023137e+04 -3.1744508e+06 3.8182642e-02 1.6734355e+06
7.6875000e+08 -9.0000000e+08 2.0022555e+04 -3.1339094e+06 3.7256543e-02 1.6086091e+06
7.7812500e+08 -9.0000000e+08 2.0021987e+04 -3.0969187e+06 3.1363681e-02 1.5540977e+06
7.8750000e+08 -9.0000000e+08 2.0021426e+04 -3.0557051e+06 3.9750878e-02 1.4979412e+06
7.9687500e+08 -9.0000000e+08 2.0020867e+04 -3.0108300e+06 3.3957392e-02 1.4342125e+06
8.0625000e+08 -9.0000000e+08 2.0020314e+04 -2.9691889e+06 3.1702890e-02 1.3758084e+06
8.1562500e+08 -9.0000000e+08 2.0019789e+04 -2.9309309e+06 3.1128641e-02 1.3248760e+06
8.2500000e+08 -9.0000000e+08 2.0019342e+04 -2.8908856e+06 2.5505628e-02 1.2755662e+06
8.3437500e+08 -9.0000000e+08 2.0019057e+04 -2.8477271e+06 2.1702358e-02 1.2214208e+06
8.4375000e+08 -9.0000000e+08 2.0018983e+04 -2.8059702e+06 1.9926309e-02 1.1695635e+06
8.5312500e+08 -9.0000000e+08 2.0018987e+04 -2.7663675e+06 1.8325053e-02 1.1221809e+06
8.6250000e+08 -9.0000000e+08 2.0019557e+04 -2.7271843e+06 1.6231552e-02 1.0784711e+06
8.7187500e+08 -9.0000000e+08 2.0020979e+04 -2.6863900e+06 1.5312581e-02 1.0316448e+06
8.8125000e+08 -9.0000000e+08 2.0022667e+04 -2.6452700e+06 1.4743761e-02 9.7986666e+05
8.9062500e+08 -9.0000000e+08 2.0023602e+04 -2.6046973e+06 2.1025987e-03 9.3900586e+05
-9.0000000e+08 -8.9062500e+08 2.0022380e+04 2.5846435e+06 1.1239851e-02 8.8527830e+05
-8.9062500e+08 -8.9062500e+08 2.0021420e+04 2.6240686e+06 6.7966413e-02 9.2418945e+05
-8.8125000e+08 -8.9062500e+08 2.0019662e+04 2.6640999e+06 7.6686299e-02 9.7359092e+05
-8.7187500e+08 -8.9062500e+08 2.0018136e+04 2.7053011e+06 8.8940452e-02 1.0202826e+06
-8.6250000e+08 -8.9062500e+08 2.0017425e+04 2.7469681e+06 1.0615125e-01 1.0666021e+06
-8.5312500e+08 -8.9062500e+08 2.0017349e+04 2.7875979e+06 1.2177259e-01 1.1132379e+06
-8.4375000e+08 -8.9062500e+08 2.0017364e+04 2.8270589e+06 1.8344136e-01 1.1604135e+06
-8.3437500e+08 -8.9062500e+08 2.0017559e+04 2.8681054e+06 2.1504482e-01 1.2105916e+06
-8.2500000e+08 -8.9062500e+08 2.0017922e+04 2.9114088e+06 1.5468005e-01 1.2644500e+06
-8.1562500e+08 -8.9062500e+08 2.0018360e+04 2.9541978e+06 4.1849644e-02 1.3194852e+06
-8.0625000e+08 -8.9062500e+08 2.0018821e+04 2.9931933e+06 9.3435794e-02 1.3720378e+06
-7.9687500e+08 -8.9062500e+08 2.0019285e+04 3.0328059e+06 2.4264387e-01 1.4265628e+06
-7.8750000e+08 -8.9062500e+08 2.0019750e+04 3.0772270e+06 1.9154452e-01 1.4879686e+06
-7.7812500e+08 -8.9062500e+08 2.0020220e+04 3.1217879e+06 5.9200471e-01 1.5519245e+06
-7.6875000e+08 -8.9062500e+08 2.0020701e+04 3.1604429e+06 4.9494311e-01 1.6106892e+06
-7.5937500e+08 -8.9062500e+08 2.0021197e+04 3.1984625e+06 5.9368358e-01 1.6702064e+06
-7.5000000e+08 -8.9062500e+08 2.0021711e+04 3.2429262e+06 6.0265354e-01 1.7394405e+06
-7.4062500e+08 -8.9062500e+08 2.0022241e+04 3.2881165e+06 9.7439320e-01 1.8127895e+06
-7.3125000e+08 -8.9062500e+08 2.0022788e+04 3.3252729e+06 7.0788631e-01 1.8776900e+06
-7.2187500e+08 -8.9062500e+08 2.0023352e+04 3.3614412e+06 7.5343282e-01 1.9427677e+06
-7.1250000e+08 -8.9062500e+08 2.0023932e+04 3.4063245e+06 1.0161675e+00 2.0221083e+06
-7.0312500e+08 -8.9062500e+08 2.0024530e+04 3.4508608e+06 9.0875545e-01 2.1042259e+06
-6.9375000e+08 -8.9062500e+08 2.0025144e+04 3.4844755e+06 5.0783467e-01 2.1730729e+06
-6.8437500e+08 -8.9062500e+08 2.0025776e+04 3.5188515e+06 7.0830785e-01 2.2463101e+06
-6.7500000e+08 -8.9062500e+08 2.0026426e+04 3.5644218e+06 1.1918217e+00 2.3380739e+06
-6.6562500e+08 -8.9062500e+08 2.0027094e+04 3.6046289e+06 1.2333483e+00 2.4265338e+06
-6.5625000e+08 -8.9062500e+08 2.0027781e+04 3.6337740e+06 8.3827104e-01 2.4970844e+06
-6.4687500e+08 -8.9062500e+08 2.0028485e+04 3.6694127e+06 1.2386794e+00 2.5850233e+06
-6.3750000e+08 -8.9062500e+08 2.0029209e+04 3.7130978e+06 1.3924786e+00 2.6894032e+06
-6.2812500e+08 -8.9062500e+08 2.0029951e+04 3.7431545e+06 1.4610122e+00 2.7748103e+06
-6.1875000e+08 -8.9062500e+08 2.0030712e+04 3.7687645e+06 1.4546738e+00 2.8548099e+06
-6.0937500e+08 -8.9062500e+08 2.0031493e+04 3.8098705e+06 1.8378923e+00 2.9640256e+06
-6.0000000e+08 -8.9062500e+08 2.0032292e+04 3.8451718e+06 1.9468089e+00 3.0713648e+06
-5.9062500e+08 -8.9062500e+08 2.0033111e+04 3.8641287e+06 1.7867756e+00 3.1477599e+06
-5.8125000e+08 -8.9062500e+08 2.0033949e+04 3.8931909e+06 2.0182163e+00 3.2548157e+06
-5.7187500e+08 -8.9062500e+08 2.0034806e+04 3.9299582e+06 2.1528552e+00 3.3794412e+06
-5.6250000e+08 -8.9062500e+08 2.0035683e+04 3.9452344e+06 2.2890652e+00 3.4647046e+06
-5.5312500e+08 -8.9062500e+08 2.0036579e+04 3.9630806e+06 2.4056008e+00 3.5660504e+06
-5.4375000e+08 -8.9062500e+08 2.0037494e+04 3.9995057e+06 2.5755714e+00 3.7019869e+06
-5.3437500e+08 -8.9062500e+08 2.0038427e+04 4.0130650e+06 2.8894375e+00 3.8023975e+06
-5.2500000e+08 -8.9062500e+08 2.0039380e+04 4.0211315e+06 3.0559898e+00 3.8957747e+06
-5.1562500e+08 -8.9062500e+08 2.0040350e+04 4.0524909e+06 3.2302804e+00 4.0399882e+06
-5.0625000e+08 -8.9062500e+08 2.0041339e+04 4.0633652e+06 3.3611769e+00 4.1554477e+06
-4.9687500e+08 -8.9062500e+08 2.0042346e+04 4.0629331e+06 3.5025811e+00 4.2427699e+06
-4.8750000e+08 -8.9062500e+08 2.0043369e+04 4.0872713e+06 3.7634532e+00 4.3965830e+06
-4.7812500e+08 -8.9062500e+08 2.0044410e+04 4.0941820e+06 3.9822900e+00 4.5196434e+06
-4.6875000e+08 -8.9062500e+08 2.0045467e+04 4.0853644e+06 4.2172160e+00 4.6057103e+06
-4.5937500e+08 -8.9062500e+08 2.0046540e+04 4.1017390e+06 4.3666320e+00 4.7703160e+06
-4.5000000e+08 -8.9062500e+08 2.0047628e+04 4.1009660e+06 4.7030316e+00 4.8937427e+06
-4.4062500e+08 -8.9062500e+08 2.0048730e+04 4.0834087e+06 4.9787560e+00 4.9829663e+06
-4.3125000e+08 -8.9062500e+08 2.0049846e+04 4.0922576e+06 5.1764606e+00 5.1591461e+06
-4.2187500e+08 -8.9062500e+08 2.0050975e+04 4.0791137e+06 5.4820737e+00 5.2736912e+06
-4.1250000e+08 -8.9062500e+08 2.0052115e+04 4.0542517e+06 5.2995621e+00 5.3714733e+06
