# plotfile = plt05805
# time = 21.00139864 s
# plane: z = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dy = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x y density B_x B_y B_z
-4.9687500e+08 -9.0000000e+08 2.0055066e+04 -1.7183122e-02 -2.5630105e+01 -3.2899325e+06
-4.8750000e+08 -9.0000000e+08 2.0056438e+04 -1.9385613e-02 -2.6728709e+01 -3.3349444e+06
-4.7812500e+08 -9.0000000e+08 2.0057833e+04 -2.9172902e-02 -2.7851660e+01 -3.3800866e+06
-4.6875000e+08 -9.0000000e+08 2.0059249e+04 -4.2515855e-02 -2.9001615e+01 -3.4253149e+06
-4.5937500e+08 -9.0000000e+08 2.0060686e+04 -6.7771769e-02 -3.0198046e+01 -3.4706625e+06
-4.5000000e+08 -9.0000000e+08 2.0062144e+04 -9.4483996e-02 -3.1431412e+01 -3.5163683e+06
-4.4062500e+08 -9.0000000e+08 2.0063621e+04 -9.4604094e-02 -3.2631405e+01 -3.5621447e+06
-4.3125000e+08 -9.0000000e+08 2.0065116e+04 -8.8797780e-02 -3.3886272e+01 -3.6077934e+06
-4.2187500e+08 -9.0000000e+08 2.0066629e+04 -9.2906171e-02 -3.5205588e+01 -3.6536064e+06
-4.1250000e+08 -9.0000000e+08 2.0068157e+04 -9.3387883e-02 -3.6500924e+01 -3.6993646e+06
-4.0312500e+08 -9.0000000e+08 2.0069700e+04 -1.2589772e-01 -3.7877267e+01 -3.7451956e+06
-3.9375000e+08 -9.0000000e+08 2.0071257e+04 -2.3091451e-01 -3.9273633e+01 -3.7910097e+06
-3.8437500e+08 -9.0000000e+08 2.0072824e+04 -3.1876488e-01 -4.0985536e+01 -3.8365516e+06
-3.7500000e+08 -9.0000000e+08 2.0074402e+04 -3.3624321e-01 -4.2559107e+01 -3.8822133e+06
-3.6562500e+08 -9.0000000e+08 2.0075988e+04 -3.3623874e-01 -4.4023097e+01 -3.9289491e+06
-3.5625000e+08 -9.0000000e+08 2.0077581e+04 -3.3209173e-01 -4.5468092e+01 -3.9749432e+06
-3.4687500e+08 -9.0000000e+08 2.0079178e+04 -3.2731881e-01 -4.6990072e+01 -4.0209669e+06
-3.3750000e+08 -9.0000000e+08 2.0080777e+04 -3.2463467e-01 -4.8475680e+01 -4.0634733e+06
-3.2812500e+08 -9.0000000e+08 2.0082377e+04 -3.1888814e-01 -4.9934429e+01 -4.1050414e+06
-3.1875000e+08 -9.0000000e+08 2.0083976e+04 -3.0552213e-01 -5.1446499e+01 -4.1500465e+06
-3.0937500e+08 -9.0000000e+08 2.0085570e+04 -2.9533957e-01 -5.2990264e+01 -4.1967390e+06
-3.0000000e+08 -9.0000000e+08 2.0087157e+04 -2.9584540e-01 -5.4466276e+01 -4.2366670e+06
-2.9062500e+08 -9.0000000e+08 2.0088736e+04 -2.8582436e-01 -5.5955419e+01 -4.2761641e+06
-2.8125000e+08 -9.0000000e+08 2.0090304e+04 -2.6851926e-01 -5.7500854e+01 -4.3215631e+06
-2.7187500e+08 -9.0000000e+08 2.0091858e+04 -2.6766193e-01 -5.8987055e+01 -4.3611050e+06
-2.6250000e+08 -9.0000000e+08 2.0093395e+04 -2.6103924e-01 -6.0466250e+01 -4.3989366e+06
-2.5312500e+08 -9.0000000e+08 2.0094913e+04 -2.4494623e-01 -6.1999277e+01 -4.4426936e+06
-2.4375000e+08 -9.0000000e+08 2.0096408e+04 -2.3486051e-01 -6.3426908e+01 -4.4778007e+06
-2.3437500e+08 -9.0000000e+08 2.0097879e+04 -2.1438620e-01 -6.4875409e+01 -4.5170493e+06
-2.2500000e+08 -9.0000000e+08 2.0099322e+04 -1.9312737e-01 -6.6308532e+01 -4.5524859e+06
-2.1562500e+08 -9.0000000e+08 2.0100734e+04 -1.7865510e-01 -6.7650745e+01 -4.5886952e+06
-2.0625000e+08 -9.0000000e+08 2.0102112e+04 -1.6518555e-01 -6.8950549e+01 -4.6237900e+06
-1.9687500e+08 -9.0000000e+08 2.0103453e+04 -1.4560258e-01 -7.0202364e+01 -4.6578573e+06
-1.8750000e+08 -9.0000000e+08 2.0104755e+04 -1.3334957e-01 -7.1487683e+01 -4.6885268e+06
-1.7812500e+08 -9.0000000e+08 2.0106015e+04 -1.2844236e-01 -7.2774944e+01 -4.7223397e+06
-1.6875000e+08 -9.0000000e+08 2.0107230e+04 -1.2102778e-01 -7.3953215e+01 -4.7466620e+06
-1.5937500e+08 -9.0000000e+08 2.0108398e+04 -9.4918804e-02 -7.5087055e+01 -4.7809932e+06
-1.5000000e+08 -9.0000000e+08 2.0109515e+04 -5.7607469e-02 -7.6058971e+01 -4.8070483e+06
-1.4062500e+08 -9.0000000e+08 2.0110579e+04 -5.6824361e-02 -7.7142006e+01 -4.8319906e+06
-1.3125000e+08 -9.0000000e+08 2.0111588e+04 -7.1864195e-02 -7.8325579e+01 -4.8596467e+06
-1.2187500e+08 -9.0000000e+08 2.0112539e+04 -8.2808499e-02 -7.9428290e+01 -4.8798328e+06
-1.1250000e+08 -9.0000000e+08 2.0113430e+04 -9.3036416e-02 -8.0421506e+01 -4.8984617e+06
-1.0312500e+08 -9.0000000e+08 2.0114257e+04 -8.9459056e-02 -8.1385287e+01 -4.9249477e+06
-9.3750000e+07 -9.0000000e+08 2.0115020e+04 -7.6383897e-02 -8.2139461e+01 -4.9422526e+06
-8.4375000e+07 -9.0000000e+08 2.0115717e+04 -6.8646144e-02 -8.2805545e+01 -4.9546835e+06
-7.5000000e+07 -9.0000000e+08 2.0116345e+04 -6.6804883e-02 -8.3451529e+01 -4.9652544e+06
-6.5625000e+07 -9.0000000e+08 2.0116906e+04 -5.9834615e-02 -8.4136382e+01 -4.9864587e+06
-5.6250000e+07 -9.0000000e+08 2.0117399e+04 -4.8698731e-02 -8.4668056e+01 -5.0014342e+06
-4.6875000e+07 -9.0000000e+08 2.0117822e+04 -4.2003591e-02 -8.5082883e+01 -5.0095563e+06
-3.7500000e+07 -9.0000000e+08 2.0118165e+04 -3.3929654e-02 -8.5389478e+01 -5.0159312e+06
-2.8125000e+07 -9.0000000e+08 2.0118419e+04 -2.4743167e-02 -8.5626864e+01 -5.0209771e+06
-1.8750000e+07 -9.0000000e+08 2.0118587e+04 -1.7998942e-02 -8.5800983e+01 -5.0245882e+06
-9.3750000e+06 -9.0000000e+08 2.0118684e+04 -1.2654776e-02 -8.5930312e+01 -5.0264954e+06
0.0000000e+00 -9.0000000e+08 2.0118723e+04 -2.8723086e-03 -8.6495896e+01 -5.0583673e+06
9.3750000e+06 -9.0000000e+08 2.0118684e+04 6.9245067e-03 -8.5939911e+01 -5.0264954e+06
1.8750000e+07 -9.0000000e+08 2.0118587e+04 1.2317708e-02 -8.5820346e+01 -5.0245882e+06
2.8125000e+07 -9.0000000e+08 2.0118419e+04 1.9133879e-02 -8.5655776e+01 -5.0209770e+06
3.7500000e+07 -9.0000000e+08 2.0118165e+04 2.8383549e-02 -8.5427708e+01 -5.0159312e+06
4.6875000e+07 -9.0000000e+08 2.0117822e+04 3.6523153e-02 -8.5131012e+01 -5.0095563e+06
5.6250000e+07 -9.0000000e+08 2.0117399e+04 4.2649685e-02 -8.4728348e+01 -5.0014341e+06
6.5625000e+07 -9.0000000e+08 2.0116906e+04 5.2363099e-02 -8.4210696e+01 -4.9864586e+06
7.5000000e+07 -9.0000000e+08 2.0116345e+04 6.0020883e-02 -8.3517868e+01 -4.9652543e+06
8.4375000e+07 -9.0000000e+08 2.0115717e+04 6.3370440e-02 -8.2888697e+01 -4.9546834e+06
9.3750000e+07 -9.0000000e+08 2.0115020e+04 7.0952788e-02 -8.2230426e+01 -4.9422525e+06
1.0312500e+08 -9.0000000e+08 2.0114257e+04 8.4558299e-02 -8.1486419e+01 -4.9249476e+06
1.1250000e+08 -9.0000000e+08 2.0113430e+04 8.8458551e-02 -8.0529915e+01 -4.8984615e+06
1.2187500e+08 -9.0000000e+08 2.0112539e+04 7.7959658e-02 -7.9542111e+01 -4.8798327e+06
1.3125000e+08 -9.0000000e+08 2.0111588e+04 6.7232281e-02 -7.8452635e+01 -4.8596465e+06
1.4062500e+08 -9.0000000e+08 2.0110579e+04 5.0529536e-02 -7.7271929e+01 -4.8319904e+06
1.5000000e+08 -9.0000000e+08 2.0109515e+04 5.1917240e-02 -7.6185838e+01 -4.8070480e+06
1.5937500e+08 -9.0000000e+08 2.0108398e+04 9.1426730e-02 -7.5224745e+01 -4.7809929e+06
1.6875000e+08 -9.0000000e+08 2.0107230e+04 1.1771517e-01 -7.4096278e+01 -4.7466617e+06
1.7812500e+08 -9.0000000e+08 2.0106015e+04 1.2543305e-01 -7.2921864e+01 -4.7223394e+06
1.8750000e+08 -9.0000000e+08 2.0104755e+04 1.3007942e-01 -7.1638115e+01 -4.6885265e+06
1.9687500e+08 -9.0000000e+08 2.0103453e+04 1.4288477e-01 -7.0354114e+01 -4.6578570e+06
2.0625000e+08 -9.0000000e+08 2.0102112e+04 1.6316314e-01 -6.9101872e+01 -4.6237896e+06
2.1562500e+08 -9.0000000e+08 2.0100734e+04 1.7929709e-01 -6.7807305e+01 -4.5886948e+06
2.2500000e+08 -9.0000000e+08 2.0099322e+04 1.9412045e-01 -6.6476426e+01 -4.5524856e+06
2.3437500e+08 -9.0000000e+08 2.0097879e+04 2.1381187e-01 -6.5034912e+01 -4.5170489e+06
2.4375000e+08 -9.0000000e+08 2.0096408e+04 2.3588941e-01 -6.3588736e+01 -4.4778003e+06
2.5312500e+08 -9.0000000e+08 2.0094912e+04 2.4669394e-01 -6.2161571e+01 -4.4426931e+06
2.6250000e+08 -9.0000000e+08 2.0093395e+04 2.6271142e-01 -6.0626266e+01 -4.3989361e+06
2.7187500e+08 -9.0000000e+08 2.0091857e+04 2.6951153e-01 -5.9143961e+01 -4.3611045e+06
2.8125000e+08 -9.0000000e+08 2.0090304e+04 2.7163459e-01 -5.7654051e+01 -4.3215626e+06
2.9062500e+08 -9.0000000e+08 2.0088736e+04 2.9065382e-01 -5.6110539e+01 -4.2761636e+06
3.0000000e+08 -9.0000000e+08 2.0087157e+04 3.0051705e-01 -5.4626062e+01 -4.2366666e+06
3.0937500e+08 -9.0000000e+08 2.0085569e+04 2.9914967e-01 -5.3140236e+01 -4.1967385e+06
3.1875000e+08 -9.0000000e+08 2.0083975e+04 3.0874151e-01 -5.1594481e+01 -4.1500460e+06
3.2812500e+08 -9.0000000e+08 2.0082377e+04 3.2160732e-01 -5.0079481e+01 -4.1050409e+06
3.3750000e+08 -9.0000000e+08 2.0080777e+04 3.2724078e-01 -4.8618069e+01 -4.0634728e+06
3.4687500e+08 -9.0000000e+08 2.0079177e+04 3.2890697e-01 -4.7130399e+01 -4.0209665e+06
3.5625000e+08 -9.0000000e+08 2.0077580e+04 3.3214539e-01 -4.5606677e+01 -3.9749427e+06
3.6562500e+08 -9.0000000e+08 2.0075988e+04 3.3560635e-01 -4.4157181e+01 -3.9289487e+06
3.7500000e+08 -9.0000000e+08 2.0074402e+04 3.3649746e-01 -4.2686475e+01 -3.8822128e+06
3.8437500e+08 -9.0000000e+08 2.0072824e+04 3.2066930e-01 -4.1104845e+01 -3.8365511e+06
3.9375000e+08 -9.0000000e+08 2.0071256e+04 2.3351393e-01 -3.9384844e+01 -3.7910093e+06
4.0312500e+08 -9.0000000e+08 2.0069700e+04 1.2792604e-01 -3.7981201e+01 -3.7451952e+06
4.1250000e+08 -9.0000000e+08 2.0068157e+04 9.4716695e-02 -3.6597084e+01 -3.6993642e+06
4.2187500e+08 -9.0000000e+08 2.0066628e+04 9.3748594e-02 -3.5294991e+01 -3.6536060e+06
4.3125000e+08 -9.0000000e+08 2.0065116e+04 8.9598060e-02 -3.3971586e+01 -3.6077931e+06
4.4062500e+08 -9.0000000e+08 2.0063620e+04 9.6062661e-02 -3.2709696e+01 -3.5621443e+06
4.5000000e+08 -9.0000000e+08 2.0062143e+04 9.6560448e-02 -3.1502749e+01 -3.5163680e+06
4.5937500e+08 -9.0000000e+08 2.0060686e+04 7.0223723e-02 -3.0263550e+01 -3.4706622e+06
4.6875000e+08 -9.0000000e+08 2.0059248e+04 4.5054952e-02 -2.9061338e+01 -3.4253146e+06
4.7812500e+08 -9.0000000e+08 2.0057832e+04 3.1880660e-02 -2.7904018e+01 -3.3800863e+06
4.8750000e+08 -9.0000000e+08 2.0056438e+04 2.2918836e-02 -2.6773992e+01 -3.3349442e+06
4.9687500e+08 -9.0000000e+08 2.0055066e+04 2.1465255e-02 -2.5666916e+01 -3.2899323e+06
5.0625000e+08 -9.0000000e+08 2.0053718e+04 2.5524944e-02 -2.4586772e+01 -3.2444620e+06
5.1562500e+08 -9.0000000e+08 2.0052393e+04 2.6927686e-02 -2.3532719e+01 -3.1989307e+06
5.2500000e+08 -9.0000000e+08 2.0051093e+04 2.7880838e-02 -2.2515824e+01 -3.1541155e+06
5.3437500e+08 -9.0000000e+08 2.0049818e+04 2.9437252e-02 -2.1521592e+01 -3.1104441e+06
5.4375000e+08 -9.0000000e+08 2.0048567e+04 2.5735931e-02 -2.0557536e+01 -3.0678584e+06
5.5312500e+08 -9.0000000e+08 2.0047342e+04 2.5296515e-02 -1.9628016e+01 -3.0250636e+06
5.6250000e+08 -9.0000000e+08 2.0046142e+04 2.9924919e-02 -1.8703017e+01 -2.9807128e+06
5.7187500e+08 -9.0000000e+08 2.0044969e+04 3.2709069e-02 -1.7808253e+01 -2.9367052e+06
5.8125000e+08 -9.0000000e+08 2.0043820e+04 3.4750602e-02 -1.6947036e+01 -2.8948541e+06
5.9062500e+08 -9.0000000e+08 2.0042698e+04 3.8323254e-02 -1.6122729e+01 -2.8541857e+06
6.0000000e+08 -9.0000000e+08 2.0041602e+04 3.8964064e-02 -1.5311326e+01 -2.8122903e+06
6.0937500e+08 -9.0000000e+08 2.0040531e+04 3.6879178e-02 -1.4529917e+01 -2.7697001e+06
6.1875000e+08 -9.0000000e+08 2.0039486e+04 3.9952338e-02 -1.3779993e+01 -2.7299456e+06
6.2812500e+08 -9.0000000e+08 2.0038466e+04 4.3587484e-02 -1.3046072e+01 -2.6907503e+06
6.3750000e+08 -9.0000000e+08 2.0037472e+04 4.4628585e-02 -1.2329610e+01 -2.6487595e+06
6.4687500e+08 -9.0000000e+08 2.0036503e+04 4.6772017e-02 -1.1642817e+01 -2.6089329e+06
6.5625000e+08 -9.0000000e+08 2.0035559e+04 4.9076956e-02 -1.0985501e+01 -2.5716839e+06
6.6562500e+08 -9.0000000e+08 2.0034640e+04 5.0765468e-02 -1.0339001e+01 -2.5319036e+06
6.7500000e+08 -9.0000000e+08 2.0033746e+04 5.4848265e-02 -9.7169026e+00 -2.4932070e+06
6.8437500e+08 -9.0000000e+08 2.0032875e+04 5.8610391e-02 -9.1176808e+00 -2.4570472e+06
6.9375000e+08 -9.0000000e+08 2.0032028e+04 6.1761666e-02 -8.5363625e+00 -2.4180894e+06
7.0312500e+08 -9.0000000e+08 2.0031205e+04 6.5511178e-02 -7.9758200e+00 -2.3819046e+06
7.1250000e+08 -9.0000000e+08 2.0030405e+04 6.7850794e-02 -7.4354016e+00 -2.3464359e+06
7.2187500e+08 -9.0000000e+08 2.0029627e+04 7.1292292e-02 -6.9090843e+00 -2.3092815e+06
7.3125000e+08 -9.0000000e+08 2.0028873e+04 7.4663743e-02 -6.4059543e+00 -2.2750184e+06
7.4062500e+08 -9.0000000e+08 2.0028141e+04 7.7784044e-02 -5.9167947e+00 -2.2389580e+06
7.5000000e+08 -9.0000000e+08 2.0027433e+04 8.1771380e-02 -5.4455559e+00 -2.2047245e+06
7.5937500e+08 -9.0000000e+08 2.0026747e+04 8.6415729e-02 -4.9888143e+00 -2.1708847e+06
7.6875000e+08 -9.0000000e+08 2.0026079e+04 9.0419829e-02 -4.5466653e+00 -2.1368089e+06
7.7812500e+08 -9.0000000e+08 2.0025426e+04 9.4532034e-02 -4.1255935e+00 -2.1048439e+06
7.8750000e+08 -9.0000000e+08 2.0024779e+04 9.9767295e-02 -3.7144241e+00 -2.0711618e+06
7.9687500e+08 -9.0000000e+08 2.0024134e+04 1.0386138e-01 -3.3238469e+00 -2.0402320e+06
8.0625000e+08 -9.0000000e+08 2.0023496e+04 1.0567436e-01 -2.9323119e+00 -2.0073589e+06
8.1562500e+08 -9.0000000e+08 2.0022898e+04 1.0800061e-01 -2.5648286e+00 -1.9774879e+06
8.2500000e+08 -9.0000000e+08 2.0022418e+04 1.1130308e-01 -2.2044389e+00 -1.9456438e+06
8.3437500e+08 -9.0000000e+08 2.0022187e+04 1.1449589e-01 -1.8618455e+00 -1.9168683e+06
8.4375000e+08 -9.0000000e+08 2.0022174e+04 1.1785187e-01 -1.5254238e+00 -1.8862110e+06
8.5312500e+08 -9.0000000e+08 2.0022205e+04 1.2087544e-01 -1.2046713e+00 -1.8580725e+06
8.6250000e+08 -9.0000000e+08 2.0022890e+04 1.2422160e-01 -8.9154544e-01 -1.8286959e+06
8.7187500e+08 -9.0000000e+08 2.0024475e+04 1.2278568e-01 -5.8443101e-01 -1.8002639e+06
8.8125000e+08 -9.0000000e+08 2.0026291e+04 1.2462519e-01 -2.9549156e-01 -1.7763910e+06
8.9062500e+08 -9.0000000e+08 2.0027273e+04 1.2960925e-01 -1.2970956e-01 -1.7675939e+06
-9.0000000e+08 -8.9062500e+08 2.0025967e+04 -2.7948744e-01 -1.1855769e-01 -1.7491575e+06
-8.9062500e+08 -8.9062500e+08 2.0024963e+04 -2.7616763e-01 -2.7618431e-01 -1.7548616e+06
-8.8125000e+08 -8.9062500e+08 2.0023087e+04 -2.7261206e-01 -5.4379313e-01 -1.7781932e+06
-8.7187500e+08 -8.9062500e+08 2.0021402e+04 -2.7047326e-01 -8.3771788e-01 -1.8061419e+06
-8.6250000e+08 -8.9062500e+08 2.0020527e+04 -2.6738045e-01 -1.1326431e+00 -1.8347785e+06
-8.5312500e+08 -8.9062500e+08 2.0020361e+04 -2.6482988e-01 -1.4216348e+00 -1.8630131e+06
-8.4375000e+08 -8.9062500e+08 2.0020366e+04 -2.6085659e-01 -1.7534648e+00 -1.8918279e+06
-8.3437500e+08 -8.9062500e+08 2.0020536e+04 -2.5788826e-01 -2.0600966e+00 -1.9217354e+06
-8.2500000e+08 -8.9062500e+08 2.0020914e+04 -2.5462484e-01 -2.4132192e+00 -1.9511957e+06
-8.1562500e+08 -8.9062500e+08 2.0021406e+04 -2.5183131e-01 -2.7514347e+00 -1.9824236e+06
-8.0625000e+08 -8.9062500e+08 2.0021943e+04 -2.5206330e-01 -3.1247880e+00 -2.0126713e+06
-7.9687500e+08 -8.9062500e+08 2.0022489e+04 -2.5000988e-01 -3.4853934e+00 -2.0448722e+06
-7.8750000e+08 -8.9062500e+08 2.0023035e+04 -2.4579729e-01 -3.8741835e+00 -2.0760943e+06
-7.7812500e+08 -8.9062500e+08 2.0023585e+04 -2.4382247e-01 -4.2562510e+00 -2.1090706e+06
-7.6875000e+08 -8.9062500e+08 2.0024145e+04 -2.4131122e-01 -4.6819827e+00 -2.1413922e+06
-7.5937500e+08 -8.9062500e+08 2.0024722e+04 -2.3957332e-01 -5.0882579e+00 -2.1747751e+06
-7.5000000e+08 -8.9062500e+08 2.0025318e+04 -2.3838304e-01 -5.5412471e+00 -2.2087482e+06
-7.4062500e+08 -8.9062500e+08 2.0025934e+04 -2.3643664e-01 -5.9923645e+00 -2.2423406e+06
-7.3125000e+08 -8.9062500e+08 2.0026570e+04 -2.3564880e-01 -6.4716633e+00 -2.2782120e+06
-7.2187500e+08 -8.9062500e+08 2.0027226e+04 -2.3420044e-01 -6.9552469e+00 -2.3121805e+06
-7.1250000e+08 -8.9062500e+08 2.0027901e+04 -2.3332884e-01 -7.4705798e+00 -2.3487650e+06
-7.0312500e+08 -8.9062500e+08 2.0028597e+04 -2.3122013e-01 -8.0084164e+00 -2.3844184e+06
-6.9375000e+08 -8.9062500e+08 2.0029313e+04 -2.2898980e-01 -8.5466653e+00 -2.4201962e+06
-6.8437500e+08 -8.9062500e+08 2.0030049e+04 -2.2838143e-01 -9.1246127e+00 -2.4588428e+06
-6.7500000e+08 -8.9062500e+08 2.0030807e+04 -2.2728984e-01 -9.7090693e+00 -2.4948219e+06
-6.6562500e+08 -8.9062500e+08 2.0031586e+04 -2.2609321e-01 -1.0324874e+01 -2.5328682e+06
-6.5625000e+08 -8.9062500e+08 2.0032386e+04 -2.2547925e-01 -1.0955184e+01 -2.5725138e+06
-6.4687500e+08 -8.9062500e+08 2.0033209e+04 -2.2518652e-01 -1.1610012e+01 -2.6096200e+06
-6.3750000e+08 -8.9062500e+08 2.0034053e+04 -2.2630321e-01 -1.2402127e+01 -2.6488713e+06
-6.2812500e+08 -8.9062500e+08 2.0034920e+04 -2.2831317e-01 -1.3338743e+01 -2.6904799e+06
-6.1875000e+08 -8.9062500e+08 2.0035809e+04 -2.3101730e-01 -1.4195912e+01 -2.7294251e+06
-6.0937500e+08 -8.9062500e+08 2.0036721e+04 -2.3418581e-01 -1.5219220e+01 -2.7686175e+06
-6.0000000e+08 -8.9062500e+08 2.0037656e+04 -2.4202207e-01 -1.5837500e+01 -2.8108253e+06
-5.9062500e+08 -8.9062500e+08 2.0038614e+04 -2.4972507e-01 -1.6565024e+01 -2.8526047e+06
-5.8125000e+08 -8.9062500e+08 2.0039595e+04 -2.5264786e-01 -1.7271305e+01 -2.8929633e+06
-5.7187500e+08 -8.9062500e+08 2.0040598e+04 -2.5158445e-01 -1.7946774e+01 -2.9341399e+06
-5.6250000e+08 -8.9062500e+08 2.0041625e+04 -2.4866424e-01 -1.8715155e+01 -2.9776402e+06
-5.5312500e+08 -8.9062500e+08 2.0042674e+04 -2.4639377e-01 -1.9554885e+01 -3.0215759e+06
-5.4375000e+08 -8.9062500e+08 2.0043747e+04 -2.5017647e-01 -2.0439881e+01 -3.0639710e+06
-5.3437500e+08 -8.9062500e+08 2.0044841e+04 -2.5827524e-01 -2.1371858e+01 -3.1060898e+06
-5.2500000e+08 -8.9062500e+08 2.0045959e+04 -2.5649637e-01 -2.2342753e+01 -3.1491878e+06
-5.1562500e+08 -8.9062500e+08 2.0047098e+04 -2.5230270e-01 -2.3381228e+01 -3.1934153e+06
-5.0625000e+08 -8.9062500e+08 2.0048259e+04 -2.5478218e-01 -2.4415685e+01 -3.2384148e+06
-4.9687500e+08 -8.9062500e+08 2.0049442e+04 -2.5661958e-01 -2.5442947e+01 -3.2833727e+06
