# plotfile = plt05012
# time = 18.00161873 s
# plane: z = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dy = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x y density B_x B_y B_z
-6.7500000e+08 -9.0000000e+08 2.0029263e+04 -3.4357758e-02 -8.0344164e+00 -2.5011835e+06
-6.6562500e+08 -9.0000000e+08 2.0030044e+04 -3.1180737e-02 -8.5352763e+00 -2.5404071e+06
-6.5625000e+08 -9.0000000e+08 2.0030847e+04 -2.9832167e-02 -9.0562589e+00 -2.5801368e+06
-6.4687500e+08 -9.0000000e+08 2.0031671e+04 -2.7579700e-02 -9.5846949e+00 -2.6172033e+06
-6.3750000e+08 -9.0000000e+08 2.0032516e+04 -2.5393348e-02 -1.0140306e+01 -2.6575858e+06
-6.2812500e+08 -9.0000000e+08 2.0033383e+04 -2.3870147e-02 -1.0718511e+01 -2.6996439e+06
-6.1875000e+08 -9.0000000e+08 2.0034273e+04 -1.9879067e-02 -1.1309488e+01 -2.7384772e+06
-6.0937500e+08 -9.0000000e+08 2.0035184e+04 -1.6372038e-02 -1.1916960e+01 -2.7785665e+06
-6.0000000e+08 -9.0000000e+08 2.0036118e+04 -1.8099365e-02 -1.2546888e+01 -2.8214676e+06
-5.9062500e+08 -9.0000000e+08 2.0037073e+04 -1.7487165e-02 -1.3200573e+01 -2.8631489e+06
-5.8125000e+08 -9.0000000e+08 2.0038051e+04 -1.4274113e-02 -1.3865071e+01 -2.9037670e+06
-5.7187500e+08 -9.0000000e+08 2.0039052e+04 -1.2773508e-02 -1.4559566e+01 -2.9459035e+06
-5.6250000e+08 -9.0000000e+08 2.0040074e+04 -1.0410901e-02 -1.5280598e+01 -2.9901568e+06
-5.5312500e+08 -9.0000000e+08 2.0041119e+04 -6.4154722e-03 -1.6025736e+01 -3.0344160e+06
-5.4375000e+08 -9.0000000e+08 2.0042186e+04 -7.5044375e-03 -1.6771165e+01 -3.0770006e+06
-5.3437500e+08 -9.0000000e+08 2.0043274e+04 -1.0726385e-02 -1.7547531e+01 -3.1196470e+06
-5.2500000e+08 -9.0000000e+08 2.0044384e+04 -8.2714320e-03 -1.8349007e+01 -3.1634790e+06
-5.1562500e+08 -9.0000000e+08 2.0045515e+04 -6.9847858e-03 -1.9169859e+01 -3.2084073e+06
-5.0625000e+08 -9.0000000e+08 2.0046667e+04 -5.2131701e-03 -2.0019620e+01 -3.2539676e+06
-4.9687500e+08 -9.0000000e+08 2.0047839e+04 -1.4683743e-03 -2.0888480e+01 -3.2993549e+06
-4.8750000e+08 -9.0000000e+08 2.0049032e+04 -3.7862812e-03 -2.1778761e+01 -3.3442789e+06
-4.7812500e+08 -9.0000000e+08 2.0050243e+04 -1.2725007e-02 -2.2687173e+01 -3.3894029e+06
-4.6875000e+08 -9.0000000e+08 2.0051474e+04 -2.4643797e-02 -2.3617278e+01 -3.4345839e+06
-4.5937500e+08 -9.0000000e+08 2.0052722e+04 -4.6839888e-02 -2.4584939e+01 -3.4799001e+06
-4.5000000e+08 -9.0000000e+08 2.0053988e+04 -6.9213656e-02 -2.5580518e+01 -3.5255713e+06
-4.4062500e+08 -9.0000000e+08 2.0055271e+04 -6.8911353e-02 -2.6548154e+01 -3.5712644e+06
-4.3125000e+08 -9.0000000e+08 2.0056569e+04 -6.4910955e-02 -2.7565987e+01 -3.6168269e+06
-4.2187500e+08 -9.0000000e+08 2.0057881e+04 -6.9019854e-02 -2.8622749e+01 -3.6625638e+06
-4.1250000e+08 -9.0000000e+08 2.0059207e+04 -6.6245869e-02 -2.9676381e+01 -3.7082128e+06
-4.0312500e+08 -9.0000000e+08 2.0060545e+04 -8.1981025e-02 -3.0755244e+01 -3.7539486e+06
-3.9375000e+08 -9.0000000e+08 2.0061894e+04 -1.7430574e-01 -3.1897000e+01 -3.7996303e+06
-3.8437500e+08 -9.0000000e+08 2.0063253e+04 -2.6045293e-01 -3.3327933e+01 -3.8450262e+06
-3.7500000e+08 -9.0000000e+08 2.0064620e+04 -2.7563488e-01 -3.4583516e+01 -3.8906231e+06
-3.6562500e+08 -9.0000000e+08 2.0065994e+04 -2.7684588e-01 -3.5755947e+01 -3.9373019e+06
-3.5625000e+08 -9.0000000e+08 2.0067373e+04 -2.7483143e-01 -3.6925094e+01 -3.9830537e+06
-3.4687500e+08 -9.0000000e+08 2.0068755e+04 -2.7228218e-01 -3.8154842e+01 -4.0288263e+06
-3.3750000e+08 -9.0000000e+08 2.0070139e+04 -2.7134176e-01 -3.9345631e+01 -4.0707641e+06
-3.2812500e+08 -9.0000000e+08 2.0071524e+04 -2.6853970e-01 -4.0522005e+01 -4.1122950e+06
-3.1875000e+08 -9.0000000e+08 2.0072906e+04 -2.6034037e-01 -4.1748294e+01 -4.1575499e+06
-3.0937500e+08 -9.0000000e+08 2.0074284e+04 -2.5397805e-01 -4.2990748e+01 -4.2039041e+06
-3.0000000e+08 -9.0000000e+08 2.0075656e+04 -2.5441469e-01 -4.4165842e+01 -4.2429645e+06
-2.9062500e+08 -9.0000000e+08 2.0077020e+04 -2.4781920e-01 -4.5371134e+01 -4.2826127e+06
-2.8125000e+08 -9.0000000e+08 2.0078374e+04 -2.3644809e-01 -4.6621820e+01 -4.3281478e+06
-2.7187500e+08 -9.0000000e+08 2.0079715e+04 -2.3554508e-01 -4.7801383e+01 -4.3667891e+06
-2.6250000e+08 -9.0000000e+08 2.0081042e+04 -2.3057060e-01 -4.8994330e+01 -4.4046173e+06
-2.5312500e+08 -9.0000000e+08 2.0082351e+04 -2.1988368e-01 -5.0229534e+01 -4.4484183e+06
-2.4375000e+08 -9.0000000e+08 2.0083641e+04 -2.1220299e-01 -5.1363174e+01 -4.4826131e+06
-2.3437500e+08 -9.0000000e+08 2.0084909e+04 -1.9507555e-01 -5.2531355e+01 -4.5220694e+06
-2.2500000e+08 -9.0000000e+08 2.0086153e+04 -1.7723224e-01 -5.3662341e+01 -4.5569328e+06
-2.1562500e+08 -9.0000000e+08 2.0087370e+04 -1.6472436e-01 -5.4753227e+01 -4.5930487e+06
-2.0625000e+08 -9.0000000e+08 2.0088558e+04 -1.5285746e-01 -5.5782195e+01 -4.6278178e+06
-1.9687500e+08 -9.0000000e+08 2.0089715e+04 -1.3583597e-01 -5.6808472e+01 -4.6615353e+06
-1.8750000e+08 -9.0000000e+08 2.0090837e+04 -1.2509712e-01 -5.7817477e+01 -4.6918880e+06
-1.7812500e+08 -9.0000000e+08 2.0091923e+04 -1.1924650e-01 -5.8875597e+01 -4.7255277e+06
-1.6875000e+08 -9.0000000e+08 2.0092970e+04 -1.1212969e-01 -5.9782622e+01 -4.7492545e+06
-1.5937500e+08 -9.0000000e+08 2.0093975e+04 -8.9915916e-02 -6.0728291e+01 -4.7839466e+06
-1.5000000e+08 -9.0000000e+08 2.0094938e+04 -5.7726947e-02 -6.1523141e+01 -4.8091492e+06
-1.4062500e+08 -9.0000000e+08 2.0095854e+04 -5.6914352e-02 -6.2360349e+01 -4.8340622e+06
-1.3125000e+08 -9.0000000e+08 2.0096722e+04 -6.5818054e-02 -6.3310268e+01 -4.8615579e+06
-1.2187500e+08 -9.0000000e+08 2.0097541e+04 -7.0829300e-02 -6.4194018e+01 -4.8811499e+06
-1.1250000e+08 -9.0000000e+08 2.0098307e+04 -7.8907239e-02 -6.4945378e+01 -4.8997899e+06
-1.0312500e+08 -9.0000000e+08 2.0099020e+04 -7.2937423e-02 -6.5733723e+01 -4.9263151e+06
-9.3750000e+07 -9.0000000e+08 2.0099677e+04 -5.9307174e-02 -6.6332816e+01 -4.9430105e+06
-8.4375000e+07 -9.0000000e+08 2.0100276e+04 -5.3732650e-02 -6.6849863e+01 -4.9552115e+06
-7.5000000e+07 -9.0000000e+08 2.0100817e+04 -5.3153010e-02 -6.7316371e+01 -4.9657859e+06
-6.5625000e+07 -9.0000000e+08 2.0101297e+04 -4.5801918e-02 -6.7882636e+01 -4.9871015e+06
-5.6250000e+07 -9.0000000e+08 2.0101719e+04 -3.4571618e-02 -6.8306735e+01 -5.0017104e+06
-4.6875000e+07 -9.0000000e+08 2.0102082e+04 -2.8377723e-02 -6.8626477e+01 -5.0096465e+06
-3.7500000e+07 -9.0000000e+08 2.0102383e+04 -2.1532170e-02 -6.8858070e+01 -5.0159375e+06
-2.8125000e+07 -9.0000000e+08 2.0102608e+04 -1.4571375e-02 -6.9032222e+01 -5.0209066e+06
-1.8750000e+07 -9.0000000e+08 2.0102731e+04 -8.3886870e-03 -6.9154087e+01 -5.0244547e+06
-9.3750000e+06 -9.0000000e+08 2.0102832e+04 -2.4197055e-03 -6.9240624e+01 -5.0263431e+06
0.0000000e+00 -9.0000000e+08 2.0102874e+04 5.7674884e-03 -6.9616523e+01 -5.0535897e+06
9.3750000e+06 -9.0000000e+08 2.0102832e+04 1.3924790e-02 -6.9214916e+01 -5.0263431e+06
1.8750000e+07 -9.0000000e+08 2.0102731e+04 1.9831900e-02 -6.9102829e+01 -5.0244547e+06
2.8125000e+07 -9.0000000e+08 2.0102608e+04 2.5904906e-02 -6.8955692e+01 -5.0209067e+06
3.7500000e+07 -9.0000000e+08 2.0102383e+04 3.2683843e-02 -6.8756684e+01 -5.0159376e+06
4.6875000e+07 -9.0000000e+08 2.0102082e+04 3.9312507e-02 -6.8501227e+01 -5.0096466e+06
5.6250000e+07 -9.0000000e+08 2.0101719e+04 4.4729836e-02 -6.8159470e+01 -5.0017106e+06
6.5625000e+07 -9.0000000e+08 2.0101298e+04 5.4348106e-02 -6.7716595e+01 -4.9871016e+06
7.5000000e+07 -9.0000000e+08 2.0100817e+04 6.1820659e-02 -6.7114348e+01 -4.9657861e+06
8.4375000e+07 -9.0000000e+08 2.0100276e+04 6.3251392e-02 -6.6632842e+01 -4.9552117e+06
9.3750000e+07 -9.0000000e+08 2.0099677e+04 6.8208742e-02 -6.6094567e+01 -4.9430107e+06
1.0312500e+08 -9.0000000e+08 2.0099020e+04 8.1709997e-02 -6.5477733e+01 -4.9263153e+06
1.1250000e+08 -9.0000000e+08 2.0098308e+04 8.7345073e-02 -6.4669665e+01 -4.8997900e+06
1.2187500e+08 -9.0000000e+08 2.0097541e+04 7.8412030e-02 -6.3899977e+01 -4.8811501e+06
1.3125000e+08 -9.0000000e+08 2.0096723e+04 7.2976163e-02 -6.3004176e+01 -4.8615581e+06
1.4062500e+08 -9.0000000e+08 2.0095854e+04 6.2013987e-02 -6.2035477e+01 -4.8340624e+06
1.5000000e+08 -9.0000000e+08 2.0094938e+04 6.2614114e-02 -6.1179727e+01 -4.8091494e+06
1.5937500e+08 -9.0000000e+08 2.0093976e+04 9.6174041e-02 -6.0373122e+01 -4.7839467e+06
1.6875000e+08 -9.0000000e+08 2.0092970e+04 1.1797549e-01 -5.9417478e+01 -4.7492547e+06
1.7812500e+08 -9.0000000e+08 2.0091923e+04 1.2468026e-01 -5.8498005e+01 -4.7255278e+06
1.8750000e+08 -9.0000000e+08 2.0090837e+04 1.2975536e-01 -5.7431420e+01 -4.6918881e+06
1.9687500e+08 -9.0000000e+08 2.0089715e+04 1.4024574e-01 -5.6412302e+01 -4.6615354e+06
2.0625000e+08 -9.0000000e+08 2.0088559e+04 1.5718239e-01 -5.5376025e+01 -4.6278178e+06
2.1562500e+08 -9.0000000e+08 2.0087371e+04 1.7045548e-01 -5.4343264e+01 -4.5930488e+06
2.2500000e+08 -9.0000000e+08 2.0086154e+04 1.8248016e-01 -5.3253614e+01 -4.5569329e+06
2.3437500e+08 -9.0000000e+08 2.0084910e+04 1.9818912e-01 -5.2112742e+01 -4.5220694e+06
2.4375000e+08 -9.0000000e+08 2.0083642e+04 2.1564758e-01 -5.0941945e+01 -4.4826131e+06
2.5312500e+08 -9.0000000e+08 2.0082352e+04 2.2328975e-01 -4.9806457e+01 -4.4484183e+06
2.6250000e+08 -9.0000000e+08 2.0081042e+04 2.3352781e-01 -4.8570354e+01 -4.4046173e+06
2.7187500e+08 -9.0000000e+08 2.0079716e+04 2.3816069e-01 -4.7375789e+01 -4.3667891e+06
2.8125000e+08 -9.0000000e+08 2.0078374e+04 2.3949918e-01 -4.6195235e+01 -4.3281477e+06
2.9062500e+08 -9.0000000e+08 2.0077021e+04 2.5194542e-01 -4.4948512e+01 -4.2826126e+06
3.0000000e+08 -9.0000000e+08 2.0075656e+04 2.5798873e-01 -4.3751399e+01 -4.2429645e+06
3.0937500e+08 -9.0000000e+08 2.0074284e+04 2.5635943e-01 -4.2573555e+01 -4.2039041e+06
3.1875000e+08 -9.0000000e+08 2.0072906e+04 2.6201924e-01 -4.1336495e+01 -4.1575498e+06
3.2812500e+08 -9.0000000e+08 2.0071524e+04 2.6952876e-01 -4.0115830e+01 -4.1122949e+06
3.3750000e+08 -9.0000000e+08 2.0070140e+04 2.7196094e-01 -3.8945078e+01 -4.0707641e+06
3.4687500e+08 -9.0000000e+08 2.0068755e+04 2.7199188e-01 -3.7761152e+01 -4.0288262e+06
3.5625000e+08 -9.0000000e+08 2.0067373e+04 2.7328596e-01 -3.6540173e+01 -3.9830536e+06
3.6562500e+08 -9.0000000e+08 2.0065994e+04 2.7457468e-01 -3.5378064e+01 -3.9373018e+06
3.7500000e+08 -9.0000000e+08 2.0064620e+04 2.7360165e-01 -3.4211652e+01 -3.8906230e+06
3.8437500e+08 -9.0000000e+08 2.0063253e+04 2.5921902e-01 -3.2960839e+01 -3.8450261e+06
3.9375000e+08 -9.0000000e+08 2.0061894e+04 1.7343215e-01 -3.1535139e+01 -3.7996302e+06
4.0312500e+08 -9.0000000e+08 2.0060545e+04 8.1439737e-02 -3.0401765e+01 -3.7539485e+06
4.1250000e+08 -9.0000000e+08 2.0059207e+04 6.5950114e-02 -2.9330876e+01 -3.7082127e+06
4.2187500e+08 -9.0000000e+08 2.0057881e+04 6.8296966e-02 -2.8283997e+01 -3.6625637e+06
4.3125000e+08 -9.0000000e+08 2.0056569e+04 6.3987569e-02 -2.7236404e+01 -3.6168268e+06
4.4062500e+08 -9.0000000e+08 2.0055271e+04 6.8314133e-02 -2.6225251e+01 -3.5712642e+06
4.5000000e+08 -9.0000000e+08 2.0053988e+04 6.9028197e-02 -2.5264393e+01 -3.5255712e+06
4.5937500e+08 -9.0000000e+08 2.0052722e+04 4.6993288e-02 -2.4276366e+01 -3.4799000e+06
4.6875000e+08 -9.0000000e+08 2.0051474e+04 2.4894260e-02 -2.3316452e+01 -3.4345838e+06
4.7812500e+08 -9.0000000e+08 2.0050243e+04 1.2996014e-02 -2.2393101e+01 -3.3894028e+06
4.8750000e+08 -9.0000000e+08 2.0049032e+04 4.3663507e-03 -2.1491528e+01 -3.3442788e+06
4.9687500e+08 -9.0000000e+08 2.0047839e+04 2.4295262e-03 -2.0607079e+01 -3.2993548e+06
5.0625000e+08 -9.0000000e+08 2.0046667e+04 6.1621172e-03 -1.9744479e+01 -3.2539675e+06
5.1562500e+08 -9.0000000e+08 2.0045515e+04 7.7262496e-03 -1.8901102e+01 -3.2084073e+06
5.2500000e+08 -9.0000000e+08 2.0044384e+04 9.0126754e-03 -1.8086541e+01 -3.1634790e+06
5.3437500e+08 -9.0000000e+08 2.0043274e+04 1.1583087e-02 -1.7290518e+01 -3.1196470e+06
5.4375000e+08 -9.0000000e+08 2.0042186e+04 8.2471777e-03 -1.6519062e+01 -3.0770005e+06
5.5312500e+08 -9.0000000e+08 2.0041119e+04 7.1172719e-03 -1.5778601e+01 -3.0344160e+06
5.6250000e+08 -9.0000000e+08 2.0040074e+04 1.1209640e-02 -1.5038105e+01 -2.9901568e+06
5.7187500e+08 -9.0000000e+08 2.0039052e+04 1.3612949e-02 -1.4321676e+01 -2.9459035e+06
5.8125000e+08 -9.0000000e+08 2.0038051e+04 1.5349980e-02 -1.3631032e+01 -2.9037671e+06
5.9062500e+08 -9.0000000e+08 2.0037073e+04 1.8841263e-02 -1.2970241e+01 -2.8631490e+06
6.0000000e+08 -9.0000000e+08 2.0036117e+04 1.9800740e-02 -1.2320228e+01 -2.8214677e+06
6.0937500e+08 -9.0000000e+08 2.0035184e+04 1.8379076e-02 -1.1693305e+01 -2.7785666e+06
6.1875000e+08 -9.0000000e+08 2.0034273e+04 2.2307278e-02 -1.1089289e+01 -2.7384774e+06
6.2812500e+08 -9.0000000e+08 2.0033383e+04 2.6777290e-02 -1.0500034e+01 -2.6996440e+06
6.3750000e+08 -9.0000000e+08 2.0032516e+04 2.8307045e-02 -9.9246253e+00 -2.6575859e+06
6.4687500e+08 -9.0000000e+08 2.0031670e+04 3.0601446e-02 -9.3718974e+00 -2.6172035e+06
6.5625000e+08 -9.0000000e+08 2.0030847e+04 3.2991430e-02 -8.8449080e+00 -2.5801371e+06
6.6562500e+08 -9.0000000e+08 2.0030044e+04 3.4467186e-02 -8.3262037e+00 -2.5404073e+06
6.7500000e+08 -9.0000000e+08 2.0029263e+04 3.8272238e-02 -7.8260331e+00 -2.5011839e+06
6.8437500e+08 -9.0000000e+08 2.0028502e+04 4.1813769e-02 -7.3442991e+00 -2.4653062e+06
6.9375000e+08 -9.0000000e+08 2.0027763e+04 4.4613307e-02 -6.8775939e+00 -2.4261250e+06
7.0312500e+08 -9.0000000e+08 2.0027043e+04 4.8197023e-02 -6.4261649e+00 -2.3895907e+06
7.1250000e+08 -9.0000000e+08 2.0026344e+04 5.0363021e-02 -5.9924572e+00 -2.3543596e+06
7.2187500e+08 -9.0000000e+08 2.0025664e+04 5.3532136e-02 -5.5688176e+00 -2.3168012e+06
7.3125000e+08 -9.0000000e+08 2.0025004e+04 5.6692147e-02 -5.1640775e+00 -2.2826357e+06
7.4062500e+08 -9.0000000e+08 2.0024364e+04 5.9263478e-02 -4.7708033e+00 -2.2463960e+06
7.5000000e+08 -9.0000000e+08 2.0023743e+04 6.2737623e-02 -4.3918465e+00 -2.2119553e+06
7.5937500e+08 -9.0000000e+08 2.0023143e+04 6.6831797e-02 -4.0242048e+00 -2.1781513e+06
7.6875000e+08 -9.0000000e+08 2.0022560e+04 7.0282219e-02 -3.6677515e+00 -2.1437004e+06
7.7812500e+08 -9.0000000e+08 2.0021992e+04 7.3835576e-02 -3.3293162e+00 -2.1118894e+06
7.8750000e+08 -9.0000000e+08 2.0021430e+04 7.8104068e-02 -2.9974483e+00 -2.0778166e+06
7.9687500e+08 -9.0000000e+08 2.0020871e+04 8.1601091e-02 -2.6843873e+00 -2.0470444e+06
8.0625000e+08 -9.0000000e+08 2.0020317e+04 8.3377895e-02 -2.3683988e+00 -2.0137620e+06
8.1562500e+08 -9.0000000e+08 2.0019791e+04 8.5421235e-02 -2.0729266e+00 -1.9840366e+06
8.2500000e+08 -9.0000000e+08 2.0019344e+04 8.8366628e-02 -1.7823787e+00 -1.9517846e+06
8.3437500e+08 -9.0000000e+08 2.0019058e+04 9.1163807e-02 -1.5067173e+00 -1.9230983e+06
8.4375000e+08 -9.0000000e+08 2.0018984e+04 9.4072478e-02 -1.2357059e+00 -1.8921264e+06
8.5312500e+08 -9.0000000e+08 2.0018989e+04 9.6720485e-02 -9.7733751e-01 -1.8639503e+06
8.6250000e+08 -9.0000000e+08 2.0019558e+04 9.9437059e-02 -7.2542294e-01 -1.8345293e+06
8.7187500e+08 -9.0000000e+08 2.0020980e+04 1.0183822e-01 -4.7867243e-01 -1.8057925e+06
8.8125000e+08 -9.0000000e+08 2.0022667e+04 1.0350024e-01 -2.4009558e-01 -1.7803906e+06
8.9062500e+08 -9.0000000e+08 2.0023602e+04 1.0414909e-01 -1.0421469e-01 -1.7691333e+06
-9.0000000e+08 -8.9062500e+08 2.0022381e+04 -2.3164176e-01 -9.5563368e-02 -1.7522238e+06
-8.9062500e+08 -8.9062500e+08 2.0021421e+04 -2.2909074e-01 -2.2910755e-01 -1.7602870e+06
-8.8125000e+08 -8.9062500e+08 2.0019663e+04 -2.2607486e-01 -4.5908153e-01 -1.7859862e+06
-8.7187500e+08 -8.9062500e+08 2.0018137e+04 -2.2427501e-01 -6.9255068e-01 -1.8139060e+06
-8.6250000e+08 -8.9062500e+08 2.0017427e+04 -2.2182419e-01 -9.3817802e-01 -1.8428433e+06
-8.5312500e+08 -8.9062500e+08 2.0017350e+04 -2.1953124e-01 -1.1626665e+00 -1.8709589e+06
-8.4375000e+08 -8.9062500e+08 2.0017366e+04 -2.1630355e-01 -1.4430845e+00 -1.9002515e+06
-8.3437500e+08 -8.9062500e+08 2.0017561e+04 -2.1379305e-01 -1.6825822e+00 -1.9301638e+06
-8.2500000e+08 -8.9062500e+08 2.0017925e+04 -2.1096337e-01 -1.9814845e+00 -1.9599913e+06
-8.1562500e+08 -8.9062500e+08 2.0018363e+04 -2.0879681e-01 -2.2502835e+00 -1.9913468e+06
-8.0625000e+08 -8.9062500e+08 2.0018824e+04 -2.0884325e-01 -2.5610765e+00 -2.0218032e+06
-7.9687500e+08 -8.9062500e+08 2.0019289e+04 -2.0672544e-01 -2.8470257e+00 -2.0541722e+06
-7.8750000e+08 -8.9062500e+08 2.0019754e+04 -2.0311056e-01 -3.1689535e+00 -2.0855671e+06
-7.7812500e+08 -8.9062500e+08 2.0020225e+04 -2.0148219e-01 -3.4721648e+00 -2.1186998e+06
-7.6875000e+08 -8.9062500e+08 2.0020707e+04 -1.9941229e-01 -3.8274594e+00 -2.1512342e+06
-7.5937500e+08 -8.9062500e+08 2.0021204e+04 -1.9802184e-01 -4.1468084e+00 -2.1847419e+06
-7.5000000e+08 -8.9062500e+08 2.0021718e+04 -1.9685864e-01 -4.5227117e+00 -2.2189739e+06
-7.4062500e+08 -8.9062500e+08 2.0022249e+04 -1.9524064e-01 -4.8858868e+00 -2.2525734e+06
-7.3125000e+08 -8.9062500e+08 2.0022798e+04 -1.9452466e-01 -5.2784281e+00 -2.2887879e+06
-7.2187500e+08 -8.9062500e+08 2.0023363e+04 -1.9321458e-01 -5.6691684e+00 -2.3226540e+06
-7.1250000e+08 -8.9062500e+08 2.0023944e+04 -1.9246973e-01 -6.0918378e+00 -2.3595939e+06
-7.0312500e+08 -8.9062500e+08 2.0024543e+04 -1.9031543e-01 -6.5346215e+00 -2.3953053e+06
-6.9375000e+08 -8.9062500e+08 2.0025159e+04 -1.8844127e-01 -6.9687978e+00 -2.4313072e+06
-6.8437500e+08 -8.9062500e+08 2.0025792e+04 -1.8766274e-01 -7.4443633e+00 -2.4702654e+06
-6.7500000e+08 -8.9062500e+08 2.0026444e+04 -1.8613046e-01 -7.9198107e+00 -2.5060484e+06
-6.6562500e+08 -8.9062500e+08 2.0027114e+04 -1.8490230e-01 -8.4259977e+00 -2.5444965e+06
-6.5625000e+08 -8.9062500e+08 2.0027802e+04 -1.8390179e-01 -8.9379168e+00 -2.5843054e+06
-6.4687500e+08 -8.9062500e+08 2.0028509e+04 -1.8308697e-01 -9.4770375e+00 -2.6212888e+06
-6.3750000e+08 -8.9062500e+08 2.0029235e+04 -1.8339198e-01 -1.0041044e+01 -2.6609885e+06
-6.2812500e+08 -8.9062500e+08 2.0029980e+04 -1.8316785e-01 -1.0624267e+01 -2.7027534e+06
-6.1875000e+08 -8.9062500e+08 2.0030743e+04 -1.8272200e-01 -1.1235227e+01 -2.7414212e+06
-6.0937500e+08 -8.9062500e+08 2.0031526e+04 -1.8115832e-01 -1.1812296e+01 -2.7808732e+06
-6.0000000e+08 -8.9062500e+08 2.0032329e+04 -1.8244507e-01 -1.2462515e+01 -2.8234943e+06
-5.9062500e+08 -8.9062500e+08 2.0033151e+04 -1.8531846e-01 -1.3125797e+01 -2.8652286e+06
-5.8125000e+08 -8.9062500e+08 2.0033992e+04 -1.8293869e-01 -1.3779093e+01 -2.9055475e+06
-5.7187500e+08 -8.9062500e+08 2.0034853e+04 -1.7500264e-01 -1.4437285e+01 -2.9469340e+06
-5.6250000e+08 -8.9062500e+08 2.0035734e+04 -1.6867009e-01 -1.5149395e+01 -2.9907698e+06
-5.5312500e+08 -8.9062500e+08 2.0036634e+04 -1.6687980e-01 -1.5887479e+01 -3.0346968e+06
-5.4375000e+08 -8.9062500e+08 2.0037553e+04 -1.6978973e-01 -1.6645076e+01 -3.0769640e+06
-5.3437500e+08 -8.9062500e+08 2.0038491e+04 -1.7552962e-01 -1.7428104e+01 -3.1191981e+06
-5.2500000e+08 -8.9062500e+08 2.0039448e+04 -1.7547889e-01 -1.8212940e+01 -3.1624919e+06
-5.1562500e+08 -8.9062500e+08 2.0040424e+04 -1.7498904e-01 -1.9075430e+01 -3.2068833e+06
-5.0625000e+08 -8.9062500e+08 2.0041419e+04 -1.8005992e-01 -1.9911498e+01 -3.2519905e+06
-4.9687500e+08 -8.9062500e+08 2.0042431e+04 -1.8338201e-01 -2.0736137e+01 -3.2969332e+06
