# plotfile = plt01550
# time = 5.370637752 s
# plane: z = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dy = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x y density B_x B_y B_z
-7.5937500e+08 -9.0000000e+08 2.0008065e+04 -1.9073309e-02 -1.1260497e+00 -2.2081213e+06
-7.5000000e+08 -9.0000000e+08 2.0008292e+04 -1.8355570e-02 -1.2221594e+00 -2.2411671e+06
-7.4062500e+08 -9.0000000e+08 2.0008526e+04 -1.7759364e-02 -1.3208182e+00 -2.2769598e+06
-7.3125000e+08 -9.0000000e+08 2.0008767e+04 -1.7335730e-02 -1.4245449e+00 -2.3135989e+06
-7.2187500e+08 -9.0000000e+08 2.0009014e+04 -1.6672794e-02 -1.5300034e+00 -2.3473911e+06
-7.1250000e+08 -9.0000000e+08 2.0009269e+04 -1.6129861e-02 -1.6421406e+00 -2.3869515e+06
-7.0312500e+08 -9.0000000e+08 2.0009531e+04 -1.5413565e-02 -1.7542919e+00 -2.4206020e+06
-6.9375000e+08 -9.0000000e+08 2.0009800e+04 -1.4669400e-02 -1.8745451e+00 -2.4595440e+06
-6.8437500e+08 -9.0000000e+08 2.0010077e+04 -1.4515455e-02 -1.9971772e+00 -2.4988040e+06
-6.7500000e+08 -9.0000000e+08 2.0010361e+04 -1.3845042e-02 -2.1228349e+00 -2.5336505e+06
-6.6562500e+08 -9.0000000e+08 2.0010653e+04 -1.3154871e-02 -2.2557398e+00 -2.5758063e+06
-6.5625000e+08 -9.0000000e+08 2.0010952e+04 -1.3037753e-02 -2.3911215e+00 -2.6141822e+06
-6.4687500e+08 -9.0000000e+08 2.0011259e+04 -1.2451676e-02 -2.5297569e+00 -2.6512691e+06
-6.3750000e+08 -9.0000000e+08 2.0011574e+04 -1.1984578e-02 -2.6772724e+00 -2.6943801e+06
-6.2812500e+08 -9.0000000e+08 2.0011896e+04 -1.1512791e-02 -2.8286035e+00 -2.7355763e+06
-6.1875000e+08 -9.0000000e+08 2.0012226e+04 -1.0338828e-02 -2.9824990e+00 -2.7732858e+06
-6.0937500e+08 -9.0000000e+08 2.0012564e+04 -9.8868099e-03 -3.1420354e+00 -2.8156303e+06
-6.0000000e+08 -9.0000000e+08 2.0012910e+04 -1.0598323e-02 -3.3083691e+00 -2.8591200e+06
-5.9062500e+08 -9.0000000e+08 2.0013264e+04 -1.0121190e-02 -3.4791016e+00 -2.8996519e+06
-5.8125000e+08 -9.0000000e+08 2.0013626e+04 -9.5399162e-03 -3.6524718e+00 -2.9406939e+06
-5.7187500e+08 -9.0000000e+08 2.0013996e+04 -9.5567681e-03 -3.8352896e+00 -2.9841746e+06
-5.6250000e+08 -9.0000000e+08 2.0014373e+04 -8.8038799e-03 -4.0248324e+00 -3.0291294e+06
-5.5312500e+08 -9.0000000e+08 2.0014758e+04 -7.7264689e-03 -4.2189572e+00 -3.0726719e+06
-5.4375000e+08 -9.0000000e+08 2.0015151e+04 -8.3007428e-03 -4.4121189e+00 -3.1146531e+06
-5.3437500e+08 -9.0000000e+08 2.0015552e+04 -8.7165196e-03 -4.6162646e+00 -3.1579679e+06
-5.2500000e+08 -9.0000000e+08 2.0015960e+04 -7.4861953e-03 -4.8266205e+00 -3.2024143e+06
-5.1562500e+08 -9.0000000e+08 2.0016375e+04 -8.0353288e-03 -5.0413681e+00 -3.2477391e+06
-5.0625000e+08 -9.0000000e+08 2.0016797e+04 -7.9986543e-03 -5.2643155e+00 -3.2933454e+06
-4.9687500e+08 -9.0000000e+08 2.0017227e+04 -7.0828451e-03 -5.4906313e+00 -3.3383542e+06
-4.8750000e+08 -9.0000000e+08 2.0017663e+04 -8.5016550e-03 -5.7227189e+00 -3.3830758e+06
-4.7812500e+08 -9.0000000e+08 2.0018106e+04 -1.0860145e-02 -5.9600915e+00 -3.4282322e+06
-4.6875000e+08 -9.0000000e+08 2.0018555e+04 -1.2340256e-02 -6.2009308e+00 -3.4732351e+06
-4.5937500e+08 -9.0000000e+08 2.0019011e+04 -1.7481367e-02 -6.4487141e+00 -3.5185166e+06
-4.5000000e+08 -9.0000000e+08 2.0019472e+04 -2.5609929e-02 -6.7032759e+00 -3.5640884e+06
-4.4062500e+08 -9.0000000e+08 2.0019938e+04 -2.9272784e-02 -6.9606697e+00 -3.6094843e+06
-4.3125000e+08 -9.0000000e+08 2.0020410e+04 -3.0023678e-02 -7.2294085e+00 -3.6547844e+06
-4.2187500e+08 -9.0000000e+08 2.0020887e+04 -3.1110135e-02 -7.5024617e+00 -3.7002611e+06
-4.1250000e+08 -9.0000000e+08 2.0021367e+04 -3.1853230e-02 -7.7879717e+00 -3.7454948e+06
-4.0312500e+08 -9.0000000e+08 2.0021852e+04 -3.8732845e-02 -8.0677578e+00 -3.7909237e+06
-3.9375000e+08 -9.0000000e+08 2.0022340e+04 -6.6055247e-02 -8.4041336e+00 -3.8361017e+06
-3.8437500e+08 -9.0000000e+08 2.0022832e+04 -8.7969713e-02 -8.7517260e+00 -3.8810332e+06
-3.7500000e+08 -9.0000000e+08 2.0023325e+04 -8.9817468e-02 -9.0509055e+00 -3.9265051e+06
-3.6562500e+08 -9.0000000e+08 2.0023821e+04 -9.1039835e-02 -9.3524624e+00 -3.9729217e+06
-3.5625000e+08 -9.0000000e+08 2.0024318e+04 -9.2262988e-02 -9.6604465e+00 -4.0176248e+06
-3.4687500e+08 -9.0000000e+08 2.0024815e+04 -9.3147208e-02 -9.9723287e+00 -4.0623867e+06
-3.3750000e+08 -9.0000000e+08 2.0025313e+04 -9.3973426e-02 -1.0270546e+01 -4.1020693e+06
-3.2812500e+08 -9.0000000e+08 2.0025810e+04 -9.4833448e-02 -1.0576516e+01 -4.1442905e+06
-3.1875000e+08 -9.0000000e+08 2.0026306e+04 -9.5267184e-02 -1.0893129e+01 -4.1903299e+06
-3.0937500e+08 -9.0000000e+08 2.0026800e+04 -9.5432183e-02 -1.1208110e+01 -4.2346519e+06
-3.0000000e+08 -9.0000000e+08 2.0027292e+04 -9.5564240e-02 -1.1505204e+01 -4.2706267e+06
-2.9062500e+08 -9.0000000e+08 2.0027780e+04 -9.5584901e-02 -1.1816242e+01 -4.3118539e+06
-2.8125000e+08 -9.0000000e+08 2.0028263e+04 -9.5380178e-02 -1.2136654e+01 -4.3571768e+06
-2.7187500e+08 -9.0000000e+08 2.0028742e+04 -9.4944722e-02 -1.2432122e+01 -4.3920825e+06
-2.6250000e+08 -9.0000000e+08 2.0029215e+04 -9.4542170e-02 -1.2734612e+01 -4.4308647e+06
-2.5312500e+08 -9.0000000e+08 2.0029682e+04 -9.3869029e-02 -1.3050678e+01 -4.4742532e+06
-2.4375000e+08 -9.0000000e+08 2.0030141e+04 -9.2424018e-02 -1.3330997e+01 -4.5047048e+06
-2.3437500e+08 -9.0000000e+08 2.0030592e+04 -8.9880542e-02 -1.3637618e+01 -4.5457852e+06
-2.2500000e+08 -9.0000000e+08 2.0031034e+04 -8.4483019e-02 -1.3905559e+01 -4.5778856e+06
-2.1562500e+08 -9.0000000e+08 2.0031466e+04 -8.0011752e-02 -1.4194236e+01 -4.6140437e+06
-2.0625000e+08 -9.0000000e+08 2.0031888e+04 -7.8312811e-02 -1.4457547e+01 -4.6474125e+06
-1.9687500e+08 -9.0000000e+08 2.0032297e+04 -7.5901699e-02 -1.4723293e+01 -4.6797021e+06
-1.8750000e+08 -9.0000000e+08 2.0032695e+04 -7.3249942e-02 -1.4982470e+01 -4.7091578e+06
-1.7812500e+08 -9.0000000e+08 2.0033079e+04 -7.0978094e-02 -1.5244761e+01 -4.7419230e+06
-1.6875000e+08 -9.0000000e+08 2.0033449e+04 -6.8579543e-02 -1.5471897e+01 -4.7636120e+06
-1.5937500e+08 -9.0000000e+08 2.0033804e+04 -6.5944112e-02 -1.5731584e+01 -4.7998519e+06
-1.5000000e+08 -9.0000000e+08 2.0034144e+04 -6.2955649e-02 -1.5931511e+01 -4.8209575e+06
-1.4062500e+08 -9.0000000e+08 2.0034467e+04 -5.9058545e-02 -1.6155223e+01 -4.8467449e+06
-1.3125000e+08 -9.0000000e+08 2.0034774e+04 -5.5538597e-02 -1.6366678e+01 -4.8731514e+06
-1.2187500e+08 -9.0000000e+08 2.0035062e+04 -5.2913072e-02 -1.6542837e+01 -4.8903285e+06
-1.1250000e+08 -9.0000000e+08 2.0035332e+04 -4.9507336e-02 -1.6731137e+01 -4.9097191e+06
-1.0312500e+08 -9.0000000e+08 2.0035583e+04 -4.5588329e-02 -1.6916422e+01 -4.9359961e+06
-9.3750000e+07 -9.0000000e+08 2.0035814e+04 -4.1744262e-02 -1.7055858e+01 -4.9500942e+06
-8.4375000e+07 -9.0000000e+08 2.0036025e+04 -3.7412441e-02 -1.7179374e+01 -4.9617200e+06
-7.5000000e+07 -9.0000000e+08 2.0036215e+04 -3.2857553e-02 -1.7298645e+01 -4.9727453e+06
-6.5625000e+07 -9.0000000e+08 2.0036384e+04 -2.8373887e-02 -1.7429075e+01 -4.9942020e+06
-5.6250000e+07 -9.0000000e+08 2.0036532e+04 -2.3729749e-02 -1.7527194e+01 -5.0071790e+06
-4.6875000e+07 -9.0000000e+08 2.0036651e+04 -1.8894987e-02 -1.7598057e+01 -5.0144651e+06
-3.7500000e+07 -9.0000000e+08 2.0036758e+04 -1.4162480e-02 -1.7649988e+01 -5.0203943e+06
-2.8125000e+07 -9.0000000e+08 2.0036840e+04 -9.3843444e-03 -1.7688775e+01 -5.0250313e+06
-1.8750000e+07 -9.0000000e+08 2.0036896e+04 -4.4710605e-03 -1.7713145e+01 -5.0283471e+06
-9.3750000e+06 -9.0000000e+08 2.0036931e+04 4.8854150e-04 -1.7722929e+01 -5.0302043e+06
0.0000000e+00 -9.0000000e+08 2.0036942e+04 6.3619896e-03 -1.7744654e+01 -5.0391166e+06
9.3750000e+06 -9.0000000e+08 2.0036931e+04 1.2198006e-02 -1.7696859e+01 -5.0302043e+06
1.8750000e+07 -9.0000000e+08 2.0036896e+04 1.7083446e-02 -1.7661103e+01 -5.0283471e+06
2.8125000e+07 -9.0000000e+08 2.0036840e+04 2.1907569e-02 -1.7610933e+01 -5.0250313e+06
3.7500000e+07 -9.0000000e+08 2.0036758e+04 2.6564754e-02 -1.7546604e+01 -5.0203943e+06
4.6875000e+07 -9.0000000e+08 2.0036651e+04 3.1144052e-02 -1.7469425e+01 -5.0144651e+06
5.6250000e+07 -9.0000000e+08 2.0036532e+04 3.5687681e-02 -1.7373968e+01 -5.0071790e+06
6.5625000e+07 -9.0000000e+08 2.0036384e+04 3.9674767e-02 -1.7252578e+01 -4.9942020e+06
7.5000000e+07 -9.0000000e+08 2.0036215e+04 4.3981158e-02 -1.7096417e+01 -4.9727452e+06
8.4375000e+07 -9.0000000e+08 2.0036025e+04 4.8697425e-02 -1.6955547e+01 -4.9617199e+06
9.3750000e+07 -9.0000000e+08 2.0035814e+04 5.2770495e-02 -1.6809704e+01 -4.9500941e+06
1.0312500e+08 -9.0000000e+08 2.0035583e+04 5.6306075e-02 -1.6648709e+01 -4.9359960e+06
1.1250000e+08 -9.0000000e+08 2.0035332e+04 5.9860614e-02 -1.6443210e+01 -4.9097190e+06
1.2187500e+08 -9.0000000e+08 2.0035062e+04 6.2897842e-02 -1.6235559e+01 -4.8903284e+06
1.3125000e+08 -9.0000000e+08 2.0034774e+04 6.5052480e-02 -1.6040627e+01 -4.8731513e+06
1.4062500e+08 -9.0000000e+08 2.0034467e+04 6.7735810e-02 -1.5811514e+01 -4.8467448e+06
1.5000000e+08 -9.0000000e+08 2.0034144e+04 7.1323769e-02 -1.5571889e+01 -4.8209573e+06
1.5937500e+08 -9.0000000e+08 2.0033804e+04 7.4357327e-02 -1.5355869e+01 -4.7998518e+06
1.6875000e+08 -9.0000000e+08 2.0033449e+04 7.6585158e-02 -1.5082490e+01 -4.7636118e+06
1.7812500e+08 -9.0000000e+08 2.0033079e+04 7.8574475e-02 -1.4841746e+01 -4.7419228e+06
1.8750000e+08 -9.0000000e+08 2.0032695e+04 8.0449689e-02 -1.4567640e+01 -4.7091577e+06
1.9687500e+08 -9.0000000e+08 2.0032298e+04 8.2666892e-02 -1.4297555e+01 -4.6797020e+06
2.0625000e+08 -9.0000000e+08 2.0031888e+04 8.4765726e-02 -1.4021760e+01 -4.6474123e+06
2.1562500e+08 -9.0000000e+08 2.0031466e+04 8.6443487e-02 -1.3749025e+01 -4.6140435e+06
2.2500000e+08 -9.0000000e+08 2.0031034e+04 9.0309926e-02 -1.3454907e+01 -4.5778854e+06
2.3437500e+08 -9.0000000e+08 2.0030592e+04 9.4747212e-02 -1.3178898e+01 -4.5457851e+06
2.4375000e+08 -9.0000000e+08 2.0030141e+04 9.6799699e-02 -1.2867479e+01 -4.5047046e+06
2.5312500e+08 -9.0000000e+08 2.0029682e+04 9.7842209e-02 -1.2582440e+01 -4.4742530e+06
2.6250000e+08 -9.0000000e+08 2.0029216e+04 9.8137991e-02 -1.2263835e+01 -4.4308645e+06
2.7187500e+08 -9.0000000e+08 2.0028742e+04 9.8169855e-02 -1.1959170e+01 -4.3920823e+06
2.8125000e+08 -9.0000000e+08 2.0028264e+04 9.8358234e-02 -1.1661982e+01 -4.3571767e+06
2.9062500e+08 -9.0000000e+08 2.0027780e+04 9.8585492e-02 -1.1341620e+01 -4.3118538e+06
3.0000000e+08 -9.0000000e+08 2.0027292e+04 9.8151325e-02 -1.1032946e+01 -4.2706266e+06
3.0937500e+08 -9.0000000e+08 2.0026800e+04 9.7348512e-02 -1.0736023e+01 -4.2346517e+06
3.1875000e+08 -9.0000000e+08 2.0026306e+04 9.6860125e-02 -1.0423797e+01 -4.1903297e+06
3.2812500e+08 -9.0000000e+08 2.0025810e+04 9.6153052e-02 -1.0110786e+01 -4.1442903e+06
3.3750000e+08 -9.0000000e+08 2.0025313e+04 9.5062008e-02 -9.8087422e+00 -4.1020691e+06
3.4687500e+08 -9.0000000e+08 2.0024815e+04 9.4006146e-02 -9.5148058e+00 -4.0623865e+06
3.5625000e+08 -9.0000000e+08 2.0024318e+04 9.2901282e-02 -9.2085766e+00 -4.0176247e+06
3.6562500e+08 -9.0000000e+08 2.0023821e+04 9.1485993e-02 -8.9068095e+00 -3.9729216e+06
3.7500000e+08 -9.0000000e+08 2.0023325e+04 9.0073843e-02 -8.6118403e+00 -3.9265050e+06
3.8437500e+08 -9.0000000e+08 2.0022832e+04 8.8080738e-02 -8.3197188e+00 -3.8810331e+06
3.9375000e+08 -9.0000000e+08 2.0022340e+04 6.7090600e-02 -7.9821801e+00 -3.8361016e+06
4.0312500e+08 -9.0000000e+08 2.0021852e+04 4.0999334e-02 -7.6562711e+00 -3.7909237e+06
4.1250000e+08 -9.0000000e+08 2.0021367e+04 3.4315543e-02 -7.3844588e+00 -3.7454948e+06
4.2187500e+08 -9.0000000e+08 2.0020887e+04 3.3483006e-02 -7.1078627e+00 -3.7002611e+06
4.3125000e+08 -9.0000000e+08 2.0020410e+04 3.2329456e-02 -6.8435138e+00 -3.6547843e+06
4.4062500e+08 -9.0000000e+08 2.0019938e+04 3.1497640e-02 -6.5837180e+00 -3.6094843e+06
4.5000000e+08 -9.0000000e+08 2.0019472e+04 2.7845871e-02 -6.3351830e+00 -3.5640884e+06
4.5937500e+08 -9.0000000e+08 2.0019011e+04 2.0180312e-02 -6.0897220e+00 -3.5185166e+06
4.6875000e+08 -9.0000000e+08 2.0018555e+04 1.5552870e-02 -5.8508553e+00 -3.4732352e+06
4.7812500e+08 -9.0000000e+08 2.0018106e+04 1.4113943e-02 -5.6190438e+00 -3.4282323e+06
4.8750000e+08 -9.0000000e+08 2.0017663e+04 1.1642185e-02 -5.3909297e+00 -3.3830759e+06
4.9687500e+08 -9.0000000e+08 2.0017227e+04 1.0120873e-02 -5.1681630e+00 -3.3383543e+06
5.0625000e+08 -9.0000000e+08 2.0016797e+04 1.0921452e-02 -4.9511833e+00 -3.2933455e+06
5.1562500e+08 -9.0000000e+08 2.0016375e+04 1.0834942e-02 -4.7376340e+00 -3.2477392e+06
5.2500000e+08 -9.0000000e+08 2.0015960e+04 1.0165918e-02 -4.5322316e+00 -3.2024144e+06
5.3437500e+08 -9.0000000e+08 2.0015552e+04 1.1275498e-02 -4.3311117e+00 -3.1579680e+06
5.4375000e+08 -9.0000000e+08 2.0015151e+04 1.0741208e-02 -4.1360768e+00 -3.1146533e+06
5.5312500e+08 -9.0000000e+08 2.0014758e+04 1.0051630e-02 -3.9517968e+00 -3.0726720e+06
5.6250000e+08 -9.0000000e+08 2.0014373e+04 1.1016924e-02 -3.7666109e+00 -3.0291296e+06
5.7187500e+08 -9.0000000e+08 2.0013996e+04 1.1661202e-02 -3.5859949e+00 -2.9841748e+06
5.8125000e+08 -9.0000000e+08 2.0013626e+04 1.1543135e-02 -3.4118806e+00 -2.9406941e+06
5.9062500e+08 -9.0000000e+08 2.0013264e+04 1.2028068e-02 -3.2468768e+00 -2.8996521e+06
6.0000000e+08 -9.0000000e+08 2.0012910e+04 1.2412698e-02 -3.0843748e+00 -2.8591202e+06
6.0937500e+08 -9.0000000e+08 2.0012564e+04 1.1614334e-02 -2.9263221e+00 -2.8156306e+06
6.1875000e+08 -9.0000000e+08 2.0012226e+04 1.1981524e-02 -2.7748153e+00 -2.7732860e+06
6.2812500e+08 -9.0000000e+08 2.0011896e+04 1.3072197e-02 -2.6284875e+00 -2.7355766e+06
6.3750000e+08 -9.0000000e+08 2.0011574e+04 1.3466029e-02 -2.4848075e+00 -2.6943804e+06
6.4687500e+08 -9.0000000e+08 2.0011259e+04 1.3859760e-02 -2.3448745e+00 -2.6512694e+06
6.5625000e+08 -9.0000000e+08 2.0010952e+04 1.4373295e-02 -2.2132736e+00 -2.6141825e+06
6.6562500e+08 -9.0000000e+08 2.0010653e+04 1.4419690e-02 -2.0848695e+00 -2.5758066e+06
6.7500000e+08 -9.0000000e+08 2.0010361e+04 1.5045012e-02 -1.9589270e+00 -2.5336509e+06
6.8437500e+08 -9.0000000e+08 2.0010077e+04 1.5745189e-02 -1.8395108e+00 -2.4988043e+06
6.9375000e+08 -9.0000000e+08 2.0009800e+04 1.6123938e-02 -1.7232333e+00 -2.4595444e+06
7.0312500e+08 -9.0000000e+08 2.0009531e+04 1.6753941e-02 -1.6102565e+00 -2.4206024e+06
7.1250000e+08 -9.0000000e+08 2.0009269e+04 1.7124348e-02 -1.5032074e+00 -2.3869519e+06
7.2187500e+08 -9.0000000e+08 2.0009014e+04 1.7573607e-02 -1.3970636e+00 -2.3473915e+06
7.3125000e+08 -9.0000000e+08 2.0008767e+04 1.8184431e-02 -1.2970963e+00 -2.3135994e+06
7.4062500e+08 -9.0000000e+08 2.0008526e+04 1.8559900e-02 -1.1988599e+00 -2.2769603e+06
7.5000000e+08 -9.0000000e+08 2.0008292e+04 1.9108849e-02 -1.1054305e+00 -2.2411677e+06
7.5937500e+08 -9.0000000e+08 2.0008065e+04 1.9780282e-02 -1.0142963e+00 -2.2081219e+06
7.6875000e+08 -9.0000000e+08 2.0007844e+04 2.0281099e-02 -9.2562445e-01 -2.1714692e+06
7.7812500e+08 -9.0000000e+08 2.0007630e+04 2.1021559e-02 -8.4216634e-01 -2.1408829e+06
7.8750000e+08 -9.0000000e+08 2.0007423e+04 2.1535778e-02 -7.5910737e-01 -2.1045792e+06
7.9687500e+08 -9.0000000e+08 2.0007224e+04 2.1945314e-02 -6.8191491e-01 -2.0750623e+06
8.0625000e+08 -9.0000000e+08 2.0007030e+04 2.2556369e-02 -6.0402895e-01 -2.0395259e+06
8.1562500e+08 -9.0000000e+08 2.0006835e+04 2.3066495e-02 -5.3130278e-01 -2.0109018e+06
8.2500000e+08 -9.0000000e+08 2.0006635e+04 2.3693700e-02 -4.5943022e-01 -1.9766244e+06
8.3437500e+08 -9.0000000e+08 2.0006444e+04 2.4288748e-02 -3.9113542e-01 -1.9484752e+06
8.4375000e+08 -9.0000000e+08 2.0006301e+04 2.4906188e-02 -3.2443496e-01 -1.9162846e+06
8.5312500e+08 -9.0000000e+08 2.0006264e+04 2.5491781e-02 -2.6021646e-01 -1.8876490e+06
8.6250000e+08 -9.0000000e+08 2.0006271e+04 2.6008707e-02 -1.9819507e-01 -1.8581844e+06
8.7187500e+08 -9.0000000e+08 2.0006699e+04 2.6604727e-02 -1.3793324e-01 -1.8284543e+06
8.8125000e+08 -9.0000000e+08 2.0007616e+04 2.6976365e-02 -7.8699484e-02 -1.8010002e+06
8.9062500e+08 -9.0000000e+08 2.0008255e+04 2.7066793e-02 -2.7066486e-02 -1.7761010e+06
-9.0000000e+08 -8.9062500e+08 2.0007503e+04 -8.0151653e-02 -2.7455231e-02 -1.7691848e+06
-8.9062500e+08 -8.9062500e+08 2.0006852e+04 -7.9942035e-02 -7.9942871e-02 -1.7924593e+06
-8.8125000e+08 -8.9062500e+08 2.0005899e+04 -7.9296141e-02 -1.4048495e-01 -1.8215204e+06
-8.7187500e+08 -8.9062500e+08 2.0005402e+04 -7.8436529e-02 -2.0158712e-01 -1.8497690e+06
-8.6250000e+08 -8.9062500e+08 2.0005349e+04 -7.7708883e-02 -2.6492034e-01 -1.8803800e+06
-8.5312500e+08 -8.9062500e+08 2.0005357e+04 -7.6995382e-02 -3.3011627e-01 -1.9078978e+06
-8.4375000e+08 -8.9062500e+08 2.0005449e+04 -7.6327422e-02 -3.9793109e-01 -1.9407207e+06
-8.3437500e+08 -8.9062500e+08 2.0005588e+04 -7.5684538e-02 -4.6776614e-01 -1.9693703e+06
-8.2500000e+08 -8.9062500e+08 2.0005733e+04 -7.5093951e-02 -5.4022631e-01 -2.0028458e+06
-8.1562500e+08 -8.9062500e+08 2.0005874e+04 -7.4680842e-02 -6.1513992e-01 -2.0331755e+06
-8.0625000e+08 -8.9062500e+08 2.0006013e+04 -7.4202343e-02 -6.9281589e-01 -2.0664879e+06
-7.9687500e+08 -8.9062500e+08 2.0006156e+04 -7.3680216e-02 -7.7330824e-01 -2.0983482e+06
-7.8750000e+08 -8.9062500e+08 2.0006304e+04 -7.3154374e-02 -8.5592966e-01 -2.1322912e+06
-7.7812500e+08 -8.9062500e+08 2.0006459e+04 -7.2786289e-02 -9.4207082e-01 -2.1650443e+06
-7.6875000e+08 -8.9062500e+08 2.0006618e+04 -7.2297506e-02 -1.0316668e+00 -2.2004052e+06
-7.5937500e+08 -8.9062500e+08 2.0006782e+04 -7.1785053e-02 -1.1236570e+00 -2.2332753e+06
-7.5000000e+08 -8.9062500e+08 2.0006951e+04 -7.1591579e-02 -1.2198374e+00 -2.2704386e+06
-7.4062500e+08 -8.9062500e+08 2.0007125e+04 -7.1387825e-02 -1.3181197e+00 -2.3031148e+06
-7.3125000e+08 -8.9062500e+08 2.0007304e+04 -7.1184164e-02 -1.4220177e+00 -2.3423037e+06
-7.2187500e+08 -8.9062500e+08 2.0007488e+04 -7.1090637e-02 -1.5269728e+00 -2.3754959e+06
-7.1250000e+08 -8.9062500e+08 2.0007678e+04 -7.1127655e-02 -1.6382108e+00 -2.4147409e+06
-7.0312500e+08 -8.9062500e+08 2.0007873e+04 -7.1090452e-02 -1.7518002e+00 -2.4517753e+06
-6.9375000e+08 -8.9062500e+08 2.0008073e+04 -7.1025322e-02 -1.8696912e+00 -2.4884025e+06
-6.8437500e+08 -8.9062500e+08 2.0008280e+04 -7.0976965e-02 -1.9933418e+00 -2.5295756e+06
-6.7500000e+08 -8.9062500e+08 2.0008491e+04 -7.0954833e-02 -2.1181530e+00 -2.5650027e+06
-6.6562500e+08 -8.9062500e+08 2.0008709e+04 -7.1061307e-02 -2.2502148e+00 -2.6056717e+06
-6.5625000e+08 -8.9062500e+08 2.0008932e+04 -7.1181885e-02 -2.3865885e+00 -2.6471115e+06
-6.4687500e+08 -8.9062500e+08 2.0009161e+04 -7.1638246e-02 -2.5242624e+00 -2.6840702e+06
-6.3750000e+08 -8.9062500e+08 2.0009396e+04 -7.2106901e-02 -2.6705387e+00 -2.7261379e+06
-6.2812500e+08 -8.9062500e+08 2.0009637e+04 -7.1754996e-02 -2.8224980e+00 -2.7689820e+06
-6.1875000e+08 -8.9062500e+08 2.0009883e+04 -7.1987365e-02 -2.9746854e+00 -2.8073857e+06
-6.0937500e+08 -8.9062500e+08 2.0010136e+04 -7.2694634e-02 -3.1342079e+00 -2.8487447e+06
-6.0000000e+08 -8.9062500e+08 2.0010395e+04 -7.2994136e-02 -3.3014765e+00 -2.8939679e+06
-5.9062500e+08 -8.9062500e+08 2.0010659e+04 -7.3910170e-02 -3.4711690e+00 -2.9362456e+06
-5.8125000e+08 -8.9062500e+08 2.0010930e+04 -7.4290603e-02 -3.6448517e+00 -2.9769449e+06
-5.7187500e+08 -8.9062500e+08 2.0011207e+04 -7.4697244e-02 -3.8252209e+00 -3.0196375e+06
-5.6250000e+08 -8.9062500e+08 2.0011489e+04 -7.5358486e-02 -4.0149577e+00 -3.0658760e+06
-5.5312500e+08 -8.9062500e+08 2.0011778e+04 -7.6021083e-02 -4.2076691e+00 -3.1100106e+06
-5.4375000e+08 -8.9062500e+08 2.0012072e+04 -7.6587409e-02 -4.4030613e+00 -3.1529364e+06
-5.3437500e+08 -8.9062500e+08 2.0012372e+04 -7.7435043e-02 -4.6050761e+00 -3.1964242e+06
-5.2500000e+08 -8.9062500e+08 2.0012678e+04 -7.8441897e-02 -4.8138343e+00 -3.2408843e+06
-5.1562500e+08 -8.9062500e+08 2.0012989e+04 -7.8764592e-02 -5.0285922e+00 -3.2864568e+06
-5.0625000e+08 -8.9062500e+08 2.0013306e+04 -8.1813386e-02 -5.2500665e+00 -3.3327803e+06
-4.9687500e+08 -8.9062500e+08 2.0013629e+04 -8.3611330e-02 -5.4770454e+00 -3.3782956e+06
