# plotfile = plt00000
# time = 0 s
# plane: z = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dy = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x y density B_x B_y B_z
-4.1250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.7647278e+06
-4.0312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.8101200e+06
-3.9375000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.8551486e+06
-3.8437500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.9000044e+06
-3.7500000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.9455255e+06
-3.6562500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.9918531e+06
-3.5625000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.0361409e+06
-3.4687500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.0805082e+06
-3.3750000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.1193434e+06
-3.2812500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.1623581e+06
-3.1875000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.2084928e+06
-3.0937500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.2517462e+06
-3.0000000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.2868547e+06
-2.9062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.3291132e+06
-2.8125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.3739002e+06
-2.7187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.4075035e+06
-2.6250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.4470258e+06
-2.5312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.4899110e+06
-2.4375000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.5189687e+06
-2.3437500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.5610444e+06
-2.2500000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.5919328e+06
-2.1562500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.6281501e+06
-2.0625000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.6611089e+06
-1.9687500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.6925760e+06
-1.8750000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.7222059e+06
-1.7812500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.7541823e+06
-1.6875000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.7756748e+06
-1.5937500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8122106e+06
-1.5000000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8312751e+06
-1.4062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8583020e+06
-1.3125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8836353e+06
-1.2187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8999485e+06
-1.1250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9203494e+06
-1.0312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9459096e+06
-9.3750000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9588697e+06
-8.4375000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9706334e+06
-7.5000000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9823946e+06
-6.5625000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0033951e+06
-5.6250000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0154860e+06
-4.6875000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0225454e+06
-3.7500000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0283307e+06
-2.8125000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0328363e+06
-1.8750000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0360577e+06
-9.3750000e+06 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0379918e+06
0.0000000e+00 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0386367e+06
9.3750000e+06 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0379918e+06
1.8750000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0360577e+06
2.8125000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0328363e+06
3.7500000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0283307e+06
4.6875000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0225454e+06
5.6250000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0154860e+06
6.5625000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -5.0033951e+06
7.5000000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9823946e+06
8.4375000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9706334e+06
9.3750000e+07 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9588697e+06
1.0312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9459096e+06
1.1250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.9203494e+06
1.2187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8999485e+06
1.3125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8836353e+06
1.4062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8583020e+06
1.5000000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8312751e+06
1.5937500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.8122106e+06
1.6875000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.7756748e+06
1.7812500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.7541823e+06
1.8750000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.7222059e+06
1.9687500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.6925760e+06
2.0625000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.6611089e+06
2.1562500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.6281501e+06
2.2500000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.5919328e+06
2.3437500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.5610444e+06
2.4375000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.5189687e+06
2.5312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.4899110e+06
2.6250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.4470258e+06
2.7187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.4075035e+06
2.8125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.3739002e+06
2.9062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.3291132e+06
3.0000000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.2868547e+06
3.0937500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.2517462e+06
3.1875000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.2084928e+06
3.2812500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.1623581e+06
3.3750000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.1193434e+06
3.4687500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.0805082e+06
3.5625000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -4.0361409e+06
3.6562500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.9918531e+06
3.7500000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.9455255e+06
3.8437500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.9000044e+06
3.9375000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.8551486e+06
4.0312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.8101200e+06
4.1250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.7647278e+06
4.2187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.7196195e+06
4.3125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.6741933e+06
4.4062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.6289087e+06
4.5000000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.5835656e+06
4.5937500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.5379579e+06
4.6875000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.4925905e+06
4.7812500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.4476052e+06
4.8750000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.4023574e+06
4.9687500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.3575790e+06
5.0625000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.3127038e+06
5.1562500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.2670631e+06
5.2500000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.2215230e+06
5.3437500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.1768397e+06
5.4375000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.1330192e+06
5.5312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.0910409e+06
5.6250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.0479333e+06
5.7187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.0027792e+06
5.8125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.9586775e+06
5.9062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.9170693e+06
6.0000000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.8769843e+06
6.0937500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.8336955e+06
6.1875000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.7899737e+06
6.2812500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.7522755e+06
6.3750000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.7120730e+06
6.4687500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.6677271e+06
6.5625000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.6299077e+06
6.6562500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.5928312e+06
6.7500000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.5490344e+06
6.8437500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.5143065e+06
6.9375000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.4756537e+06
7.0312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.4349847e+06
7.1250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.4023754e+06
7.2187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.3617328e+06
7.3125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.3279893e+06
7.4062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.2914370e+06
7.5000000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.2546311e+06
7.5937500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.2223545e+06
7.6875000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.1842326e+06
7.7812500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.1546067e+06
7.8750000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.1168384e+06
7.9687500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.0882845e+06
8.0625000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.0513501e+06
8.1562500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.0234853e+06
8.2500000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.9881414e+06
8.3437500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.9602103e+06
8.4375000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.9276276e+06
8.5312500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.8984773e+06
8.6250000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.8693508e+06
8.7187500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.8383319e+06
8.8125000e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.8131303e+06
8.9062500e+08 -9.0000000e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.7797426e+06
-9.0000000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.7797426e+06
-8.9062500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.8133398e+06
-8.8125000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.8392628e+06
-8.7187500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.8696051e+06
-8.6250000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.9004292e+06
-8.5312500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.9280794e+06
-8.4375000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.9632938e+06
-8.3437500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -1.9904175e+06
-8.2500000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.0273754e+06
-8.1562500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.0555945e+06
-8.0625000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.0923456e+06
-7.9687500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.1223850e+06
-7.8750000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.1595841e+06
-7.7812500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.1907022e+06
-7.6875000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.2295023e+06
-7.5937500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.2605023e+06
-7.5000000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.3011619e+06
-7.4062500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.3320764e+06
-7.3125000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.3744226e+06
-7.2187500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.4067986e+06
-7.1250000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.4479191e+06
-7.0312500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.4864885e+06
-6.9375000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.5226736e+06
-6.8437500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.5663861e+06
-6.7500000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.6017480e+06
-6.6562500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.6437936e+06
-6.5625000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.6872731e+06
-6.4687500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.7241358e+06
-6.3750000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.7678545e+06
-6.2812500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.8121693e+06
-6.1875000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.8510793e+06
-6.0937500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.8938773e+06
-6.0000000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.9414465e+06
-5.9062500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -2.9845575e+06
-5.8125000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.0258302e+06
-5.7187500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.0700901e+06
-5.6250000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.1185949e+06
-5.5312500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.1633688e+06
-5.4375000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.2080113e+06
-5.3437500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.2527131e+06
-5.2500000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.2986414e+06
-5.1562500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.3457470e+06
-5.0625000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.3938774e+06
-4.9687500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.4406251e+06
-4.8750000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.4872826e+06
-4.7812500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.5342524e+06
-4.6875000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.5815865e+06
-4.5937500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.6284498e+06
-4.5000000e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.6767272e+06
-4.4062500e+08 -8.9062500e+08 2.0000000e+04 0.0000000e+00 0.0000000e+00 -3.7245023e+06
