# plotfile = plt00700
# time = 2.523568424 s
# plane: y = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dz = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x z density B_x B_y B_z
-7.5937500e+08 -9.0000000e+08 2.0004400e+04 3.1873475e+06 -9.4610087e-03 1.6723877e+06
-7.5000000e+08 -9.0000000e+08 2.0004530e+04 3.2336313e+06 -1.0021239e-02 1.7438933e+06
-7.4062500e+08 -9.0000000e+08 2.0004664e+04 3.2712675e+06 -1.1005350e-02 1.8081372e+06
-7.3125000e+08 -9.0000000e+08 2.0004801e+04 3.3055142e+06 -1.1356834e-02 1.8686079e+06
-7.2187500e+08 -9.0000000e+08 2.0004942e+04 3.3487912e+06 -1.2166443e-02 1.9441359e+06
-7.1250000e+08 -9.0000000e+08 2.0005087e+04 3.3957596e+06 -1.2828467e-02 2.0264426e+06
-7.0312500e+08 -9.0000000e+08 2.0005237e+04 3.4301319e+06 -1.3540134e-02 2.0938009e+06
-6.9375000e+08 -9.0000000e+08 2.0005390e+04 3.4615247e+06 -1.4099091e-02 2.1609796e+06
-6.8437500e+08 -9.0000000e+08 2.0005547e+04 3.5058572e+06 -1.5192118e-02 2.2484115e+06
-6.7500000e+08 -9.0000000e+08 2.0005709e+04 3.5502681e+06 -1.6171874e-02 2.3397547e+06
-6.6562500e+08 -9.0000000e+08 2.0005875e+04 3.5790215e+06 -1.6565533e-02 2.4072341e+06
-6.5625000e+08 -9.0000000e+08 2.0006045e+04 3.6093633e+06 -1.7147443e-02 2.4862649e+06
-6.4687500e+08 -9.0000000e+08 2.0006220e+04 3.6558515e+06 -1.8010045e-02 2.5885823e+06
-6.3750000e+08 -9.0000000e+08 2.0006399e+04 3.6894187e+06 -1.9030329e-02 2.6801534e+06
-6.2812500e+08 -9.0000000e+08 2.0006582e+04 3.7128819e+06 -1.9555049e-02 2.7489391e+06
-6.1875000e+08 -9.0000000e+08 2.0006770e+04 3.7493744e+06 -2.0383088e-02 2.8509093e+06
-6.0937500e+08 -9.0000000e+08 2.0006962e+04 3.7930976e+06 -2.2078786e-02 2.9654179e+06
-6.0000000e+08 -9.0000000e+08 2.0007158e+04 3.8128904e+06 -2.2563048e-02 3.0395745e+06
-5.9062500e+08 -9.0000000e+08 2.0007359e+04 3.8324311e+06 -2.2952438e-02 3.1302727e+06
-5.8125000e+08 -9.0000000e+08 2.0007565e+04 3.8766640e+06 -2.4029037e-02 3.2578501e+06
-5.7187500e+08 -9.0000000e+08 2.0007774e+04 3.8947339e+06 -2.5084005e-02 3.3548375e+06
-5.6250000e+08 -9.0000000e+08 2.0007988e+04 3.9060547e+06 -2.5646325e-02 3.4308407e+06
-5.5312500e+08 -9.0000000e+08 2.0008207e+04 3.9444258e+06 -2.6965188e-02 3.5646306e+06
-5.4375000e+08 -9.0000000e+08 2.0008430e+04 3.9673983e+06 -2.7517266e-02 3.6861240e+06
-5.3437500e+08 -9.0000000e+08 2.0008656e+04 3.9733358e+06 -2.8301890e-02 3.7526842e+06
-5.2500000e+08 -9.0000000e+08 2.0008887e+04 3.9975722e+06 -2.9563390e-02 3.8884910e+06
-5.1562500e+08 -9.0000000e+08 2.0009123e+04 4.0228515e+06 -3.0151993e-02 4.0309812e+06
-5.0625000e+08 -9.0000000e+08 2.0009362e+04 4.0224177e+06 -3.1225203e-02 4.0944108e+06
-4.9687500e+08 -9.0000000e+08 2.0009605e+04 4.0332152e+06 -3.1302397e-02 4.2270770e+06
-4.8750000e+08 -9.0000000e+08 2.0009851e+04 4.0575852e+06 -3.3229653e-02 4.3902756e+06
-4.7812500e+08 -9.0000000e+08 2.0010102e+04 4.0497209e+06 -3.3208839e-02 4.4508015e+06
-4.6875000e+08 -9.0000000e+08 2.0010356e+04 4.0493831e+06 -3.3894367e-02 4.5824267e+06
-4.5937500e+08 -9.0000000e+08 2.0010613e+04 4.0703247e+06 -3.5109271e-02 4.7627902e+06
-4.5000000e+08 -9.0000000e+08 2.0010873e+04 4.0542627e+06 -3.6138714e-02 4.8150755e+06
-4.4062500e+08 -9.0000000e+08 2.0011137e+04 4.0445121e+06 -3.6016256e-02 4.9578793e+06
-4.3125000e+08 -9.0000000e+08 2.0011403e+04 4.0557937e+06 -3.7653297e-02 5.1456359e+06
-4.2187500e+08 -9.0000000e+08 2.0011672e+04 4.0305269e+06 -3.8536666e-02 5.1824049e+06
-4.1250000e+08 -9.0000000e+08 2.0011943e+04 4.0170045e+06 -3.8195229e-02 5.3501895e+06
-4.0312500e+08 -9.0000000e+08 2.0012216e+04 4.0022680e+06 -3.9248699e-02 5.5284700e+06
-3.9375000e+08 -9.0000000e+08 2.0012491e+04 3.9651571e+06 -3.9981027e-02 5.5576176e+06
-3.8437500e+08 -9.0000000e+08 2.0012768e+04 3.9631635e+06 -4.0562809e-02 5.7624365e+06
-3.7500000e+08 -9.0000000e+08 2.0013046e+04 3.9312638e+06 -4.2096472e-02 5.9037711e+06
-3.6562500e+08 -9.0000000e+08 2.0013324e+04 3.8823966e+06 -4.1027559e-02 5.9485709e+06
-3.5625000e+08 -9.0000000e+08 2.0013604e+04 3.8814357e+06 -4.1332864e-02 6.1844549e+06
-3.4687500e+08 -9.0000000e+08 2.0013884e+04 3.8268122e+06 -4.3458340e-02 6.2581692e+06
-3.3750000e+08 -9.0000000e+08 2.0014163e+04 3.7675664e+06 -4.2188572e-02 6.3562488e+06
-3.2812500e+08 -9.0000000e+08 2.0014443e+04 3.7612362e+06 -4.3377734e-02 6.6191916e+06
-3.1875000e+08 -9.0000000e+08 2.0014721e+04 3.6977132e+06 -4.3953932e-02 6.5804329e+06
-3.0937500e+08 -9.0000000e+08 2.0014999e+04 3.6412554e+06 -4.3089040e-02 6.7908849e+06
-3.0000000e+08 -9.0000000e+08 2.0015274e+04 3.5820664e+06 -4.5368519e-02 6.9717451e+06
-2.9062500e+08 -9.0000000e+08 2.0015548e+04 3.5028833e+06 -4.3721837e-02 6.9529547e+06
-2.8125000e+08 -9.0000000e+08 2.0015819e+04 3.4747271e+06 -4.4745886e-02 7.2489597e+06
-2.7187500e+08 -9.0000000e+08 2.0016088e+04 3.3897497e+06 -4.6053509e-02 7.2504819e+06
-2.6250000e+08 -9.0000000e+08 2.0016353e+04 3.3047573e+06 -4.4652144e-02 7.3770070e+06
-2.5312500e+08 -9.0000000e+08 2.0016614e+04 3.2295964e+06 -4.7500296e-02 7.6585129e+06
-2.4375000e+08 -9.0000000e+08 2.0016871e+04 3.1322027e+06 -4.4691548e-02 7.5152975e+06
-2.3437500e+08 -9.0000000e+08 2.0017124e+04 3.0964928e+06 -4.5912023e-02 7.8563175e+06
-2.2500000e+08 -9.0000000e+08 2.0017371e+04 2.9914292e+06 -4.7210172e-02 7.8422508e+06
-2.1562500e+08 -9.0000000e+08 2.0017613e+04 2.8795791e+06 -4.5486152e-02 7.9294070e+06
-2.0625000e+08 -9.0000000e+08 2.0017848e+04 2.8166313e+06 -4.8116221e-02 8.2634474e+06
-1.9687500e+08 -9.0000000e+08 2.0018077e+04 2.7022734e+06 -4.6160211e-02 8.0318390e+06
-1.8750000e+08 -9.0000000e+08 2.0018299e+04 2.6248519e+06 -4.6560063e-02 8.4265725e+06
-1.7812500e+08 -9.0000000e+08 2.0018514e+04 2.5012098e+06 -4.7687133e-02 8.3243758e+06
-1.6875000e+08 -9.0000000e+08 2.0018721e+04 2.3731376e+06 -4.5687912e-02 8.4531966e+06
-1.5937500e+08 -9.0000000e+08 2.0018919e+04 2.2765780e+06 -5.0350546e-02 8.7526012e+06
-1.5000000e+08 -9.0000000e+08 2.0019109e+04 2.1448014e+06 -4.6066317e-02 8.4494232e+06
-1.4062500e+08 -9.0000000e+08 2.0019289e+04 2.0561423e+06 -4.7972631e-02 8.9822316e+06
-1.3125000e+08 -9.0000000e+08 2.0019460e+04 1.9173670e+06 -4.7349429e-02 8.6452889e+06
-1.2187500e+08 -9.0000000e+08 2.0019621e+04 1.7953870e+06 -4.6535300e-02 8.9366551e+06
-1.1250000e+08 -9.0000000e+08 2.0019771e+04 1.6533952e+06 -4.9105611e-02 9.0731827e+06
-1.0312500e+08 -9.0000000e+08 2.0019911e+04 1.5065317e+06 -4.5247169e-02 8.7954443e+06
-9.3750000e+07 -9.0000000e+08 2.0020041e+04 1.4075904e+06 -5.1443664e-02 9.4758933e+06
-8.4375000e+07 -9.0000000e+08 2.0020156e+04 1.2575493e+06 -4.7020057e-02 8.7262796e+06
-7.5000000e+07 -9.0000000e+08 2.0020264e+04 1.1584732e+06 -4.8488783e-02 9.4986179e+06
-6.5625000e+07 -9.0000000e+08 2.0020358e+04 1.0039073e+06 -4.7959848e-02 9.0265088e+06
-5.6250000e+07 -9.0000000e+08 2.0020439e+04 8.5114980e+05 -4.6219801e-02 9.1670762e+06
-4.6875000e+07 -9.0000000e+08 2.0020509e+04 7.1379927e+05 -5.2166058e-02 9.8000424e+06
-3.7500000e+07 -9.0000000e+08 2.0020568e+04 5.5997589e+05 -4.2701806e-02 8.4267100e+06
-2.8125000e+07 -9.0000000e+08 2.0020614e+04 4.5582038e+05 -5.5643875e-02 1.0798433e+07
-1.8750000e+07 -9.0000000e+08 2.0020647e+04 3.0626605e+05 -3.8385638e-02 6.9743448e+06
-9.3750000e+06 -9.0000000e+08 2.0020657e+04 2.2194656e+05 -4.0399404e-02 9.8749109e+06
0.0000000e+00 -9.0000000e+08 2.0020634e+04 -5.6347961e-02 -5.9874830e-02 4.4159246e+07
9.3750000e+06 -9.0000000e+08 2.0020657e+04 -2.2194665e+05 -4.0374907e-02 9.8749105e+06
1.8750000e+07 -9.0000000e+08 2.0020647e+04 -3.0626614e+05 -3.8333932e-02 6.9743451e+06
2.8125000e+07 -9.0000000e+08 2.0020614e+04 -4.5582047e+05 -5.5355127e-02 1.0798433e+07
3.7500000e+07 -9.0000000e+08 2.0020568e+04 -5.5997598e+05 -4.2564876e-02 8.4267102e+06
4.6875000e+07 -9.0000000e+08 2.0020509e+04 -7.1379936e+05 -5.1929709e-02 9.8000426e+06
5.6250000e+07 -9.0000000e+08 2.0020439e+04 -8.5114989e+05 -4.5942068e-02 9.1670764e+06
6.5625000e+07 -9.0000000e+08 2.0020358e+04 -1.0039074e+06 -4.7583208e-02 9.0265092e+06
7.5000000e+07 -9.0000000e+08 2.0020264e+04 -1.1584733e+06 -4.7995414e-02 9.4986181e+06
8.4375000e+07 -9.0000000e+08 2.0020156e+04 -1.2575494e+06 -4.6422840e-02 8.7262799e+06
9.3750000e+07 -9.0000000e+08 2.0020041e+04 -1.4075904e+06 -5.0620824e-02 9.4758936e+06
1.0312500e+08 -9.0000000e+08 2.0019911e+04 -1.5065318e+06 -4.4366156e-02 8.7954447e+06
1.1250000e+08 -9.0000000e+08 2.0019771e+04 -1.6533953e+06 -4.7932191e-02 9.0731832e+06
1.2187500e+08 -9.0000000e+08 2.0019621e+04 -1.7953871e+06 -4.5221570e-02 8.9366555e+06
1.3125000e+08 -9.0000000e+08 2.0019460e+04 -1.9173671e+06 -4.5765854e-02 8.6452895e+06
1.4062500e+08 -9.0000000e+08 2.0019289e+04 -2.0561424e+06 -4.6027312e-02 8.9822321e+06
1.5000000e+08 -9.0000000e+08 2.0019109e+04 -2.1448015e+06 -4.4099698e-02 8.4494238e+06
1.5937500e+08 -9.0000000e+08 2.0018919e+04 -2.2765781e+06 -4.7750513e-02 8.7526018e+06
1.6875000e+08 -9.0000000e+08 2.0018721e+04 -2.3731377e+06 -4.2950230e-02 8.4531972e+06
1.7812500e+08 -9.0000000e+08 2.0018514e+04 -2.5012099e+06 -4.4438525e-02 8.3243765e+06
1.8750000e+08 -9.0000000e+08 2.0018299e+04 -2.6248520e+06 -4.3146692e-02 8.4265731e+06
1.9687500e+08 -9.0000000e+08 2.0018077e+04 -2.7022735e+06 -4.2401052e-02 8.0318397e+06
2.0625000e+08 -9.0000000e+08 2.0017848e+04 -2.8166314e+06 -4.3656086e-02 8.2634481e+06
2.1562500e+08 -9.0000000e+08 2.0017613e+04 -2.8795793e+06 -4.0529614e-02 7.9294077e+06
2.2500000e+08 -9.0000000e+08 2.0017371e+04 -2.9914293e+06 -4.2207776e-02 7.8422517e+06
2.3437500e+08 -9.0000000e+08 2.0017124e+04 -3.0964929e+06 -4.0304656e-02 7.8563181e+06
2.4375000e+08 -9.0000000e+08 2.0016871e+04 -3.1322028e+06 -3.8562262e-02 7.5152983e+06
2.5312500e+08 -9.0000000e+08 2.0016614e+04 -3.2295965e+06 -4.0554901e-02 7.6585138e+06
2.6250000e+08 -9.0000000e+08 2.0016353e+04 -3.3047574e+06 -3.7811357e-02 7.3770078e+06
2.7187500e+08 -9.0000000e+08 2.0016088e+04 -3.3897498e+06 -3.8463583e-02 7.2504828e+06
2.8125000e+08 -9.0000000e+08 2.0015819e+04 -3.4747272e+06 -3.7291332e-02 7.2489605e+06
2.9062500e+08 -9.0000000e+08 2.0015548e+04 -3.5028834e+06 -3.5241201e-02 6.9529554e+06
3.0000000e+08 -9.0000000e+08 2.0015274e+04 -3.5820665e+06 -3.6481198e-02 6.9717460e+06
3.0937500e+08 -9.0000000e+08 2.0014999e+04 -3.6412555e+06 -3.4158425e-02 6.7908858e+06
3.1875000e+08 -9.0000000e+08 2.0014721e+04 -3.6977133e+06 -3.4883242e-02 6.5804339e+06
3.2812500e+08 -9.0000000e+08 2.0014443e+04 -3.7612364e+06 -3.3088049e-02 6.6191924e+06
3.3750000e+08 -9.0000000e+08 2.0014163e+04 -3.7675665e+06 -3.2659655e-02 6.3562497e+06
3.4687500e+08 -9.0000000e+08 2.0013884e+04 -3.8268122e+06 -3.2593747e-02 6.2581704e+06
3.5625000e+08 -9.0000000e+08 2.0013604e+04 -3.8814358e+06 -3.0659550e-02 6.1844557e+06
3.6562500e+08 -9.0000000e+08 2.0013324e+04 -3.8823967e+06 -2.9870251e-02 5.9485718e+06
3.7500000e+08 -9.0000000e+08 2.0013046e+04 -3.9312639e+06 -3.0692531e-02 5.9037721e+06
3.8437500e+08 -9.0000000e+08 2.0012768e+04 -3.9631635e+06 -2.8833459e-02 5.7624374e+06
3.9375000e+08 -9.0000000e+08 2.0012491e+04 -3.9651572e+06 -2.7904051e-02 5.5576186e+06
4.0312500e+08 -9.0000000e+08 2.0012216e+04 -4.0022682e+06 -2.7437720e-02 5.5284709e+06
4.1250000e+08 -9.0000000e+08 2.0011943e+04 -4.0170047e+06 -2.6198712e-02 5.3501906e+06
4.2187500e+08 -9.0000000e+08 2.0011672e+04 -4.0305270e+06 -2.6150790e-02 5.1824061e+06
4.3125000e+08 -9.0000000e+08 2.0011403e+04 -4.0557938e+06 -2.5354364e-02 5.1456368e+06
4.4062500e+08 -9.0000000e+08 2.0011137e+04 -4.0445122e+06 -2.4008074e-02 4.9578804e+06
4.5000000e+08 -9.0000000e+08 2.0010873e+04 -4.0542627e+06 -2.3425927e-02 4.8150768e+06
4.5937500e+08 -9.0000000e+08 2.0010613e+04 -4.0703249e+06 -2.2852111e-02 4.7627912e+06
4.6875000e+08 -9.0000000e+08 2.0010356e+04 -4.0493832e+06 -2.1985820e-02 4.5824278e+06
4.7812500e+08 -9.0000000e+08 2.0010102e+04 -4.0497209e+06 -2.1186668e-02 4.4508030e+06
4.8750000e+08 -9.0000000e+08 2.0009851e+04 -4.0575854e+06 -2.1200273e-02 4.3902768e+06
4.9687500e+08 -9.0000000e+08 2.0009605e+04 -4.0332153e+06 -1.9603967e-02 4.2270781e+06
5.0625000e+08 -9.0000000e+08 2.0009362e+04 -4.0224179e+06 -1.9362658e-02 4.0944123e+06
5.1562500e+08 -9.0000000e+08 2.0009123e+04 -4.0228517e+06 -1.8710252e-02 4.0309827e+06
5.2500000e+08 -9.0000000e+08 2.0008887e+04 -3.9975723e+06 -1.8056874e-02 3.8884922e+06
5.3437500e+08 -9.0000000e+08 2.0008656e+04 -3.9733358e+06 -1.7218650e-02 3.7526857e+06
5.4375000e+08 -9.0000000e+08 2.0008429e+04 -3.9673984e+06 -1.6692333e-02 3.6861257e+06
5.5312500e+08 -9.0000000e+08 2.0008207e+04 -3.9444260e+06 -1.6112004e-02 3.5646321e+06
5.6250000e+08 -9.0000000e+08 2.0007988e+04 -3.9060548e+06 -1.5206838e-02 3.4308425e+06
5.7187500e+08 -9.0000000e+08 2.0007774e+04 -3.8947341e+06 -1.4943879e-02 3.3548393e+06
5.8125000e+08 -9.0000000e+08 2.0007565e+04 -3.8766641e+06 -1.4097995e-02 3.2578520e+06
5.9062500e+08 -9.0000000e+08 2.0007359e+04 -3.8324313e+06 -1.3414696e-02 3.1302746e+06
6.0000000e+08 -9.0000000e+08 2.0007158e+04 -3.8128908e+06 -1.3207793e-02 3.0395767e+06
6.0937500e+08 -9.0000000e+08 2.0006962e+04 -3.7930978e+06 -1.2885450e-02 2.9654204e+06
6.1875000e+08 -9.0000000e+08 2.0006770e+04 -3.7493746e+06 -1.1801479e-02 2.8509116e+06
6.2812500e+08 -9.0000000e+08 2.0006582e+04 -3.7128821e+06 -1.1060899e-02 2.7489418e+06
6.3750000e+08 -9.0000000e+08 2.0006399e+04 -3.6894189e+06 -1.0955268e-02 2.6801563e+06
6.4687500e+08 -9.0000000e+08 2.0006220e+04 -3.6558517e+06 -1.0372539e-02 2.5885852e+06
6.5625000e+08 -9.0000000e+08 2.0006045e+04 -3.6093635e+06 -9.7634682e-03 2.4862682e+06
6.6562500e+08 -9.0000000e+08 2.0005875e+04 -3.5790217e+06 -9.4203535e-03 2.4072378e+06
6.7500000e+08 -9.0000000e+08 2.0005709e+04 -3.5502683e+06 -9.2591933e-03 2.3397585e+06
6.8437500e+08 -9.0000000e+08 2.0005547e+04 -3.5058575e+06 -8.6575952e-03 2.2484155e+06
6.9375000e+08 -9.0000000e+08 2.0005390e+04 -3.4615250e+06 -7.9372503e-03 2.1609842e+06
7.0312500e+08 -9.0000000e+08 2.0005237e+04 -3.4301321e+06 -7.6497112e-03 2.0938061e+06
7.1250000e+08 -9.0000000e+08 2.0005087e+04 -3.3957599e+06 -7.1535118e-03 2.0264479e+06
7.2187500e+08 -9.0000000e+08 2.0004942e+04 -3.3487914e+06 -6.8335882e-03 1.9441418e+06
7.3125000e+08 -9.0000000e+08 2.0004801e+04 -3.3055144e+06 -6.3791517e-03 1.8686146e+06
7.4062500e+08 -9.0000000e+08 2.0004664e+04 -3.2712678e+06 -6.1544138e-03 1.8081447e+06
7.5000000e+08 -9.0000000e+08 2.0004530e+04 -3.2336315e+06 -5.6123911e-03 1.7439013e+06
7.5937500e+08 -9.0000000e+08 2.0004401e+04 -3.1873477e+06 -5.2735771e-03 1.6723968e+06
7.6875000e+08 -9.0000000e+08 2.0004275e+04 -3.1439883e+06 -4.8914827e-03 1.6056611e+06
7.7812500e+08 -9.0000000e+08 2.0004152e+04 -3.1075506e+06 -4.6825773e-03 1.5494137e+06
7.8750000e+08 -9.0000000e+08 2.0004034e+04 -3.0688753e+06 -4.2993190e-03 1.4924300e+06
7.9687500e+08 -9.0000000e+08 2.0003919e+04 -3.0238122e+06 -3.9704187e-03 1.4300394e+06
8.0625000e+08 -9.0000000e+08 2.0003808e+04 -2.9801010e+06 -3.7205821e-03 1.3706657e+06
8.1562500e+08 -9.0000000e+08 2.0003702e+04 -2.9415802e+06 -3.4091049e-03 1.3184777e+06
8.2500000e+08 -9.0000000e+08 2.0003595e+04 -2.9031613e+06 -3.1420894e-03 1.2680158e+06
8.3437500e+08 -9.0000000e+08 2.0003486e+04 -2.8602747e+06 -2.8866377e-03 1.2145191e+06
8.4375000e+08 -9.0000000e+08 2.0003379e+04 -2.8175048e+06 -2.7072633e-03 1.1624092e+06
8.5312500e+08 -9.0000000e+08 2.0003308e+04 -2.7772475e+06 -2.3969342e-03 1.1136540e+06
8.6250000e+08 -9.0000000e+08 2.0003302e+04 -2.7385890e+06 -2.2362076e-03 1.0686764e+06
8.7187500e+08 -9.0000000e+08 2.0003472e+04 -2.6983241e+06 -2.0309955e-03 1.0233978e+06
8.8125000e+08 -9.0000000e+08 2.0004010e+04 -2.6572108e+06 -1.7506008e-03 9.7675692e+05
8.9062500e+08 -9.0000000e+08 2.0004458e+04 -2.6166925e+06 -2.5854800e-04 9.3318111e+05
-9.0000000e+08 -8.9062500e+08 2.0003945e+04 2.6143391e+06 -1.8836558e-03 8.7975565e+05
-8.9062500e+08 -8.9062500e+08 2.0003485e+04 2.6543757e+06 -1.0738368e-02 9.2069374e+05
-8.8125000e+08 -8.9062500e+08 2.0002892e+04 2.6949929e+06 -1.3316453e-02 9.6529238e+05
-8.7187500e+08 -8.9062500e+08 2.0002668e+04 2.7370154e+06 -1.5619555e-02 1.0105824e+06
-8.6250000e+08 -8.9062500e+08 2.0002668e+04 2.7795600e+06 -1.8528468e-02 1.0575813e+06
-8.5312500e+08 -8.9062500e+08 2.0002711e+04 2.8210422e+06 -2.1685044e-02 1.1051944e+06
-8.4375000e+08 -8.9062500e+08 2.0002778e+04 2.8611011e+06 -2.4066939e-02 1.1527417e+06
-8.3437500e+08 -8.9062500e+08 2.0002848e+04 2.9031494e+06 -2.7690446e-02 1.2031843e+06
-8.2500000e+08 -8.9062500e+08 2.0002916e+04 2.9475586e+06 -3.1232459e-02 1.2575846e+06
-8.1562500e+08 -8.9062500e+08 2.0002985e+04 2.9915000e+06 -3.4756239e-02 1.3138122e+06
-8.0625000e+08 -8.9062500e+08 2.0003056e+04 3.0308144e+06 -3.7192660e-02 1.3664596e+06
-7.9687500e+08 -8.9062500e+08 2.0003130e+04 3.0712231e+06 -3.7279671e-02 1.4208400e+06
-7.8750000e+08 -8.9062500e+08 2.0003206e+04 3.1171551e+06 -4.6635257e-02 1.4832300e+06
-7.7812500e+08 -8.9062500e+08 2.0003285e+04 3.1628581e+06 -2.8179070e-02 1.5487738e+06
-7.6875000e+08 -8.9062500e+08 2.0003366e+04 3.2016258e+06 -5.3755345e-02 1.6075012e+06
-7.5937500e+08 -8.9062500e+08 2.0003450e+04 3.2403231e+06 -5.5969716e-02 1.6667835e+06
-7.5000000e+08 -8.9062500e+08 2.0003536e+04 3.2865958e+06 -7.7093683e-02 1.7373039e+06
-7.4062500e+08 -8.9062500e+08 2.0003625e+04 3.3332251e+06 -2.4207701e-02 1.8129822e+06
-7.3125000e+08 -8.9062500e+08 2.0003717e+04 3.3700830e+06 -7.7582298e-02 1.8772103e+06
-7.2187500e+08 -8.9062500e+08 2.0003811e+04 3.4068002e+06 -4.6978980e-02 1.9421172e+06
-7.1250000e+08 -8.9062500e+08 2.0003907e+04 3.4537996e+06 -6.0292038e-02 2.0233488e+06
-7.0312500e+08 -8.9062500e+08 2.0004007e+04 3.4994851e+06 -1.0338634e-01 2.1080617e+06
-6.9375000e+08 -8.9062500e+08 2.0004109e+04 3.5322412e+06 -9.8744735e-02 2.1759600e+06
-6.8437500e+08 -8.9062500e+08 2.0004214e+04 3.5676107e+06 -5.8835921e-02 2.2493269e+06
-6.7500000e+08 -8.9062500e+08 2.0004322e+04 3.6160696e+06 -3.9936397e-02 2.3441280e+06
-6.6562500e+08 -8.9062500e+08 2.0004433e+04 3.6559972e+06 -1.1614377e-01 2.4348594e+06
-6.5625000e+08 -8.9062500e+08 2.0004546e+04 3.6848146e+06 -1.2486809e-01 2.5024236e+06
-6.4687500e+08 -8.9062500e+08 2.0004663e+04 3.7223705e+06 -1.4269066e-01 2.5938100e+06
-6.3750000e+08 -8.9062500e+08 2.0004782e+04 3.7695656e+06 -1.4131604e-01 2.7024724e+06
-6.2812500e+08 -8.9062500e+08 2.0004904e+04 3.7969428e+06 -1.6946473e-01 2.7866495e+06
-6.1875000e+08 -8.9062500e+08 2.0005029e+04 3.8220539e+06 -1.7209618e-01 2.8648552e+06
-6.0937500e+08 -8.9062500e+08 2.0005158e+04 3.8670670e+06 -7.3829356e-02 2.9789196e+06
-6.0000000e+08 -8.9062500e+08 2.0005289e+04 3.9013639e+06 -1.6545761e-01 3.0911232e+06
-5.9062500e+08 -8.9062500e+08 2.0005423e+04 3.9199112e+06 -1.7494931e-01 3.1622676e+06
-5.8125000e+08 -8.9062500e+08 2.0005560e+04 3.9514714e+06 -1.9737448e-01 3.2745062e+06
-5.7187500e+08 -8.9062500e+08 2.0005701e+04 3.9937450e+06 -1.9530786e-01 3.4056607e+06
-5.6250000e+08 -8.9062500e+08 2.0005844e+04 4.0068724e+06 -1.9780915e-01 3.4861455e+06
-5.5312500e+08 -8.9062500e+08 2.0005990e+04 4.0224722e+06 -2.0614312e-01 3.5885991e+06
-5.4375000e+08 -8.9062500e+08 2.0006138e+04 4.0650412e+06 -2.1754205e-01 3.7333998e+06
-5.3437500e+08 -8.9062500e+08 2.0006290e+04 4.0722715e+06 -2.2684503e-01 3.8320456e+06
-5.2500000e+08 -8.9062500e+08 2.0006445e+04 4.0781533e+06 -2.2724599e-01 3.9214799e+06
-5.1562500e+08 -8.9062500e+08 2.0006602e+04 4.1183865e+06 -2.3962602e-01 4.0785894e+06
-5.0625000e+08 -8.9062500e+08 2.0006762e+04 4.1218987e+06 -2.4336797e-01 4.1931313e+06
-4.9687500e+08 -8.9062500e+08 2.0006925e+04 4.1193192e+06 -2.4792077e-01 4.2722544e+06
-4.8750000e+08 -8.9062500e+08 2.0007090e+04 4.1532533e+06 -2.6322900e-01 4.4426054e+06
-4.7812500e+08 -8.9062500e+08 2.0007258e+04 4.1532560e+06 -3.1707823e-01 4.5656377e+06
-4.6875000e+08 -8.9062500e+08 2.0007428e+04 4.1421205e+06 -2.7070042e-01 4.6411316e+06
-4.5937500e+08 -8.9062500e+08 2.0007600e+04 4.1674912e+06 -2.8553345e-01 4.8236637e+06
