# plotfile = plt01150
# time = 4.038122881 s
# plane: y = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dz = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x z density B_x B_y B_z
-5.6250000e+08 -9.0000000e+08 2.0011343e+04 3.9055844e+06 -5.3448986e-02 3.4289863e+06
-5.5312500e+08 -9.0000000e+08 2.0011649e+04 3.9431419e+06 -5.6177277e-02 3.5621841e+06
-5.4375000e+08 -9.0000000e+08 2.0011961e+04 3.9668639e+06 -5.7261712e-02 3.6832626e+06
-5.3437500e+08 -9.0000000e+08 2.0012278e+04 3.9733128e+06 -5.9302962e-02 3.7505183e+06
-5.2500000e+08 -9.0000000e+08 2.0012602e+04 3.9967892e+06 -6.2010214e-02 3.8851586e+06
-5.1562500e+08 -9.0000000e+08 2.0012931e+04 4.0221601e+06 -6.3008769e-02 4.0275155e+06
-5.0625000e+08 -9.0000000e+08 2.0013266e+04 4.0226264e+06 -6.5588011e-02 4.0918100e+06
-4.9687500e+08 -9.0000000e+08 2.0013606e+04 4.0327893e+06 -6.6120998e-02 4.2230630e+06
-4.8750000e+08 -9.0000000e+08 2.0013952e+04 4.0567929e+06 -6.9810374e-02 4.3861229e+06
-4.7812500e+08 -9.0000000e+08 2.0014302e+04 4.0501211e+06 -6.9643851e-02 4.4475474e+06
-4.6875000e+08 -9.0000000e+08 2.0014658e+04 4.0492236e+06 -7.1845810e-02 4.5777843e+06
-4.5937500e+08 -9.0000000e+08 2.0015018e+04 4.0695944e+06 -7.4252066e-02 4.7580000e+06
-4.5000000e+08 -9.0000000e+08 2.0015383e+04 4.0550081e+06 -7.7030009e-02 4.8111365e+06
-4.4062500e+08 -9.0000000e+08 2.0015753e+04 4.0447080e+06 -7.7270105e-02 4.9522635e+06
-4.3125000e+08 -9.0000000e+08 2.0016126e+04 4.0552740e+06 -8.0648398e-02 5.1399876e+06
-4.2187500e+08 -9.0000000e+08 2.0016502e+04 4.0315075e+06 -8.2477391e-02 5.1783415e+06
-4.1250000e+08 -9.0000000e+08 2.0016883e+04 4.0177316e+06 -8.2205167e-02 5.3433687e+06
-4.0312500e+08 -9.0000000e+08 2.0017266e+04 4.0026177e+06 -8.4663982e-02 5.5200404e+06
-3.9375000e+08 -9.0000000e+08 2.0017651e+04 3.9660127e+06 -8.5945973e-02 5.5542016e+06
-3.8437500e+08 -9.0000000e+08 2.0018039e+04 3.9634237e+06 -8.7610925e-02 5.7554850e+06
-3.7500000e+08 -9.0000000e+08 2.0018429e+04 3.9324584e+06 -9.0983564e-02 5.8945504e+06
-3.6562500e+08 -9.0000000e+08 2.0018820e+04 3.8837297e+06 -8.9876907e-02 5.9440753e+06
-3.5625000e+08 -9.0000000e+08 2.0019213e+04 3.8816646e+06 -9.0818812e-02 6.1770333e+06
-3.4687500e+08 -9.0000000e+08 2.0019605e+04 3.8285117e+06 -9.4948323e-02 6.2481510e+06
-3.3750000e+08 -9.0000000e+08 2.0019998e+04 3.7686405e+06 -9.4125569e-02 6.3494815e+06
-3.2812500e+08 -9.0000000e+08 2.0020390e+04 3.7612153e+06 -9.5766594e-02 6.6115775e+06
-3.1875000e+08 -9.0000000e+08 2.0020781e+04 3.7000339e+06 -9.7382567e-02 6.5739322e+06
-3.0937500e+08 -9.0000000e+08 2.0021170e+04 3.6433961e+06 -9.6879772e-02 6.7797926e+06
-3.0000000e+08 -9.0000000e+08 2.0021557e+04 3.5836145e+06 -1.0087611e-01 6.9586022e+06
-2.9062500e+08 -9.0000000e+08 2.0021942e+04 3.5044816e+06 -9.6957108e-02 6.9483991e+06
-2.8125000e+08 -9.0000000e+08 2.0022323e+04 3.4756504e+06 -1.0097905e-01 7.2387760e+06
-2.7187500e+08 -9.0000000e+08 2.0022700e+04 3.3924869e+06 -1.0492435e-01 7.2385467e+06
-2.6250000e+08 -9.0000000e+08 2.0023072e+04 3.3068026e+06 -1.0270544e-01 7.3671783e+06
-2.5312500e+08 -9.0000000e+08 2.0023439e+04 3.2301266e+06 -1.0746314e-01 7.6421432e+06
-2.4375000e+08 -9.0000000e+08 2.0023801e+04 3.1334355e+06 -1.0282968e-01 7.5128686e+06
-2.3437500e+08 -9.0000000e+08 2.0024155e+04 3.0978697e+06 -1.0686419e-01 7.8452678e+06
-2.2500000e+08 -9.0000000e+08 2.0024503e+04 2.9943430e+06 -1.0994723e-01 7.8268664e+06
-2.1562500e+08 -9.0000000e+08 2.0024843e+04 2.8814070e+06 -1.0637290e-01 7.9195962e+06
-2.0625000e+08 -9.0000000e+08 2.0025174e+04 2.8171835e+06 -1.1295476e-01 8.2492419e+06
-1.9687500e+08 -9.0000000e+08 2.0025496e+04 2.7043420e+06 -1.1009080e-01 8.0259600e+06
-1.8750000e+08 -9.0000000e+08 2.0025808e+04 2.6265239e+06 -1.1009480e-01 8.4132958e+06
-1.7812500e+08 -9.0000000e+08 2.0026110e+04 2.5037608e+06 -1.1387426e-01 8.3078689e+06
-1.6875000e+08 -9.0000000e+08 2.0026400e+04 2.3750744e+06 -1.0957346e-01 8.4417133e+06
-1.5937500e+08 -9.0000000e+08 2.0026679e+04 2.2777867e+06 -1.2142544e-01 8.7342323e+06
-1.5000000e+08 -9.0000000e+08 2.0026946e+04 2.1468527e+06 -1.1093549e-01 8.4444610e+06
-1.4062500e+08 -9.0000000e+08 2.0027199e+04 2.0571914e+06 -1.1459834e-01 8.9653126e+06
-1.3125000e+08 -9.0000000e+08 2.0027440e+04 1.9191086e+06 -1.1527166e-01 8.6329026e+06
-1.2187500e+08 -9.0000000e+08 2.0027666e+04 1.7973967e+06 -1.1367772e-01 8.9240873e+06
-1.1250000e+08 -9.0000000e+08 2.0027878e+04 1.6554653e+06 -1.2077858e-01 9.0482816e+06
-1.0312500e+08 -9.0000000e+08 2.0028075e+04 1.5081961e+06 -1.1136943e-01 8.7914511e+06
-9.3750000e+07 -9.0000000e+08 2.0028256e+04 1.4085613e+06 -1.2911938e-01 9.4537116e+06
-8.4375000e+07 -9.0000000e+08 2.0028421e+04 1.2589162e+06 -1.1783235e-01 8.7208139e+06
-7.5000000e+07 -9.0000000e+08 2.0028570e+04 1.1592281e+06 -1.2035253e-01 9.4848453e+06
-6.5625000e+07 -9.0000000e+08 2.0028703e+04 1.0049107e+06 -1.1928486e-01 9.0067393e+06
-5.6250000e+07 -9.0000000e+08 2.0028815e+04 8.5180874e+05 -1.1522716e-01 9.1565250e+06
-4.6875000e+07 -9.0000000e+08 2.0028917e+04 7.1417925e+05 -1.3018678e-01 9.7736969e+06
-3.7500000e+07 -9.0000000e+08 2.0028999e+04 5.6064926e+05 -1.0681682e-01 8.4241690e+06
-2.8125000e+07 -9.0000000e+08 2.0029063e+04 4.5615103e+05 -1.3757882e-01 1.0776863e+07
-1.8750000e+07 -9.0000000e+08 2.0029107e+04 3.0655416e+05 -9.6064418e-02 6.9689365e+06
-9.3750000e+06 -9.0000000e+08 2.0029124e+04 2.2191323e+05 -1.0023577e-01 9.8594361e+06
0.0000000e+00 -9.0000000e+08 2.0029103e+04 -9.9202532e-02 -1.4945174e-01 4.4081929e+07
9.3750000e+06 -9.0000000e+08 2.0029124e+04 -2.2191339e+05 -1.0014808e-01 9.8594355e+06
1.8750000e+07 -9.0000000e+08 2.0029107e+04 -3.0655432e+05 -9.5878325e-02 6.9689369e+06
2.8125000e+07 -9.0000000e+08 2.0029063e+04 -4.5615120e+05 -1.3675537e-01 1.0776863e+07
3.7500000e+07 -9.0000000e+08 2.0028999e+04 -5.6064942e+05 -1.0635106e-01 8.4241693e+06
4.6875000e+07 -9.0000000e+08 2.0028917e+04 -7.1417942e+05 -1.2936885e-01 9.7736973e+06
5.6250000e+07 -9.0000000e+08 2.0028815e+04 -8.5180890e+05 -1.1433594e-01 9.1565254e+06
6.5625000e+07 -9.0000000e+08 2.0028703e+04 -1.0049109e+06 -1.1810523e-01 9.0067399e+06
7.5000000e+07 -9.0000000e+08 2.0028570e+04 -1.1592282e+06 -1.1885798e-01 9.4848457e+06
8.4375000e+07 -9.0000000e+08 2.0028421e+04 -1.2589163e+06 -1.1600434e-01 8.7208146e+06
9.3750000e+07 -9.0000000e+08 2.0028256e+04 -1.4085614e+06 -1.2666654e-01 9.4537122e+06
1.0312500e+08 -9.0000000e+08 2.0028075e+04 -1.5081963e+06 -1.0886141e-01 8.7914518e+06
1.1250000e+08 -9.0000000e+08 2.0027878e+04 -1.6554655e+06 -1.1748563e-01 9.0482826e+06
1.2187500e+08 -9.0000000e+08 2.0027666e+04 -1.7973968e+06 -1.1002076e-01 8.9240880e+06
1.3125000e+08 -9.0000000e+08 2.0027440e+04 -1.9191088e+06 -1.1094425e-01 8.6329037e+06
1.4062500e+08 -9.0000000e+08 2.0027199e+04 -2.0571916e+06 -1.0943151e-01 8.9653135e+06
1.5000000e+08 -9.0000000e+08 2.0026946e+04 -2.1468529e+06 -1.0564412e-01 8.4444621e+06
1.5937500e+08 -9.0000000e+08 2.0026679e+04 -2.2777868e+06 -1.1436239e-01 8.7342334e+06
1.6875000e+08 -9.0000000e+08 2.0026400e+04 -2.3750746e+06 -1.0233388e-01 8.4417144e+06
1.7812500e+08 -9.0000000e+08 2.0026110e+04 -2.5037609e+06 -1.0532608e-01 8.3078703e+06
1.8750000e+08 -9.0000000e+08 2.0025808e+04 -2.6265240e+06 -1.0099066e-01 8.4132969e+06
1.9687500e+08 -9.0000000e+08 2.0025496e+04 -2.7043422e+06 -9.9946853e-02 8.0259613e+06
2.0625000e+08 -9.0000000e+08 2.0025174e+04 -2.8171838e+06 -1.0152293e-01 8.2492432e+06
2.1562500e+08 -9.0000000e+08 2.0024843e+04 -2.8814072e+06 -9.3356173e-02 7.9195974e+06
2.2500000e+08 -9.0000000e+08 2.0024503e+04 -2.9943432e+06 -9.6773851e-02 7.8268681e+06
2.3437500e+08 -9.0000000e+08 2.0024155e+04 -3.0978698e+06 -9.2443906e-02 7.8452690e+06
2.4375000e+08 -9.0000000e+08 2.0023801e+04 -3.1334357e+06 -8.6573065e-02 7.5128701e+06
2.5312500e+08 -9.0000000e+08 2.0023439e+04 -3.2301268e+06 -9.0474958e-02 7.6421446e+06
2.6250000e+08 -9.0000000e+08 2.0023072e+04 -3.3068027e+06 -8.4550008e-02 7.3671799e+06
2.7187500e+08 -9.0000000e+08 2.0022700e+04 -3.3924870e+06 -8.5133033e-02 7.2385485e+06
2.8125000e+08 -9.0000000e+08 2.0022323e+04 -3.4756505e+06 -8.1617656e-02 7.2387773e+06
2.9062500e+08 -9.0000000e+08 2.0021942e+04 -3.5044819e+06 -7.5282740e-02 6.9484005e+06
3.0000000e+08 -9.0000000e+08 2.0021557e+04 -3.5836148e+06 -7.8795941e-02 6.9586039e+06
3.0937500e+08 -9.0000000e+08 2.0021170e+04 -3.6433962e+06 -7.3207548e-02 6.7797943e+06
3.1875000e+08 -9.0000000e+08 2.0020781e+04 -3.7000341e+06 -7.3036877e-02 6.5739340e+06
3.2812500e+08 -9.0000000e+08 2.0020390e+04 -3.7612155e+06 -6.9003823e-02 6.6115788e+06
3.3750000e+08 -9.0000000e+08 2.0019998e+04 -3.7686407e+06 -6.9076971e-02 6.3494831e+06
3.4687500e+08 -9.0000000e+08 2.0019605e+04 -3.8285118e+06 -6.6736790e-02 6.2481530e+06
3.5625000e+08 -9.0000000e+08 2.0019213e+04 -3.8816648e+06 -6.2409991e-02 6.1770347e+06
3.6562500e+08 -9.0000000e+08 2.0018820e+04 -3.8837300e+06 -6.0053028e-02 5.9440769e+06
3.7500000e+08 -9.0000000e+08 2.0018429e+04 -3.9324586e+06 -6.1382048e-02 5.8945522e+06
3.8437500e+08 -9.0000000e+08 2.0018039e+04 -3.9634238e+06 -5.6969879e-02 5.7554866e+06
3.9375000e+08 -9.0000000e+08 2.0017651e+04 -3.9660129e+06 -5.4297309e-02 5.5542034e+06
4.0312500e+08 -9.0000000e+08 2.0017266e+04 -4.0026180e+06 -5.2824441e-02 5.5200421e+06
4.1250000e+08 -9.0000000e+08 2.0016883e+04 -4.0177318e+06 -5.0488753e-02 5.3433704e+06
4.2187500e+08 -9.0000000e+08 2.0016502e+04 -4.0315076e+06 -4.9657873e-02 5.1783434e+06
4.3125000e+08 -9.0000000e+08 2.0016126e+04 -4.0552742e+06 -4.7811127e-02 5.1399891e+06
4.4062500e+08 -9.0000000e+08 2.0015753e+04 -4.0447081e+06 -4.4524658e-02 4.9522653e+06
4.5000000e+08 -9.0000000e+08 2.0015383e+04 -4.0550082e+06 -4.3182463e-02 4.8111386e+06
4.5937500e+08 -9.0000000e+08 2.0015018e+04 -4.0695946e+06 -4.1519210e-02 4.7580016e+06
4.6875000e+08 -9.0000000e+08 2.0014658e+04 -4.0492238e+06 -3.9709832e-02 4.5777860e+06
4.7812500e+08 -9.0000000e+08 2.0014302e+04 -4.0501211e+06 -3.7445517e-02 4.4475497e+06
4.8750000e+08 -9.0000000e+08 2.0013952e+04 -4.0567932e+06 -3.7366597e-02 4.3861247e+06
4.9687500e+08 -9.0000000e+08 2.0013606e+04 -4.0327895e+06 -3.4246329e-02 4.2230647e+06
5.0625000e+08 -9.0000000e+08 2.0013266e+04 -4.0226266e+06 -3.3383489e-02 4.0918123e+06
5.1562500e+08 -9.0000000e+08 2.0012931e+04 -4.0221604e+06 -3.1742179e-02 4.0275178e+06
5.2500000e+08 -9.0000000e+08 2.0012602e+04 -3.9967892e+06 -3.0510704e-02 3.8851604e+06
5.3437500e+08 -9.0000000e+08 2.0012278e+04 -3.9733129e+06 -2.8771429e-02 3.7505206e+06
5.4375000e+08 -9.0000000e+08 2.0011961e+04 -3.9668642e+06 -2.7461609e-02 3.6832652e+06
5.5312500e+08 -9.0000000e+08 2.0011649e+04 -3.9431421e+06 -2.6416159e-02 3.5621863e+06
5.6250000e+08 -9.0000000e+08 2.0011343e+04 -3.9055845e+06 -2.4698728e-02 3.4289890e+06
5.7187500e+08 -9.0000000e+08 2.0011044e+04 -3.8943218e+06 -2.3790163e-02 3.3522718e+06
5.8125000e+08 -9.0000000e+08 2.0010750e+04 -3.8752511e+06 -2.2258057e-02 3.2560749e+06
5.9062500e+08 -9.0000000e+08 2.0010463e+04 -3.8316562e+06 -2.1185364e-02 3.1283628e+06
6.0000000e+08 -9.0000000e+08 2.0010182e+04 -3.8124661e+06 -2.0648895e-02 3.0378944e+06
6.0937500e+08 -9.0000000e+08 2.0009907e+04 -3.7917786e+06 -2.0179498e-02 2.9643349e+06
6.1875000e+08 -9.0000000e+08 2.0009639e+04 -3.7480986e+06 -1.7964031e-02 2.8493706e+06
6.2812500e+08 -9.0000000e+08 2.0009376e+04 -3.7122147e+06 -1.6749919e-02 2.7480987e+06
6.3750000e+08 -9.0000000e+08 2.0009120e+04 -3.6885242e+06 -1.6505508e-02 2.6789743e+06
6.4687500e+08 -9.0000000e+08 2.0008870e+04 -3.6543588e+06 -1.5482774e-02 2.5877485e+06
6.5625000e+08 -9.0000000e+08 2.0008626e+04 -3.6083216e+06 -1.4527155e-02 2.4854034e+06
6.6562500e+08 -9.0000000e+08 2.0008388e+04 -3.5783098e+06 -1.3972165e-02 2.4065491e+06
6.7500000e+08 -9.0000000e+08 2.0008156e+04 -3.5489801e+06 -1.3801585e-02 2.3393944e+06
6.8437500e+08 -9.0000000e+08 2.0007930e+04 -3.5043761e+06 -1.2679168e-02 2.2478759e+06
6.9375000e+08 -9.0000000e+08 2.0007710e+04 -3.4605454e+06 -1.1523165e-02 2.1606298e+06
7.0312500e+08 -9.0000000e+08 2.0007496e+04 -3.4292300e+06 -1.0939105e-02 2.0934674e+06
7.1250000e+08 -9.0000000e+08 2.0007287e+04 -3.3943562e+06 -1.0299513e-02 2.0264743e+06
7.2187500e+08 -9.0000000e+08 2.0007085e+04 -3.3473634e+06 -9.8429123e-03 1.9439707e+06
7.3125000e+08 -9.0000000e+08 2.0006887e+04 -3.3044812e+06 -9.0264460e-03 1.8686529e+06
7.4062500e+08 -9.0000000e+08 2.0006696e+04 -3.2702368e+06 -8.8018897e-03 1.8081219e+06
7.5000000e+08 -9.0000000e+08 2.0006509e+04 -3.2322482e+06 -7.8429030e-03 1.7441786e+06
7.5937500e+08 -9.0000000e+08 2.0006328e+04 -3.1859614e+06 -7.3749834e-03 1.6725642e+06
7.6875000e+08 -9.0000000e+08 2.0006153e+04 -3.1429017e+06 -6.8408100e-03 1.6059221e+06
7.7812500e+08 -9.0000000e+08 2.0005982e+04 -3.1064809e+06 -6.5587164e-03 1.5497068e+06
7.8750000e+08 -9.0000000e+08 2.0005817e+04 -3.0675520e+06 -5.9195341e-03 1.4929362e+06
7.9687500e+08 -9.0000000e+08 2.0005658e+04 -3.0224570e+06 -5.4954291e-03 1.4304783e+06
8.0625000e+08 -9.0000000e+08 2.0005504e+04 -2.9789522e+06 -5.1056527e-03 1.3711591e+06
8.1562500e+08 -9.0000000e+08 2.0005352e+04 -2.9405053e+06 -4.6731165e-03 1.3189834e+06
8.2500000e+08 -9.0000000e+08 2.0005198e+04 -2.9019371e+06 -4.2970897e-03 1.2686970e+06
8.3437500e+08 -9.0000000e+08 2.0005044e+04 -2.8589976e+06 -3.9522388e-03 1.2151880e+06
8.4375000e+08 -9.0000000e+08 2.0004908e+04 -2.8163210e+06 -3.6847752e-03 1.1630852e+06
8.5312500e+08 -9.0000000e+08 2.0004838e+04 -2.7761507e+06 -3.2800374e-03 1.1143937e+06
8.6250000e+08 -9.0000000e+08 2.0004837e+04 -2.7374556e+06 -3.0447075e-03 1.0695580e+06
8.7187500e+08 -9.0000000e+08 2.0005176e+04 -2.6971367e+06 -2.7736658e-03 1.0243289e+06
8.8125000e+08 -9.0000000e+08 2.0005940e+04 -2.6560267e+06 -2.3358066e-03 9.7701276e+05
8.9062500e+08 -9.0000000e+08 2.0006464e+04 -2.6155117e+06 -3.4399078e-04 9.3372190e+05
-9.0000000e+08 -8.9062500e+08 2.0005849e+04 2.6109132e+06 -3.7772755e-03 8.8028431e+05
-8.9062500e+08 -8.9062500e+08 2.0005301e+04 2.6508805e+06 -2.1373352e-02 9.2101712e+05
-8.8125000e+08 -8.9062500e+08 2.0004483e+04 2.6914199e+06 -2.6905073e-02 9.6623496e+05
-8.7187500e+08 -8.9062500e+08 2.0004090e+04 2.7333284e+06 -3.1697677e-02 1.0114969e+06
-8.6250000e+08 -8.9062500e+08 2.0004077e+04 2.7757359e+06 -3.7304443e-02 1.0584041e+06
-8.5312500e+08 -8.9062500e+08 2.0004103e+04 2.8170817e+06 -4.3412251e-02 1.1059385e+06
-8.4375000e+08 -8.9062500e+08 2.0004195e+04 2.8570559e+06 -4.8936116e-02 1.1534750e+06
-8.3437500e+08 -8.9062500e+08 2.0004303e+04 2.8989840e+06 -5.5564652e-02 1.2038999e+06
-8.2500000e+08 -8.9062500e+08 2.0004411e+04 2.9432377e+06 -6.4434078e-02 1.2582158e+06
-8.1562500e+08 -8.9062500e+08 2.0004517e+04 2.9869775e+06 -7.0216425e-02 1.3143175e+06
-8.0625000e+08 -8.9062500e+08 2.0004624e+04 3.0262154e+06 -7.7019943e-02 1.3670026e+06
-7.9687500e+08 -8.9062500e+08 2.0004735e+04 3.0665416e+06 -7.8635799e-02 1.4214146e+06
-7.8750000e+08 -8.9062500e+08 2.0004850e+04 3.1122862e+06 -1.0631156e-01 1.4836490e+06
-7.7812500e+08 -8.9062500e+08 2.0004969e+04 3.1577666e+06 -4.1546160e-02 1.5490172e+06
-7.6875000e+08 -8.9062500e+08 2.0005092e+04 3.1964434e+06 -9.4253716e-02 1.6078152e+06
-7.5937500e+08 -8.9062500e+08 2.0005219e+04 3.2350763e+06 -9.5698291e-02 1.6671525e+06
-7.5000000e+08 -8.9062500e+08 2.0005349e+04 3.2811381e+06 -1.2656065e-01 1.7374712e+06
-7.4062500e+08 -8.9062500e+08 2.0005483e+04 3.3274825e+06 -4.2040471e-02 1.8128857e+06
-7.3125000e+08 -8.9062500e+08 2.0005621e+04 3.3642734e+06 -2.0066659e-01 1.8772779e+06
-7.2187500e+08 -8.9062500e+08 2.0005764e+04 3.4009515e+06 -9.2175965e-02 1.9422297e+06
-7.1250000e+08 -8.9062500e+08 2.0005910e+04 3.4477105e+06 -8.1423721e-02 2.0231774e+06
-7.0312500e+08 -8.9062500e+08 2.0006060e+04 3.4930992e+06 -2.2404968e-01 2.1075867e+06
-6.9375000e+08 -8.9062500e+08 2.0006215e+04 3.5258295e+06 -2.0289463e-01 2.1757216e+06
-6.8437500e+08 -8.9062500e+08 2.0006374e+04 3.5611260e+06 -1.8560805e-01 2.2491110e+06
-6.7500000e+08 -8.9062500e+08 2.0006537e+04 3.6092362e+06 -7.7329317e-02 2.3434485e+06
-6.6562500e+08 -8.9062500e+08 2.0006704e+04 3.6489791e+06 -2.3346215e-01 2.4339507e+06
-6.5625000e+08 -8.9062500e+08 2.0006876e+04 3.6777341e+06 -2.5663271e-01 2.5020302e+06
-6.4687500e+08 -8.9062500e+08 2.0007053e+04 3.7151424e+06 -2.9218724e-01 2.5929430e+06
-6.3750000e+08 -8.9062500e+08 2.0007233e+04 3.7617877e+06 -2.9313645e-01 2.7011081e+06
-6.2812500e+08 -8.9062500e+08 2.0007418e+04 3.7892926e+06 -3.1937914e-01 2.7854812e+06
-6.1875000e+08 -8.9062500e+08 2.0007608e+04 3.8144638e+06 -3.6082011e-01 2.8640220e+06
-6.0937500e+08 -8.9062500e+08 2.0007803e+04 3.8590726e+06 -1.4976545e-01 2.9773903e+06
-6.0000000e+08 -8.9062500e+08 2.0008001e+04 3.8931955e+06 -3.3576666e-01 3.0889841e+06
-5.9062500e+08 -8.9062500e+08 2.0008205e+04 3.9116288e+06 -3.6218238e-01 3.1611085e+06
-5.8125000e+08 -8.9062500e+08 2.0008413e+04 3.9430222e+06 -4.1069490e-01 3.2725901e+06
-5.7187500e+08 -8.9062500e+08 2.0008625e+04 3.9843457e+06 -4.0356769e-01 3.4029782e+06
-5.6250000e+08 -8.9062500e+08 2.0008842e+04 3.9975808e+06 -4.1069777e-01 3.4841836e+06
-5.5312500e+08 -8.9062500e+08 2.0009063e+04 4.0135736e+06 -4.2942226e-01 3.5864834e+06
-5.4375000e+08 -8.9062500e+08 2.0009289e+04 4.0551869e+06 -4.5227683e-01 3.7301894e+06
-5.3437500e+08 -8.9062500e+08 2.0009519e+04 4.0628505e+06 -4.6522852e-01 3.8290808e+06
-5.2500000e+08 -8.9062500e+08 2.0009754e+04 4.0689078e+06 -4.5951542e-01 3.9193065e+06
-5.1562500e+08 -8.9062500e+08 2.0009993e+04 4.1080800e+06 -5.0270603e-01 4.0746868e+06
-5.0625000e+08 -8.9062500e+08 2.0010235e+04 4.1121700e+06 -5.3696046e-01 4.1892625e+06
-4.9687500e+08 -8.9062500e+08 2.0010482e+04 4.1096737e+06 -5.1613141e-01 4.2698247e+06
-4.8750000e+08 -8.9062500e+08 2.0010733e+04 4.1426216e+06 -5.5543120e-01 4.4379629e+06
-4.7812500e+08 -8.9062500e+08 2.0010988e+04 4.1431533e+06 -6.2031507e-01 4.5608981e+06
-4.6875000e+08 -8.9062500e+08 2.0011246e+04 4.1320927e+06 -5.6788305e-01 4.6382085e+06
-4.5937500e+08 -8.9062500e+08 2.0011508e+04 4.1566248e+06 -6.0502184e-01 4.8182979e+06
