# plotfile = plt05805
# time = 21.00139864 s
# plane: y = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dz = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x z density B_x B_y B_z
-6.2812500e+08 -9.0000000e+08 2.0038432e+04 3.7074220e+06 -1.8890393e-01 2.7394561e+06
-6.1875000e+08 -9.0000000e+08 2.0039449e+04 3.7380941e+06 -1.8750376e-01 2.8298937e+06
-6.0937500e+08 -9.0000000e+08 2.0040490e+04 3.7789064e+06 -2.4142181e-01 2.9498840e+06
-6.0000000e+08 -9.0000000e+08 2.0041557e+04 3.8091615e+06 -2.4840927e-01 3.0275991e+06
-5.9062500e+08 -9.0000000e+08 2.0042650e+04 3.8281044e+06 -2.3620247e-01 3.1028697e+06
-5.8125000e+08 -9.0000000e+08 2.0043768e+04 3.8629720e+06 -2.4559375e-01 3.2323438e+06
-5.7187500e+08 -9.0000000e+08 2.0044912e+04 3.8912014e+06 -2.5907397e-01 3.3311337e+06
-5.6250000e+08 -9.0000000e+08 2.0046081e+04 3.9051190e+06 -2.6496105e-01 3.4042042e+06
-5.5312500e+08 -9.0000000e+08 2.0047276e+04 3.9335572e+06 -2.7311826e-01 3.5314467e+06
-5.4375000e+08 -9.0000000e+08 2.0048496e+04 3.9628911e+06 -3.1001109e-01 3.6555121e+06
-5.3437500e+08 -9.0000000e+08 2.0049741e+04 3.9762942e+06 -3.1603523e-01 3.7273438e+06
-5.2500000e+08 -9.0000000e+08 2.0051010e+04 3.9938283e+06 -3.3808620e-01 3.8443231e+06
-5.1562500e+08 -9.0000000e+08 2.0052304e+04 4.0184467e+06 -3.5729494e-01 3.9880375e+06
-5.0625000e+08 -9.0000000e+08 2.0053622e+04 4.0277379e+06 -3.5057746e-01 4.0664696e+06
-4.9687500e+08 -9.0000000e+08 2.0054963e+04 4.0348134e+06 -3.6653486e-01 4.1743542e+06
-4.8750000e+08 -9.0000000e+08 2.0056327e+04 4.0540309e+06 -3.8554318e-01 4.3365171e+06
-4.7812500e+08 -9.0000000e+08 2.0057714e+04 4.0576722e+06 -4.2534801e-01 4.4159975e+06
-4.6875000e+08 -9.0000000e+08 2.0059122e+04 4.0551323e+06 -4.3066498e-01 4.5212049e+06
-4.5937500e+08 -9.0000000e+08 2.0060551e+04 4.0686954e+06 -4.5160575e-01 4.6996747e+06
-4.5000000e+08 -9.0000000e+08 2.0061999e+04 4.0659726e+06 -4.9230802e-01 4.7736297e+06
-4.4062500e+08 -9.0000000e+08 2.0063466e+04 4.0547219e+06 -4.8727432e-01 4.8842268e+06
-4.3125000e+08 -9.0000000e+08 2.0064951e+04 4.0578638e+06 -5.0318363e-01 5.0701015e+06
-4.2187500e+08 -9.0000000e+08 2.0066453e+04 4.0457377e+06 -5.6447505e-01 5.1361927e+06
-4.1250000e+08 -9.0000000e+08 2.0067971e+04 4.0323449e+06 -5.4154295e-01 5.2685048e+06
-4.0312500e+08 -9.0000000e+08 2.0069502e+04 4.0157792e+06 -5.7658423e-01 5.4233332e+06
-3.9375000e+08 -9.0000000e+08 2.0071047e+04 3.9830676e+06 -6.1556402e-01 5.5000436e+06
-3.8437500e+08 -9.0000000e+08 2.0072602e+04 3.9727658e+06 -6.4739542e-01 5.6787416e+06
-3.7500000e+08 -9.0000000e+08 2.0074167e+04 3.9518425e+06 -6.9377023e-01 5.8017917e+06
-3.6562500e+08 -9.0000000e+08 2.0075740e+04 3.9072640e+06 -6.6451413e-01 5.8719282e+06
-3.5625000e+08 -9.0000000e+08 2.0077319e+04 3.8921306e+06 -6.6010751e-01 6.0920330e+06
-3.4687500e+08 -9.0000000e+08 2.0078902e+04 3.8528761e+06 -7.5590527e-01 6.1491674e+06
-3.3750000e+08 -9.0000000e+08 2.0080487e+04 3.7918853e+06 -7.5726149e-01 6.2474860e+06
-3.2812500e+08 -9.0000000e+08 2.0082072e+04 3.7709486e+06 -8.0598552e-01 6.5167359e+06
-3.1875000e+08 -9.0000000e+08 2.0083654e+04 3.7278599e+06 -7.4026794e-01 6.5121701e+06
-3.0937500e+08 -9.0000000e+08 2.0085233e+04 3.6731680e+06 -7.9296476e-01 6.6565500e+06
-3.0000000e+08 -9.0000000e+08 2.0086804e+04 3.6117576e+06 -8.6912676e-01 6.8057026e+06
-2.9062500e+08 -9.0000000e+08 2.0088367e+04 3.5327233e+06 -8.7203587e-01 6.8607812e+06
-2.8125000e+08 -9.0000000e+08 2.0089917e+04 3.4936079e+06 -9.1237543e-01 7.1300121e+06
-2.7187500e+08 -9.0000000e+08 2.0091454e+04 3.4271001e+06 -1.0369682e+00 7.1184582e+06
-2.6250000e+08 -9.0000000e+08 2.0092974e+04 3.3402684e+06 -1.0235000e+00 7.2319194e+06
-2.5312500e+08 -9.0000000e+08 2.0094474e+04 3.2521358e+06 -1.0853486e+00 7.4415779e+06
-2.4375000e+08 -9.0000000e+08 2.0095953e+04 3.1566655e+06 -1.0593324e+00 7.4499384e+06
-2.3437500e+08 -9.0000000e+08 2.0097406e+04 3.1162490e+06 -1.0386469e+00 7.7394862e+06
-2.2500000e+08 -9.0000000e+08 2.0098831e+04 3.0306453e+06 -1.1084064e+00 7.6690887e+06
-2.1562500e+08 -9.0000000e+08 2.0100226e+04 2.9127404e+06 -1.1822300e+00 7.7657578e+06
-2.0625000e+08 -9.0000000e+08 2.0101587e+04 2.8341100e+06 -1.3286380e+00 8.0848040e+06
-1.9687500e+08 -9.0000000e+08 2.0102911e+04 2.7329237e+06 -1.1373892e+00 7.9438913e+06
-1.8750000e+08 -9.0000000e+08 2.0104197e+04 2.6505689e+06 -1.2513328e+00 8.2592994e+06
-1.7812500e+08 -9.0000000e+08 2.0105440e+04 2.5356092e+06 -1.5061352e+00 8.1289384e+06
-1.6875000e+08 -9.0000000e+08 2.0106639e+04 2.4035882e+06 -1.3983010e+00 8.2726964e+06
-1.5937500e+08 -9.0000000e+08 2.0107790e+04 2.2990729e+06 -1.4566438e+00 8.5285428e+06
-1.5000000e+08 -9.0000000e+08 2.0108892e+04 2.1744635e+06 -1.4959794e+00 8.3557667e+06
-1.4062500e+08 -9.0000000e+08 2.0109941e+04 2.0759514e+06 -1.4964835e+00 8.7675306e+06
-1.3125000e+08 -9.0000000e+08 2.0110936e+04 1.9440172e+06 -1.0923424e+00 8.4854637e+06
-1.2187500e+08 -9.0000000e+08 2.0111873e+04 1.8240215e+06 -1.4815116e+00 8.7716578e+06
-1.1250000e+08 -9.0000000e+08 2.0112751e+04 1.6827902e+06 -1.6242839e+00 8.7645214e+06
-1.0312500e+08 -9.0000000e+08 2.0113567e+04 1.5307216e+06 -1.4406766e+00 8.6949051e+06
-9.3750000e+07 -9.0000000e+08 2.0114319e+04 1.4233986e+06 -1.7940138e+00 9.2033721e+06
-8.4375000e+07 -9.0000000e+08 2.0115005e+04 1.2773283e+06 -2.1242504e+00 8.6299778e+06
-7.5000000e+07 -9.0000000e+08 2.0115625e+04 1.1709175e+06 -1.5050018e+00 9.3165648e+06
-6.5625000e+07 -9.0000000e+08 2.0116178e+04 1.0192421e+06 -1.6331885e+00 8.7760213e+06
-5.6250000e+07 -9.0000000e+08 2.0116664e+04 8.6294726e+05 -1.5605881e+00 9.0059691e+06
-4.6875000e+07 -9.0000000e+08 2.0117083e+04 7.2129691e+05 -1.8318872e+00 9.4687519e+06
-3.7500000e+07 -9.0000000e+08 2.0117429e+04 5.6945469e+05 -1.5634668e+00 8.3691533e+06
-2.8125000e+07 -9.0000000e+08 2.0117682e+04 4.6106591e+05 -2.3165563e+00 1.0520504e+07
-1.8750000e+07 -9.0000000e+08 2.0117812e+04 3.1053858e+05 -1.2632220e+00 6.8873766e+06
-9.3750000e+06 -9.0000000e+08 2.0117908e+04 2.2211240e+05 -1.3592013e+00 9.6687615e+06
0.0000000e+00 -9.0000000e+08 2.0117927e+04 -4.3823359e+00 -3.1603198e+00 4.3163256e+07
9.3750000e+06 -9.0000000e+08 2.0117908e+04 -2.2212004e+05 -1.3496784e+00 9.6687342e+06
1.8750000e+07 -9.0000000e+08 2.0117812e+04 -3.1054646e+05 -1.2401769e+00 6.8873960e+06
2.8125000e+07 -9.0000000e+08 2.0117681e+04 -4.6107387e+05 -2.2904673e+00 1.0520509e+07
3.7500000e+07 -9.0000000e+08 2.0117429e+04 -5.6946204e+05 -1.6033471e+00 8.3691689e+06
4.6875000e+07 -9.0000000e+08 2.0117083e+04 -7.2130456e+05 -1.8237028e+00 9.4687704e+06
5.6250000e+07 -9.0000000e+08 2.0116663e+04 -8.6295505e+05 -1.6596936e+00 9.0059873e+06
6.5625000e+07 -9.0000000e+08 2.0116177e+04 -1.0192499e+06 -1.7360017e+00 8.7760502e+06
7.5000000e+07 -9.0000000e+08 2.0115624e+04 -1.1709245e+06 -1.6655881e+00 9.3165864e+06
8.4375000e+07 -9.0000000e+08 2.0115005e+04 -1.2773349e+06 -2.2090449e+00 8.6300093e+06
9.3750000e+07 -9.0000000e+08 2.0114318e+04 -1.4234036e+06 -1.9757201e+00 9.2034045e+06
1.0312500e+08 -9.0000000e+08 2.0113566e+04 -1.5307270e+06 -1.6211832e+00 8.6949332e+06
1.1250000e+08 -9.0000000e+08 2.0112750e+04 -1.6827982e+06 -1.7994464e+00 8.7645691e+06
1.2187500e+08 -9.0000000e+08 2.0111873e+04 -1.8240289e+06 -1.6529703e+00 8.7716908e+06
1.3125000e+08 -9.0000000e+08 2.0110935e+04 -1.9440235e+06 -1.2915270e+00 8.4855088e+06
1.4062500e+08 -9.0000000e+08 2.0109941e+04 -2.0759576e+06 -1.6836298e+00 8.7675698e+06
1.5000000e+08 -9.0000000e+08 2.0108891e+04 -2.1744693e+06 -1.6934148e+00 8.3558117e+06
1.5937500e+08 -9.0000000e+08 2.0107790e+04 -2.2990784e+06 -1.6942605e+00 8.5285894e+06
1.6875000e+08 -9.0000000e+08 2.0106638e+04 -2.4035932e+06 -1.5890329e+00 8.2727419e+06
1.7812500e+08 -9.0000000e+08 2.0105439e+04 -2.5356146e+06 -1.7203622e+00 8.1289928e+06
1.8750000e+08 -9.0000000e+08 2.0104196e+04 -2.6505743e+06 -1.4747031e+00 8.2593421e+06
1.9687500e+08 -9.0000000e+08 2.0102910e+04 -2.7329284e+06 -1.3783852e+00 7.9439420e+06
2.0625000e+08 -9.0000000e+08 2.0101586e+04 -2.8341159e+06 -1.5403486e+00 8.0848514e+06
2.1562500e+08 -9.0000000e+08 2.0100225e+04 -2.9127463e+06 -1.4107823e+00 7.7658085e+06
2.2500000e+08 -9.0000000e+08 2.0098830e+04 -3.0306511e+06 -1.3523261e+00 7.6691461e+06
2.3437500e+08 -9.0000000e+08 2.0097405e+04 -3.1162538e+06 -1.2979587e+00 7.7395287e+06
2.4375000e+08 -9.0000000e+08 2.0095952e+04 -3.1566692e+06 -1.2833846e+00 7.4499855e+06
2.5312500e+08 -9.0000000e+08 2.0094474e+04 -3.2521399e+06 -1.3092546e+00 7.4416289e+06
2.6250000e+08 -9.0000000e+08 2.0092973e+04 -3.3402702e+06 -1.2538866e+00 7.2319698e+06
2.7187500e+08 -9.0000000e+08 2.0091453e+04 -3.4271013e+06 -1.2637826e+00 7.1185120e+06
2.8125000e+08 -9.0000000e+08 2.0089916e+04 -3.4936103e+06 -1.1474489e+00 7.1300495e+06
2.9062500e+08 -9.0000000e+08 2.0088366e+04 -3.5327270e+06 -1.0974256e+00 6.8608267e+06
3.0000000e+08 -9.0000000e+08 2.0086803e+04 -3.6117605e+06 -1.1071140e+00 6.8057518e+06
3.0937500e+08 -9.0000000e+08 2.0085232e+04 -3.6731689e+06 -1.0264023e+00 6.6565925e+06
3.1875000e+08 -9.0000000e+08 2.0083653e+04 -3.7278611e+06 -9.5561436e-01 6.5122146e+06
3.2812500e+08 -9.0000000e+08 2.0082071e+04 -3.7709506e+06 -1.0138000e+00 6.5167684e+06
3.3750000e+08 -9.0000000e+08 2.0080486e+04 -3.7918873e+06 -9.6065702e-01 6.2475251e+06
3.4687500e+08 -9.0000000e+08 2.0078901e+04 -3.8528773e+06 -9.6078801e-01 6.1492112e+06
3.5625000e+08 -9.0000000e+08 2.0077318e+04 -3.8921317e+06 -8.7417708e-01 6.0920630e+06
3.6562500e+08 -9.0000000e+08 2.0075739e+04 -3.9072654e+06 -8.5842572e-01 5.8719635e+06
3.7500000e+08 -9.0000000e+08 2.0074166e+04 -3.9518436e+06 -8.7581078e-01 5.8018274e+06
3.8437500e+08 -9.0000000e+08 2.0072601e+04 -3.9727664e+06 -8.1985748e-01 5.6787680e+06
3.9375000e+08 -9.0000000e+08 2.0071046e+04 -3.9830684e+06 -7.7673532e-01 5.5000746e+06
4.0312500e+08 -9.0000000e+08 2.0069502e+04 -4.0157798e+06 -7.3224850e-01 5.4233628e+06
4.1250000e+08 -9.0000000e+08 2.0067970e+04 -4.0323454e+06 -6.9127658e-01 5.2685303e+06
4.2187500e+08 -9.0000000e+08 2.0066453e+04 -4.0457384e+06 -7.0133943e-01 5.1362187e+06
4.3125000e+08 -9.0000000e+08 2.0064951e+04 -4.0578646e+06 -6.4668812e-01 5.0701224e+06
4.4062500e+08 -9.0000000e+08 2.0063466e+04 -4.0547219e+06 -6.2189893e-01 4.8842506e+06
4.5000000e+08 -9.0000000e+08 2.0061998e+04 -4.0659725e+06 -6.1999372e-01 4.7736507e+06
4.5937500e+08 -9.0000000e+08 2.0060550e+04 -4.0686957e+06 -5.6877070e-01 4.6996908e+06
4.6875000e+08 -9.0000000e+08 2.0059121e+04 -4.0551322e+06 -5.4145883e-01 4.5212237e+06
4.7812500e+08 -9.0000000e+08 2.0057713e+04 -4.0576722e+06 -5.3606265e-01 4.4160151e+06
4.8750000e+08 -9.0000000e+08 2.0056327e+04 -4.0540310e+06 -4.8860996e-01 4.3365298e+06
4.9687500e+08 -9.0000000e+08 2.0054962e+04 -4.0348133e+06 -4.5985649e-01 4.1743691e+06
5.0625000e+08 -9.0000000e+08 2.0053621e+04 -4.0277379e+06 -4.4499689e-01 4.0664848e+06
5.1562500e+08 -9.0000000e+08 2.0052303e+04 -4.0184467e+06 -4.4327915e-01 3.9880483e+06
5.2500000e+08 -9.0000000e+08 2.0051010e+04 -3.9938277e+06 -4.0836833e-01 3.8443347e+06
5.3437500e+08 -9.0000000e+08 2.0049740e+04 -3.9762936e+06 -3.9279222e-01 3.7273573e+06
5.4375000e+08 -9.0000000e+08 2.0048495e+04 -3.9628899e+06 -3.8125991e-01 3.6555219e+06
5.5312500e+08 -9.0000000e+08 2.0047275e+04 -3.9335550e+06 -3.3940226e-01 3.5314548e+06
5.6250000e+08 -9.0000000e+08 2.0046081e+04 -3.9051181e+06 -3.2788586e-01 3.4042134e+06
5.7187500e+08 -9.0000000e+08 2.0044912e+04 -3.8912026e+06 -3.1119856e-01 3.3311439e+06
5.8125000e+08 -9.0000000e+08 2.0043768e+04 -3.8629739e+06 -2.9827829e-01 3.2323508e+06
5.9062500e+08 -9.0000000e+08 2.0042650e+04 -3.8281057e+06 -2.8214100e-01 3.1028796e+06
6.0000000e+08 -9.0000000e+08 2.0041557e+04 -3.8091617e+06 -2.7246552e-01 3.0276123e+06
6.0937500e+08 -9.0000000e+08 2.0040490e+04 -3.7789060e+06 -2.7384847e-01 2.9498914e+06
6.1875000e+08 -9.0000000e+08 2.0039448e+04 -3.7380940e+06 -2.2855194e-01 2.8299037e+06
6.2812500e+08 -9.0000000e+08 2.0038432e+04 -3.7074221e+06 -2.2204070e-01 2.7394691e+06
6.3750000e+08 -9.0000000e+08 2.0037441e+04 -3.6793946e+06 -2.1475114e-01 2.6693479e+06
6.4687500e+08 -9.0000000e+08 2.0036475e+04 -3.6404519e+06 -2.0145080e-01 2.5761009e+06
6.5625000e+08 -9.0000000e+08 2.0035533e+04 -3.6002508e+06 -1.7343165e-01 2.4740567e+06
6.6562500e+08 -9.0000000e+08 2.0034617e+04 -3.5713357e+06 -1.9198577e-01 2.4036037e+06
6.7500000e+08 -9.0000000e+08 2.0033724e+04 -3.5353773e+06 -1.7382516e-01 2.3357071e+06
6.8437500e+08 -9.0000000e+08 2.0032856e+04 -3.4906230e+06 -1.3655726e-01 2.2395805e+06
6.9375000e+08 -9.0000000e+08 2.0032011e+04 -3.4520615e+06 -1.2773655e-01 2.1566423e+06
7.0312500e+08 -9.0000000e+08 2.0031189e+04 -3.4196103e+06 -1.4494933e-01 2.0938678e+06
7.1250000e+08 -9.0000000e+08 2.0030390e+04 -3.3794773e+06 -1.4660352e-01 2.0265054e+06
7.2187500e+08 -9.0000000e+08 2.0029614e+04 -3.3336840e+06 -1.2155156e-01 1.9406868e+06
7.3125000e+08 -9.0000000e+08 2.0028861e+04 -3.2946832e+06 -1.1758249e-01 1.8694300e+06
7.4062500e+08 -9.0000000e+08 2.0028131e+04 -3.2590806e+06 -1.2399327e-01 1.8109445e+06
7.5000000e+08 -9.0000000e+08 2.0027424e+04 -3.2174474e+06 -1.0465214e-01 1.7473346e+06
7.5937500e+08 -9.0000000e+08 2.0026739e+04 -3.1721766e+06 -9.6622354e-02 1.6734856e+06
7.6875000e+08 -9.0000000e+08 2.0026072e+04 -3.1320862e+06 -8.6914194e-02 1.6094158e+06
7.7812500e+08 -9.0000000e+08 2.0025420e+04 -3.0948111e+06 -8.4101756e-02 1.5554336e+06
7.8750000e+08 -9.0000000e+08 2.0024773e+04 -3.0531523e+06 -6.2983411e-02 1.4990085e+06
7.9687500e+08 -9.0000000e+08 2.0024129e+04 -3.0084484e+06 -6.1457371e-02 1.4349466e+06
8.0625000e+08 -9.0000000e+08 2.0023493e+04 -2.9671787e+06 -5.4693900e-02 1.3769514e+06
8.1562500e+08 -9.0000000e+08 2.0022895e+04 -2.9288449e+06 -4.8604576e-02 1.3264717e+06
8.2500000e+08 -9.0000000e+08 2.0022415e+04 -2.8884770e+06 -4.9275467e-02 1.2771522e+06
8.3437500e+08 -9.0000000e+08 2.0022184e+04 -2.8453360e+06 -4.6214042e-02 1.2227829e+06
8.4375000e+08 -9.0000000e+08 2.0022172e+04 -2.8037866e+06 -4.1533638e-02 1.1711131e+06
8.5312500e+08 -9.0000000e+08 2.0022204e+04 -2.7642584e+06 -3.7371530e-02 1.1241407e+06
8.6250000e+08 -9.0000000e+08 2.0022889e+04 -2.7249386e+06 -3.4177105e-02 1.0804834e+06
8.7187500e+08 -9.0000000e+08 2.0024474e+04 -2.6840459e+06 -3.0120551e-02 1.0329824e+06
8.8125000e+08 -9.0000000e+08 2.0026291e+04 -2.6429153e+06 -2.6413163e-02 9.8063213e+05
8.9062500e+08 -9.0000000e+08 2.0027272e+04 -2.6023124e+06 -3.8780953e-03 9.4024823e+05
-9.0000000e+08 -8.9062500e+08 2.0025966e+04 2.5800086e+06 -1.4136575e-02 8.8641135e+05
-8.9062500e+08 -8.9062500e+08 2.0024962e+04 2.6193351e+06 -7.8764570e-02 9.2495730e+05
-8.8125000e+08 -8.9062500e+08 2.0023086e+04 2.6592920e+06 -9.8660302e-02 9.7492722e+05
-8.7187500e+08 -8.9062500e+08 2.0021401e+04 2.7003956e+06 -1.2077623e-01 1.0221920e+06
-8.6250000e+08 -8.9062500e+08 2.0020525e+04 2.7419880e+06 -1.4076927e-01 1.0685674e+06
-8.5312500e+08 -8.9062500e+08 2.0020358e+04 2.7825826e+06 -1.6550216e-01 1.1150033e+06
-8.4375000e+08 -8.9062500e+08 2.0020364e+04 2.8220071e+06 -1.6137863e-01 1.1620014e+06
-8.3437500e+08 -8.9062500e+08 2.0020534e+04 2.8628961e+06 -1.6163623e-01 1.2120821e+06
-8.2500000e+08 -8.9062500e+08 2.0020911e+04 2.9060591e+06 -2.3617950e-01 1.2659088e+06
-8.1562500e+08 -8.9062500e+08 2.0021402e+04 2.9488088e+06 -4.0190352e-01 1.3207831e+06
-8.0625000e+08 -8.9062500e+08 2.0021939e+04 2.9878750e+06 -4.3209590e-01 1.3732087e+06
-7.9687500e+08 -8.9062500e+08 2.0022484e+04 3.0273574e+06 -3.8999550e-01 1.4276516e+06
-7.8750000e+08 -8.9062500e+08 2.0023029e+04 3.0715248e+06 -4.8220242e-01 1.4889800e+06
-7.7812500e+08 -8.9062500e+08 2.0023578e+04 3.1160678e+06 -2.5571481e-01 1.5527631e+06
-7.6875000e+08 -8.9062500e+08 2.0024138e+04 3.1549154e+06 -3.9799217e-01 1.6114075e+06
-7.5937500e+08 -8.9062500e+08 2.0024714e+04 3.1928385e+06 -3.7759382e-01 1.6707917e+06
-7.5000000e+08 -8.9062500e+08 2.0025308e+04 3.2369650e+06 -4.1743056e-01 1.7399009e+06
-7.4062500e+08 -8.9062500e+08 2.0025923e+04 3.2821254e+06 -2.1350788e-01 1.8130039e+06
-7.3125000e+08 -8.9062500e+08 2.0026558e+04 3.3196008e+06 -4.6073729e-01 1.8778521e+06
-7.2187500e+08 -8.9062500e+08 2.0027212e+04 3.3556859e+06 -5.8512806e-01 1.9427500e+06
-7.1250000e+08 -8.9062500e+08 2.0027886e+04 3.4001456e+06 -4.4374315e-01 2.0218866e+06
-7.0312500e+08 -8.9062500e+08 2.0028580e+04 3.4447686e+06 -5.8097549e-01 2.1037953e+06
-6.9375000e+08 -8.9062500e+08 2.0029294e+04 3.4788646e+06 -1.0363751e+00 2.1725541e+06
-6.8437500e+08 -8.9062500e+08 2.0030028e+04 3.5130558e+06 -1.0772000e+00 2.2454558e+06
-6.7500000e+08 -8.9062500e+08 2.0030784e+04 3.5580834e+06 -8.2770315e-01 2.3369538e+06
-6.6562500e+08 -8.9062500e+08 2.0031561e+04 3.5987145e+06 -8.0661789e-01 2.4252698e+06
-6.5625000e+08 -8.9062500e+08 2.0032359e+04 3.6282543e+06 -1.3695232e+00 2.4958526e+06
-6.4687500e+08 -8.9062500e+08 2.0033178e+04 3.6634426e+06 -1.1335350e+00 2.5831342e+06
-6.3750000e+08 -8.9062500e+08 2.0034020e+04 3.7067187e+06 -1.2032685e+00 2.6870257e+06
-6.2812500e+08 -8.9062500e+08 2.0034884e+04 3.7376084e+06 -1.2427322e+00 2.7726424e+06
-6.1875000e+08 -8.9062500e+08 2.0035770e+04 3.7634388e+06 -1.3191269e+00 2.8524302e+06
-6.0937500e+08 -8.9062500e+08 2.0036678e+04 3.8037191e+06 -1.2986148e+00 2.9610496e+06
-6.0000000e+08 -8.9062500e+08 2.0037609e+04 3.8396016e+06 -1.3609712e+00 3.0681151e+06
-5.9062500e+08 -8.9062500e+08 2.0038563e+04 3.8591663e+06 -1.7052291e+00 3.1444410e+06
-5.8125000e+08 -8.9062500e+08 2.0039540e+04 3.8875796e+06 -1.6919557e+00 3.2506562e+06
-5.7187500e+08 -8.9062500e+08 2.0040539e+04 3.9239043e+06 -1.8142827e+00 3.3745883e+06
-5.6250000e+08 -8.9062500e+08 2.0041560e+04 3.9400912e+06 -1.8721588e+00 3.4601641e+06
-5.5312500e+08 -8.9062500e+08 2.0042605e+04 3.9581401e+06 -2.0670124e+00 3.5611765e+06
-5.4375000e+08 -8.9062500e+08 2.0043671e+04 3.9937249e+06 -2.2607354e+00 3.6960999e+06
-5.3437500e+08 -8.9062500e+08 2.0044760e+04 4.0089637e+06 -2.3031238e+00 3.7967764e+06
-5.2500000e+08 -8.9062500e+08 2.0045871e+04 4.0178514e+06 -2.3044350e+00 3.8899166e+06
-5.1562500e+08 -8.9062500e+08 2.0047004e+04 4.0475941e+06 -2.5142294e+00 4.0325688e+06
-5.0625000e+08 -8.9062500e+08 2.0048158e+04 4.0600538e+06 -2.7435564e+00 4.1483616e+06
-4.9687500e+08 -8.9062500e+08 2.0049333e+04 4.0606975e+06 -2.8358042e+00 4.2359096e+06
-4.8750000e+08 -8.9062500e+08 2.0050529e+04 4.0831061e+06 -3.0275145e+00 4.3876220e+06
-4.7812500e+08 -8.9062500e+08 2.0051745e+04 4.0913698e+06 -3.1963784e+00 4.5110644e+06
-4.6875000e+08 -8.9062500e+08 2.0052980e+04 4.0837154e+06 -3.2753081e+00 4.5974736e+06
-4.5937500e+08 -8.9062500e+08 2.0054234e+04 4.0982055e+06 -3.5634181e+00 4.7597757e+06
