  -1.7507248723422727E+12  3.4922866255595513E+14 -3.0665618323546183E+08 -1.3181790052849184E+17 -1.2134460994400402E+04  3.2205297212572628E+10 -1.3169387905061783E+13  1.3120603461665747E+05 -2.4219425232356004E+06
  -1.5474335620035747E+12  2.8112284105593784E+14 -2.8809191925848556E+08 -8.3186664819120224E+16 -1.2049635553095472E+04  2.5402748605493008E+10 -8.3063647319334053E+12  1.2964205874295632E+05 -2.3874841563423704E+06
  -1.3411008793663638E+12  2.2701208179693778E+14 -2.6967309283944952E+08 -5.2502290251453656E+16 -1.1944280930907416E+04  2.0001694025676456E+10 -5.2380521975398594E+12  1.2770472083746731E+05 -2.3448260131468037E+06
  -1.1309536745044473E+12  1.8401495051091159E+14 -2.5143459155880356E+08 -3.3141585800746992E+16 -1.1813879205122857E+04  1.5714452688322250E+10 -3.3021367230551621E+12  1.2531487802064410E+05 -2.2922495720178997E+06
  -9.1602673040999451E+11  1.4984194447619109E+14 -2.3341880645962843E+08 -2.0925593014666288E+16 -1.1653169833844293E+04  1.2312628170244253E+10 -2.0807289577599080E+12  1.2238224300169181E+05 -2.2278102713663937E+06
  -6.9511752670759326E+11  1.2267361730369706E+14 -2.1567676553626618E+08 -1.3217558719088852E+16 -1.1456170675322275E+04  9.6149295555744572E+09 -1.3101610662535132E+12  1.1880711616333973E+05 -2.1493832591622872E+06
  -4.6673167873232764E+11  1.0106376121529448E+14 -1.9826916595877036E+08 -8.3537943211975850E+15 -1.1216296526874832E+04  7.4774934686741810E+09 -8.2407256291272107E+11  1.1448450360122697E+05 -2.0547780183645349E+06
  -2.2901781386506909E+11  8.3862502526793750E+13 -1.8126711710153884E+08 -5.2845725333678040E+15 -1.0926626919859669E+04  5.7861885993374491E+09 -5.1749971211262860E+11  1.0931172080215253E+05 -1.9419338646458674E+06
   2.0309178191907959E+10  7.0155230533366289E+13 -1.6475231955924743E+08 -3.3475490261097440E+15 -1.0580383450443369E+04  4.4504893483743172E+09 -3.2421715342770099E+11  1.0320066751022926E+05 -1.8092348948133953E+06
   2.8405722985428613E+11  5.9214127403013031E+13 -1.4881631333367285E+08 -2.1248020525173278E+15 -1.0171673206900585E+04  3.3985887624863157E+09 -2.0244095700128918E+11  9.6095667167751002E+04 -1.6559599930360855E+06
   5.6565867087013525E+11  5.0459740847825578E+13 -1.3355835992703679E+08 -1.3526319559809590E+15 -9.6965251977746302E+03  2.5734881552979231E+09 -1.2580722110053059E+11  8.7996748541257286E+04 -1.4828656295952601E+06
   8.6928374512809863E+11  4.3430575635303367E+13 -1.1908153100844601E+08 -8.6465048467503088E+14 -9.1541739992501334E+03  1.9298563741623890E+09 -7.7679183529073700E+10  7.8986092998719090E+04 -1.2928147955214158E+06
   1.1999648228878015E+12  3.7759098819249156E+13 -1.0548673749559607E+08 -5.5587503836803231E+14 -8.5484171289262940E+03  1.4314996996238279E+09 -4.7554532503475044E+10  6.9251914369050835E+04 -1.0913007503835780E+06
   1.5637296961500420E+12  3.3152874123186527E+13 -9.2864827080879658E+07 -3.6007625663995800E+14 -7.8887023049083273E+03  1.0493268575056812E+09 -2.8798164214520748E+10  5.9099951473363551E+04 -8.8655720893208194E+05
   1.9677427844425752E+12  2.9379776414241297E+13 -8.1287529994762421E+07 -2.3548729211615213E+14 -7.1904517093673849E+03  7.5973298846270919E+08 -1.7211972948777779E+10  4.8940288396611017E+04 -6.8892823788593384E+05
   2.4204548117504604E+12  2.6256402430906230E+13 -7.0798818292784542E+07 -1.5578728347097975E+14 -6.4741307075625609E+03  5.4335763176369131E+08 -1.0133842342992840E+10  3.9240261336887554E+04 -5.0930013952036604E+05
   2.9317647317641694E+12  2.3638912104255809E+13 -6.1408818792979211E+07 -1.0440992818300588E+14 -5.7628615054540160E+03  3.8418630632941580E+08 -5.8716031916591101E+09  3.0446069893320331E+04 -3.5681743623893545E+05
   3.5132018828204141E+12  2.1415640688059945E+13 -5.3092294107767068E+07 -7.0947040902774250E+13 -5.0789842328255882E+03  2.6895512791879821E+08 -3.3487497125420413E+09  2.2894103297389662E+04 -2.3667426038952181E+05
   4.1781402402208486E+12  1.9500952551374219E+13 -4.5792569905760929E+07 -4.8872006434366531E+13 -4.4406121222711909E+03  1.8678626055626881E+08 -1.8829696844256854E+09  1.6746637456463133E+04 -1.4903678171099460E+05
   4.9420586111860938E+12  1.7829978715870254E+13 -3.9429941783524700E+07 -3.4096465871655906E+13 -3.8594235289226308E+03  1.2895063580480252E+08 -1.0465943256745449E+09  1.1980851782071733E+04 -8.9704655874805729E+04
   5.8228599189026367E+12  1.6354065567381061E+13 -3.3912019675497718E+07 -2.4055752732524313E+13 -3.3403807460606272E+03  8.8653481087234318E+07 -5.7675488841958177E+08  8.4331161383027957E+03 -5.2111440216523180E+04
   6.8412602206323848E+12  1.5036903054212725E+13 -2.9143156172248892E+07 -1.7132149155940000E+13 -2.8830783740796101E+03  6.0779179170724712E+07 -3.1597617935680461E+08  5.8711874543292861E+03 -2.9524515434047469E+04
   8.0212558453277451E+12  1.3851352116965176E+13 -2.5031162909935273E+07 -1.2294611264632914E+13 -2.4837496229228300E+03  4.1591493007479027E+07 -1.7244232351902851E+08  4.0588537829317806E+03 -1.6459715632577401E+04
   9.3906766990768438E+12  1.2776961290946314E+13 -2.1491049525925551E+07 -8.8762879965566172E+12 -2.1370280879319544E+03  2.8425293363165513E+07 -9.3872073289757088E+07  2.7933280972193820E+03 -9.0853267897663500E+03
   1.0981835602204680E+13  1.1798102657907691E+13 -1.8446519073158126E+07 -6.4383257020213008E+12 -1.8370931846271360E+03  1.9409913888092220E+07 -5.1014215614980854E+07  1.9166820454301258E+03 -4.9838847649309628E+03
   1.2832286624854871E+13  1.0902615832085734E+13 -1.5830146828878097E+07 -4.6866450681670977E+12 -1.5782724909852463E+03  1.3245602614176217E+07 -2.7690792093785383E+07  1.3124962987183037E+03 -2.7229776328009748E+03
   1.4985708897142324E+13  1.0080840680841547E+13 -1.3582915554899650E+07 -3.4207563950792617E+12 -1.3553115750810234E+03  9.0349498258381300E+06 -1.5018221095648685E+07  8.9749057941044134E+02 -1.4836560023749541E+03
   1.7492935964208006E+13  9.3249344712861484E+12 -1.1653482733983045E+07 -2.5018529644638496E+12 -1.1634735380369589E+03  6.1608331626744140E+06 -8.1403498167547956E+06  6.1308893780230221E+02 -8.0685597233616977E+02
   2.0413154533874234E+13  8.6283918361278145E+12 -9.9973658367372267E+06 -1.8325614931893926E+12 -9.9855621649271006E+02  4.2000183593306690E+06 -4.4104308172867438E+06  4.1850648262380747E+02 -4.3820022472798092E+02
   2.3815300633706094E+13  7.9857073403785205E+12 -8.5761352131097037E+06 -1.3438302132404854E+12 -8.5686990890604284E+02  2.8627840060642939E+06 -2.3888204870541212E+06  2.8553090153749184E+02 -2.3775450115626489E+02
   2.7779685936600836E+13  7.3921375394855244E+12 -7.3566569652783945E+06 -9.8626412017891895E+11 -7.3519703520996950E+02  1.9510645206090682E+06 -1.2935622303314472E+06  1.9473252435047382E+02 -1.2890856917091841E+02
   3.2399892481600945E+13  6.8435321728730684E+12 -6.3104040304844938E+06 -7.2428748653006250E+11 -6.3074493870318622E+02  1.3295812701938839E+06 -7.0035633283276553E+05  1.3277097862275878E+02 -6.9857766747402636E+01
   3.7784980355688563E+13  6.3362133240071357E+12 -5.4128409518777700E+06 -5.3214224728700879E+11 -5.4109777971945744E+02  9.0600161549649574E+05 -3.7913861827398289E+05  9.0506458788803968E+01 -3.7843200359122740E+01
   4.4062060269407875E+13  5.8668878729043242E+12 -4.6428810976433242E+06 -3.9110351924185840E+11 -4.6417060246724435E+02  6.1733606244555535E+05 -2.0522881026288867E+05  6.1686678183188228E+01 -2.0494768016930767E+01
   5.1379291529589570E+13  5.4325831063554375E+12 -3.9824117082756767E+06 -2.8751776150439990E+11 -3.9816705103264917E+02  4.2062841076777159E+05 -1.1108367662751785E+05  4.2039334718428449E+01 -1.1097187021218151E+01
   5.9909375886233602E+13  5.0305985005774346E+12 -3.4158806457384378E+06 -2.1140653417713687E+11 -3.4154130789188991E+02  2.8659196500447916E+05 -6.0123098821565232E+04  2.8647420931660999E+01 -6.0078564181203831E+00
   6.9853629337706773E+13  4.6584688655641816E+12 -2.9299382600489324E+06 -1.5546483732776587E+11 -2.9296432856489866E+02  1.9526343733953350E+05 -3.2539971682788237E+04  1.9520440527083160E+01 -3.2522253860953416E+00
   8.1446727484008734E+13  4.3139355370535137E+12 -2.5131279025909393E+06 -1.1433805338054625E+11 -2.5129418004192604E+02  1.3303674534300558E+05 -1.7610908622459716E+04  1.3300719083094329E+01 -1.7603858508045864E+00
   9.4962235727955859E+13  3.9949233299955586E+12 -2.1556190236747158E+06 -8.4097515466258057E+10 -2.1555016021837866E+02  9.0639542858793051E+04 -9.5309910221064201E+03  9.0624733109809608E+00 -9.5281900370152628E-01
   1.1071905389170673E+14  3.6995216726330024E+12 -1.8489773343522665E+06 -6.1858764603114319E+10 -1.8489032397677832E+02  6.1753336771326074E+04 -5.1580824321007358E+03  6.1745905233005569E+00 -5.1569065807698566E-01
   1.2908892604770828E+14  3.4259688238875088E+12 -1.5859670977335856E+06 -4.5502917218091797E+10 -1.5859203342962911E+02  4.2072727984921585E+04 -2.7914774556377556E+03  4.2069018310521704E+00 -2.7910373363846430E-01
   1.5050519102653969E+14  3.1726384083996489E+12 -1.3603811910186613E+06 -3.3472878922940639E+10 -1.3603516653159497E+02  2.8664151653925084E+04 -1.5106947064038523E+03  2.8662307151489266E+00 -1.5105204979081016E-01
   1.7547297769576809E+14  2.9380277312051870E+12 -1.1668951211401243E+06 -2.4624073593847626E+10 -1.1668764634222093E+02  1.9528827691385050E+04 -8.1755427825663730E+02  1.9527890612083008E+00 -8.1748455236931222E-02
   2.0458108231768316E+14  2.7207474905017998E+12 -1.0009416699985205E+06 -1.8114981284244385E+10 -1.0009298596806535E+02  1.3304920076796287E+04 -4.4244039760437596E+02  1.3304457958216880E+00 -4.4241230883558566E-02
   2.3851580378959728E+14  2.5195126147596021E+12 -8.5860328675727779E+05 -1.3326801549018122E+10 -8.5859578461657321E+01  9.0645791241375991E+03 -2.3943728132688165E+02  9.0643533502857976E-01 -2.3942586903013537E-02
   2.7807705714293603E+14  2.3331340249370000E+12 -7.3651973591773468E+05 -9.8044562421647873E+09 -7.3651493729395909E+01  6.1756473618254713E+03 -1.2957691583621161E+02  6.1755306941586452E-01 -1.2957346806067811E-02
   3.2419713722448419E+14  2.1605111742906716E+12 -6.3180885089864396E+05 -7.2132437685329819E+09 -6.3180574129265928E+01  4.2074304732713963E+03 -7.0123420827184347E+01  4.2073714803724310E-01 -7.0121338388030481E-03
   3.7796256401267731E+14  2.0006252543942830E+12 -5.4199854222809069E+05 -5.3069819012509537E+09 -5.4199647915275023E+01  2.8664945981766755E+03 -3.7948798497393803E+01  2.8664633904882403E-01 -3.7949264183459929E-03
