  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  2.677397283470076024E+33  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  1.816832955406034614E+51  0.000000000000000000E+00  1.816832955406034614E+51
  9.999999999999999547E-07  2.677397283470088706E+33 -1.592175347027330590E+36 -1.592175347027328524E+36 -1.592175347027327639E+36  1.816832955401935939E+51  3.791268660297562085E+39  1.816832955398143652E+51
  3.000000000000000076E-06  2.677397283470082365E+33 -4.776469442440050329E+36 -4.776469442440049739E+36 -4.776469442440072170E+36  1.816832955369151527E+51  3.412031308929355635E+40  1.816832955335031906E+51
  6.999999999999999895E-06  2.677397283470084671E+33 -1.114483123997725160E+37 -1.114483123997723035E+37 -1.114483123997717840E+37  1.816832955205239771E+51  1.857540108495783111E+41  1.816832955019484479E+51
  1.499999999999999869E-05  2.677397283470090436E+33 -2.388064927209795393E+37 -2.388064927209799171E+37 -2.388064927209801060E+37  1.816832954484123946E+51  8.528402645892725970E+41  1.816832953631279301E+51
  3.099999999999999457E-05  2.677397283470098506E+33 -4.934866316561149094E+37 -4.934866316561148149E+37 -4.934866316561134926E+37  1.816832951469313560E+51  3.641617711367859014E+42  1.816832947827699730E+51
