  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  2.677397283470076024E+33  0.000000000000000000E+00  0.000000000000000000E+00  0.000000000000000000E+00  1.816832955406034614E+51  0.000000000000000000E+00  1.816832955406034614E+51
  1.062674666964822517E-02  2.677397283472963516E+33  1.616642075718322315E+38  2.220253303043687003E+38  5.335339959913820305E+38  3.709854217574413029E+54  2.169049283015731952E+54  1.540804934558651813E+54
  1.063331307533616800E-02  2.677397283472930081E+33  1.583627106831138329E+38  2.194031392203181765E+38  5.383740201064290267E+38  3.709316811212720438E+54  2.170136154403443070E+54  1.539180656809270902E+54
  1.064254127538633889E-02  2.677397283472768096E+33  1.569897269674936921E+38  2.155306354161279518E+38  5.453247536078424423E+38  3.708563416042047187E+54  2.171659487519475642E+54  1.536903928522566441E+54
  1.065214918093917995E-02  2.677397283471950098E+33  1.625693577350899589E+38  2.117078590827219424E+38  5.524508814510746458E+38  3.707779633686494474E+54  2.173238681426118790E+54  1.534540952260354586E+54
  1.066310595932104879E-02  2.677397283470175752E+33  1.753133232285464646E+38  2.087860046639965992E+38  5.600052014391237032E+38  3.706887175853551131E+54  2.175031796558045663E+54  1.531855379295493898E+54
  1.067600186403435888E-02  2.677397283466919901E+33  1.946368556268149480E+38  2.103285495875844963E+38  5.679791422261862874E+38  3.705838430137599345E+54  2.177131526690622666E+54  1.528706903446969703E+54
  1.068995531516740531E-02  2.677397283461954845E+33  2.166814946814652092E+38  2.176351648399342934E+38  5.756569473162238199E+38  3.704703823365825557E+54  2.179388578213514678E+54  1.525315245152306796E+54
  1.070468459128009510E-02  2.677397283455455250E+33  2.316805422720549069E+38  2.236268334333060653E+38  5.820330630365688606E+38  3.703505151596366225E+54  2.181753314687318662E+54  1.521751836909042119E+54
  1.072042496841850434E-02  2.677397283447683983E+33  2.346566078640203934E+38  2.227869196722138210E+38  5.848048095503026078E+38  3.702222041053330340E+54  2.184259210918038132E+54  1.517962830135290167E+54
  1.073727551254665367E-02  2.677397283438924085E+33  2.247715692146216571E+38  2.207243545538774347E+38  5.846141185120187674E+38  3.700845207798524950E+54  2.186917006204562587E+54  1.513928201593955387E+54
  1.075531951545492977E-02  2.677397283429437847E+33  2.089443661987183798E+38  2.161680987793812785E+38  5.905336044273080397E+38  3.699367792326948808E+54  2.189735517705850171E+54  1.509632274621096425E+54
  1.077451891443046393E-02  2.677397283419579792E+33  2.026134094601883358E+38  2.046374787037462756E+38  6.048319048862513934E+38  3.697793813153359300E+54  2.192705229906728076E+54  1.505088583246634626E+54
  1.079485051035060199E-02  2.677397283409682537E+33  2.107078828931942006E+38  1.880657919093036146E+38  6.192341380805312981E+38  3.696126322877305788E+54  2.195819241781004960E+54  1.500307081096366843E+54
  1.081616934613252590E-02  2.677397283400106371E+33  2.249426109295517566E+38  1.774589851475342244E+38  6.325396057455322618E+38  3.694376360896554261E+54  2.199050028957623345E+54  1.495326331938986382E+54
  1.083972406579734350E-02  2.677397283390634544E+33  2.469536992317462222E+38  1.821717319095457603E+38  6.452346566293449079E+38  3.692439721847131416E+54  2.202577671685626303E+54  1.489862050161570107E+54
